humidity,temp,PM2_5,PM10,PM1_0,CO,NO2,SO2,AQI,datetime
53.8,27.9,14.9,18.9,13.7,-3.2087,-0.5048,0.1327,56.1965880853243,2021-12-26 00:19:51
53.7,27.8,14.9,18.9,13.6,-3.2087,-0.5048,0.1312,56.1965880853243,2021-12-26 00:20:01
53.7,27.8,14.5,18.6,13.2,-3.2319,-0.5048,0.1325,55.3418873650379,2021-12-26 00:20:11
53.7,27.8,14.9,18.9,14,-3.2203,-0.5048,0.1327,56.1965880853243,2021-12-26 00:20:21
53.7,27.8,14.9,18.9,14,-3.2203,-0.5048,0.1317,56.1965880853243,2021-12-26 00:20:31
56.5,28.9,15.7,19.3,14.5,-3.2319,-0.5059,0.1305,57.905989525897,2021-12-26 00:20:41
53.7,27.8,14.9,18.9,13.6,-3.2203,-0.5048,0.132,56.1965880853243,2021-12-26 00:20:51
53.7,27.8,15.2,19.2,14,-3.2203,-0.5048,0.133,56.837613625539,2021-12-26 00:21:01
53.8,27.9,15.3,19.3,14.1,-3.2087,-0.5048,0.1292,57.0512888056106,2021-12-26 00:21:11
53.7,27.8,14.9,18.9,13.6,-3.2203,-0.5048,0.1315,56.1965880853243,2021-12-26 00:21:21
53.7,27.8,14.9,18.9,13.6,-3.2087,-0.5048,0.131,56.1965880853243,2021-12-26 00:21:31
53.8,27.9,14.6,18.6,13.7,-3.2203,-0.5048,0.1325,55.5555625451095,2021-12-26 00:21:41
53.7,27.8,14.9,18.9,13.6,-3.2203,-0.5048,0.13,56.1965880853243,2021-12-26 00:21:51
53.8,27.9,14.6,18.6,13.2,-3.2087,-0.5048,0.1322,55.5555625451095,2021-12-26 00:22:01
56.5,29,15.8,19.4,14.9,-3.2319,-0.5048,0.1302,58.1196647059686,2021-12-26 00:22:11
53.7,27.8,14.5,18.6,13.6,-3.2319,-0.5048,0.1315,55.3418873650379,2021-12-26 00:22:21
53.7,27.8,14.5,18.6,13.6,-3.2319,-0.5048,0.1297,55.3418873650379,2021-12-26 00:22:31
53.7,27.8,14.9,18.9,13.6,-3.2319,-0.5048,0.1305,56.1965880853243,2021-12-26 00:22:41
53.7,27.8,14.9,18.9,13.6,-3.2319,-0.5048,0.1315,56.1965880853243,2021-12-26 00:22:51
53.7,27.8,14.5,18.6,13.2,-3.2203,-0.5048,0.1312,55.3418873650379,2021-12-26 00:23:01
53.7,27.8,14.5,18.6,13.6,-3.2203,-0.5048,0.1292,55.3418873650379,2021-12-26 00:23:11
53.7,27.8,14.9,18.9,14,-3.2203,-0.5048,0.1287,56.1965880853243,2021-12-26 00:23:21
53.7,27.8,14.5,18.6,13.2,-3.2203,-0.5048,0.1307,55.3418873650379,2021-12-26 00:23:31
53.7,27.8,14.5,18.6,13.2,-3.2319,-0.5048,0.1292,55.3418873650379,2021-12-26 00:23:41
56.5,28.9,15.4,19,14,-3.2319,-0.5048,0.1317,57.2649639856822,2021-12-26 00:23:51
53.7,27.8,14.5,18.6,13.2,-3.2319,-0.5048,0.132,55.3418873650379,2021-12-26 00:24:01
53.7,27.8,14.5,18.6,13.2,-3.2435,-0.5048,0.1292,55.3418873650379,2021-12-26 00:24:11
53.7,27.8,14.5,18.6,13.2,-3.2435,-0.5059,0.1317,55.3418873650379,2021-12-26 00:24:21
53.7,27.8,14.5,18.6,13.2,-3.2551,-0.5048,0.1279,55.3418873650379,2021-12-26 00:24:31
53.7,27.8,14.5,18.6,13.2,-3.2435,-0.5059,0.1292,55.3418873650379,2021-12-26 00:24:41
53.7,27.8,14.5,18.6,13.2,-3.2435,-0.5048,0.1307,55.3418873650379,2021-12-26 00:24:51
53.7,27.8,14.9,18.9,13.6,-3.2435,-0.5048,0.1302,56.1965880853243,2021-12-26 00:25:01
53.7,27.8,14.9,18.9,13.6,-3.2319,-0.5048,0.1282,56.1965880853243,2021-12-26 00:25:11
53.7,27.8,14.9,18.9,13.6,-3.2435,-0.5048,0.1317,56.1965880853243,2021-12-26 00:25:21
56.5,28.9,15.7,19.3,14.5,-3.2319,-0.5037,0.1305,57.905989525897,2021-12-26 00:25:31
53.7,27.8,14.5,18.6,13.6,-3.2319,-0.5048,0.13,55.3418873650379,2021-12-26 00:25:41
53.7,27.8,14.2,18,13.2,-3.2435,-0.5048,0.1294,54.7008618248232,2021-12-26 00:25:51
53.7,27.8,14.2,18,13.2,-3.2551,-0.5048,0.1282,54.7008618248232,2021-12-26 00:26:01
53.7,27.8,14.2,18,12.8,-3.2551,-0.5048,0.1289,54.7008618248232,2021-12-26 00:26:11
53.7,27.8,14.5,18.6,13.6,-3.2551,-0.5048,0.1279,55.3418873650379,2021-12-26 00:26:21
53.7,27.8,14.5,18.6,13.2,-3.2551,-0.5048,0.1279,55.3418873650379,2021-12-26 00:26:31
53.7,27.8,14.5,18.6,13.2,-3.2551,-0.5048,0.1292,55.3418873650379,2021-12-26 00:26:41
53.7,27.8,14.5,18.6,13.2,-3.2551,-0.5048,0.1284,55.3418873650379,2021-12-26 00:26:51
53.7,27.8,14.9,18.9,14,-3.2551,-0.5048,0.1287,56.1965880853243,2021-12-26 00:27:01
56.5,28.9,15.7,19.3,14.5,-3.2667,-0.5048,0.1289,57.905989525897,2021-12-26 00:27:11
53.7,27.8,14.5,18.6,13.6,-3.2551,-0.5048,0.1282,55.3418873650379,2021-12-26 00:27:21
53.7,27.8,14.9,18.9,13.6,-3.2435,-0.5048,0.1292,56.1965880853243,2021-12-26 00:27:31
53.7,27.8,14.9,18.9,14,-3.2551,-0.5037,0.1269,56.1965880853243,2021-12-26 00:27:41
53.7,27.8,14.9,18.9,13.6,-3.2551,-0.5048,0.1279,56.1965880853243,2021-12-26 00:27:51
53.7,27.8,14.9,18.9,13.6,-3.2667,-0.5048,0.131,56.1965880853243,2021-12-26 00:28:01
53.7,27.8,14.5,18.6,13.6,-3.2667,-0.5048,0.131,55.3418873650379,2021-12-26 00:28:11
53.7,27.8,14.5,18.6,13.6,-3.2667,-0.5048,0.1267,55.3418873650379,2021-12-26 00:28:21
53.7,27.8,14.5,18.6,13.2,-3.2667,-0.5048,0.1294,55.3418873650379,2021-12-26 00:28:31
53.7,27.8,14.5,18.6,13.6,-3.2667,-0.5048,0.1287,55.3418873650379,2021-12-26 00:28:41
56.5,28.9,15.4,19,14,-3.2667,-0.5048,0.1277,57.2649639856822,2021-12-26 00:28:51
53.7,27.8,14.2,18,13.2,-3.2551,-0.5048,0.1277,54.7008618248232,2021-12-26 00:29:01
53.7,27.8,14.2,18,13.2,-3.2551,-0.5048,0.1274,54.7008618248232,2021-12-26 00:29:11
53.7,27.8,14.5,18.6,13.6,-3.2551,-0.5048,0.1272,55.3418873650379,2021-12-26 00:29:21
53.7,27.8,14.5,18.6,13.6,-3.2551,-0.5048,0.1274,55.3418873650379,2021-12-26 00:29:31
53.7,27.8,14.9,18.9,14,-3.2551,-0.5037,0.1272,56.1965880853243,2021-12-26 00:29:41
53.7,27.8,14.9,18.9,13.6,-3.2667,-0.5048,0.1267,56.1965880853243,2021-12-26 00:29:51
53.7,27.8,14.9,18.9,13.6,-3.2667,-0.5048,0.1256,56.1965880853243,2021-12-26 00:30:01
53.7,27.8,14.9,18.9,13.6,-3.2667,-0.5048,0.1272,56.1965880853243,2021-12-26 00:30:11
53.7,27.8,14.9,18.9,13.6,-3.2783,-0.5059,0.1267,56.1965880853243,2021-12-26 00:30:21
56.5,28.9,15.7,19.3,14.5,-3.2783,-0.5048,0.1272,57.905989525897,2021-12-26 00:30:31
53.7,27.8,14.9,18.9,13.6,-3.2667,-0.5059,0.1267,56.1965880853243,2021-12-26 00:30:41
53.7,27.8,14.9,18.9,14,-3.2667,-0.5048,0.1287,56.1965880853243,2021-12-26 00:30:51
53.7,27.8,15.2,19.2,14,-3.2667,-0.5048,0.1272,56.837613625539,2021-12-26 00:31:01
53.7,27.8,15.2,19.2,14,-3.2551,-0.5048,0.1261,56.837613625539,2021-12-26 00:31:11
53.7,27.8,15.2,19.2,14,-3.2667,-0.5048,0.1284,56.837613625539,2021-12-26 00:31:21
53.7,27.8,15.2,19.2,13.6,-3.2667,-0.5048,0.1292,56.837613625539,2021-12-26 00:31:31
53.7,27.8,14.9,18.9,13.6,-3.2667,-0.5048,0.1287,56.1965880853243,2021-12-26 00:31:41
53.7,27.8,14.9,18.9,14,-3.2667,-0.5048,0.1269,56.1965880853243,2021-12-26 00:31:51
53.7,27.8,14.9,18.9,13.6,-3.2783,-0.5048,0.1251,56.1965880853243,2021-12-26 00:32:01
56.5,28.9,15.7,19.3,14.5,-3.2783,-0.5048,0.1277,57.905989525897,2021-12-26 00:32:11
53.7,27.8,14.9,18.9,13.6,-3.2667,-0.5048,0.1264,56.1965880853243,2021-12-26 00:32:21
53.7,27.8,14.9,18.9,13.6,-3.2899,-0.5048,0.1251,56.1965880853243,2021-12-26 00:32:31
53.7,27.8,14.9,18.9,13.6,-3.2899,-0.5048,0.1264,56.1965880853243,2021-12-26 00:32:41
53.7,27.8,14.9,18.9,13.6,-3.2783,-0.5048,0.1272,56.1965880853243,2021-12-26 00:32:51
53.7,27.8,14.9,18.9,13.6,-3.2783,-0.5048,0.1254,56.1965880853243,2021-12-26 00:33:01
53.7,27.8,14.5,18.6,13.6,-3.2667,-0.5048,0.1274,55.3418873650379,2021-12-26 00:33:11
53.7,27.8,14.9,18.9,13.6,-3.2783,-0.5048,0.1256,56.1965880853243,2021-12-26 00:33:21
53.7,27.8,14.5,18.6,13.2,-3.2667,-0.5048,0.1277,55.3418873650379,2021-12-26 00:33:31
56.5,28.9,15.7,19.3,14.5,-3.2783,-0.5048,0.1256,57.905989525897,2021-12-26 00:33:41
53.7,27.8,14.9,18.9,13.6,-3.2899,-0.5048,0.1264,56.1965880853243,2021-12-26 00:33:51
53.7,27.8,14.5,18.6,13.2,-3.2899,-0.5048,0.1277,55.3418873650379,2021-12-26 00:34:01
53.7,27.8,14.5,18.6,13.6,-3.3015,-0.5048,0.1294,55.3418873650379,2021-12-26 00:34:11
53.7,27.8,14.5,18.6,13.6,-3.3015,-0.5048,0.1267,55.3418873650379,2021-12-26 00:34:21
53.7,27.8,14.5,18.6,13.2,-3.3015,-0.5048,0.1272,55.3418873650379,2021-12-26 00:34:31
53.7,27.8,14.5,18.6,13.2,-3.2899,-0.5048,0.1279,55.3418873650379,2021-12-26 00:34:41
53.7,27.8,14.9,18.9,13.6,-3.2899,-0.5048,0.1272,56.1965880853243,2021-12-26 00:34:51
53.7,27.8,15.2,19.2,14,-3.2899,-0.5048,0.1254,56.837613625539,2021-12-26 00:35:01
53.7,27.8,15.2,19.2,14,-3.2783,-0.5048,0.1277,56.837613625539,2021-12-26 00:35:11
56.5,28.9,16.4,20,15.3,-3.2783,-0.5048,0.1239,59.4017157863981,2021-12-26 00:35:21
53.7,27.8,15.6,19.5,14.5,-3.2783,-0.5048,0.1272,57.6923143458254,2021-12-26 00:35:31
53.7,27.8,15.2,19.2,13.6,-3.2899,-0.5048,0.1246,56.837613625539,2021-12-26 00:35:41
53.7,27.8,14.9,18.9,13.6,-3.2899,-0.5048,0.1261,56.1965880853243,2021-12-26 00:35:51
53.7,27.8,14.9,18.9,13.6,-3.3015,-0.5048,0.1251,56.1965880853243,2021-12-26 00:36:01
53.7,27.8,14.9,18.9,13.6,-3.3015,-0.5048,0.1261,56.1965880853243,2021-12-26 00:36:11
53.7,27.8,14.9,19.2,13.6,-3.3015,-0.5048,0.1267,56.1965880853243,2021-12-26 00:36:21
53.7,27.8,14.9,18.9,13.6,-3.3015,-0.5048,0.1261,56.1965880853243,2021-12-26 00:36:31
53.7,27.8,14.9,18.9,13.6,-3.3015,-0.5048,0.1264,56.1965880853243,2021-12-26 00:36:41
53.7,27.8,15.2,19.2,14,-3.3015,-0.5048,0.1261,56.837613625539,2021-12-26 00:36:51
56.5,28.9,16.1,19.7,14.9,-3.3015,-0.5048,0.1244,58.7606902461834,2021-12-26 00:37:01
53.7,27.8,14.9,18.9,13.6,-3.2783,-0.5048,0.1254,56.1965880853243,2021-12-26 00:37:11
53.7,27.8,15.2,19.2,14,-3.3015,-0.5048,0.1259,56.837613625539,2021-12-26 00:37:21
53.7,27.8,15.2,19.2,14,-3.2899,-0.5048,0.1241,56.837613625539,2021-12-26 00:37:31
