humidity,temp,PM2_5,PM10,PM1_0,CO,NO2,SO2,AQI,datetime
60.7,24.8,20.3,23.2,19.5,-2.9881,-0.4277,0.048,67.7350478091901,2021-12-26 03:26:50
60.7,24.8,20.3,23.2,19,-2.9649,-0.4266,0.0439,67.7350478091901,2021-12-26 03:27:00
60.7,24.8,20,22.9,19,-2.9765,-0.4277,0.05,67.0940222689753,2021-12-26 03:27:10
60.9,24.4,18.5,21.2,16.8,-3.0346,-0.4288,0.0406,63.8888945679015,2021-12-26 05:27:50
60.9,24.4,18.1,20.9,16.8,-3.0462,-0.4288,0.0442,63.0341938476151,2021-12-26 05:28:00
60.9,24.4,18.1,20.9,16.4,-3.0578,-0.4288,0.0386,63.0341938476151,2021-12-26 05:28:10
60.6,24.7,22.4,25.1,20.7,-2.0597,-0.4288,0.0772,72.2222265906934,2021-12-26 10:48:23
60.6,24.7,22.4,25.1,20.7,-2.0597,-0.4277,0.081,72.2222265906934,2021-12-26 10:48:33
60.3,26.5,23.6,26.6,22.4,-2.0597,-0.4277,0.0812,74.7863287515525,2021-12-26 10:48:43
60.9,24.4,19.2,21.8,18.1,-2.2686,-0.4288,0.068,65.3846208284026,2021-12-26 11:58:53
60.9,24.4,18.8,21.5,18.1,-2.2802,-0.4277,0.0693,64.5299201081162,2021-12-26 11:59:03
60.9,24.4,18.8,21.5,18.1,-2.2802,-0.4288,0.0734,64.5299201081162,2021-12-26 11:59:13
60.9,24.6,24.5,27.2,22.8,-2.5007,-0.4288,0.0625,76.7094053721968,2021-12-26 12:13:23
60.8,24.5,24.1,26.9,22.3,-2.5355,-0.4288,0.064,75.8547046519105,2021-12-26 12:13:33
60.9,24.6,23.8,26.6,21.9,-2.5123,-0.4288,0.0637,75.2136791116957,2021-12-26 12:13:43
60.2,24.8,24.4,27.3,22.3,-2.4775,-0.4288,0.0635,76.4957301921252,2021-12-26 13:22:53
60.2,24.8,24.4,27.3,22.3,-2.4891,-0.4288,0.0663,76.4957301921252,2021-12-26 13:23:03
60.2,24.8,24.8,27.6,22.7,-2.5007,-0.4288,0.068,77.3504309124116,2021-12-26 13:23:13
59.9,24.3,29.8,32.7,27.5,-2.315,-0.4277,0.0566,88.034189915991,2021-12-26 15:00:23
59.9,26.1,30.4,33.3,28.1,-2.315,-0.4288,0.0683,89.3162409964206,2021-12-26 15:00:33
59.9,24.3,29.1,32,27.1,-2.2918,-0.4277,0.0675,86.5384636554899,2021-12-26 15:00:43
59.9,24.1,26.9,29.8,25.4,-2.3266,-0.4277,0.0645,81.8376096939149,2021-12-26 15:11:22
59.9,24.1,26.6,29.5,24.1,-2.3266,-0.4277,0.0678,81.1965841537002,2021-12-26 15:11:32
59.9,24.1,26.2,29.2,25,-2.3499,-0.4277,0.0543,80.3418834334138,2021-12-26 15:11:42
60,24.1,27.6,30.7,26.2,-2.3963,-0.4277,0.0683,83.3333359544161,2021-12-26 15:21:52
60,24.1,27.3,30.1,25.4,-2.3731,-0.4277,0.063,82.6923104142013,2021-12-26 15:22:02
60,24.1,26.6,29.5,25,-2.3847,-0.4288,0.0614,81.1965841537002,2021-12-26 15:22:12
60,24,24.1,27,22.9,-2.0597,-0.4288,0.0739,75.8547046519105,2021-12-26 15:36:52
60,24,24.1,27,22.4,-2.0481,-0.4277,0.0746,75.8547046519105,2021-12-26 15:37:02
60,24,24.5,27.3,22.9,-2.0713,-0.4277,0.0734,76.7094053721968,2021-12-26 15:37:12
60,24,23.4,26.4,22,-1.9321,-0.4277,0.0721,74.3589783914093,2021-12-26 15:46:22
60,24,23.1,26.1,22,-1.9553,-0.4277,0.0795,73.7179528511946,2021-12-26 15:46:32
60,24,22.8,25.7,21.6,-1.9669,-0.4277,0.0787,73.0769273109798,2021-12-26 15:46:42
60.4,23.9,24.5,27.3,22.9,-2.3499,-0.4277,0.0678,76.7094053721968,2021-12-26 16:21:52
60.4,23.9,24.5,27.3,22.9,-2.3382,-0.4288,0.066,76.7094053721968,2021-12-26 16:22:02
60.3,23.9,24.5,27.3,22.5,-2.3382,-0.4277,0.0617,76.7094053721968,2021-12-26 16:22:12
61.2,22,23,25.7,21.2,-2.5239,-0.4277,0.2535,73.504277671123,2021-12-26 19:50:51
60.6,24.3,24,26.8,22.6,-2.5355,-0.4277,0.0417,75.6410294718389,2021-12-26 19:51:01
61.2,22,24,26.6,22.9,-2.5587,-0.4277,0.2591,75.6410294718389,2021-12-26 19:51:11
62.1,21.4,18.8,21.1,17.8,-2.6168,-0.4288,0.253,64.5299201081162,2021-12-26 20:41:50
61.1,23.9,19.1,21.7,18,-2.6748,-0.4288,0.0381,65.170945648331,2021-12-26 20:42:00
62,21.3,18.4,20.8,17.4,-2.6284,-0.4288,0.2593,63.6752193878299,2021-12-26 20:42:10
62,21.3,18,20.5,17,-2.6284,-0.4288,0.254,62.8205186675435,2021-12-26 20:42:20
62.1,21.4,18.1,20.5,17,-2.6052,-0.4288,0.255,63.0341938476151,2021-12-26 20:42:30
62.1,21.4,18.4,20.8,17.4,-2.6284,-0.4277,0.2504,63.6752193878299,2021-12-26 20:42:40
62.1,21.3,19.1,21.7,17.8,-2.6284,-0.4277,0.2535,65.170945648331,2021-12-26 20:42:50
62.2,21.4,19.8,22.4,19.1,-2.64,-0.4277,0.2504,66.6666719088321,2021-12-26 20:43:00
62.2,21.4,19.8,22.4,18.7,-2.64,-0.4288,0.2624,66.6666719088321,2021-12-26 20:43:10
62.2,21.4,19.8,22.4,18.7,-2.64,-0.4277,0.2471,66.6666719088321,2021-12-26 20:43:20
61.2,23.9,20.8,23.5,19.3,-2.64,-0.4277,0.0373,68.803423709548,2021-12-26 20:43:30
62.2,21.4,19.8,22.4,18.7,-2.64,-0.4277,0.2585,66.6666719088321,2021-12-26 20:43:40
62.2,21.4,19.5,22,18.3,-2.6168,-0.4277,0.2431,66.0256463686174,2021-12-26 20:43:50
62.2,21.4,19.5,22,18.3,-2.6516,-0.4277,0.2489,66.0256463686174,2021-12-26 20:44:00
62.3,21.4,19.9,22.4,18.7,-2.6516,-0.4288,0.2494,66.8803470889037,2021-12-26 20:44:10
62.3,21.4,20.6,23,19.1,-2.6748,-0.4288,0.2563,68.3760733494048,2021-12-26 20:44:20
62.3,21.4,20.9,23.3,20,-2.6864,-0.4277,0.2471,69.0170988896196,2021-12-26 20:44:30
62.3,21.3,21.2,23.6,20,-2.6748,-0.4288,0.2527,69.6581244298344,2021-12-26 20:44:40
62.3,21.3,21.6,23.9,20.8,-2.6632,-0.4288,0.2451,70.5128251501207,2021-12-26 20:44:50
62.3,21.3,21.6,23.9,20.4,-2.6516,-0.4288,0.2433,70.5128251501207,2021-12-26 20:45:00
61.3,23.8,21.8,24.4,20.1,-2.6632,-0.4288,0.0348,70.9401755102639,2021-12-26 20:45:10
62.3,21.3,20.5,23,19.5,-2.6516,-0.4277,0.2428,68.1623981693333,2021-12-26 20:45:20
62.3,21.4,20.2,22.7,19.1,-2.6516,-0.4277,0.2459,67.5213726291185,2021-12-26 20:45:30
62.3,21.3,19.8,22.3,18.7,-2.6632,-0.4277,0.2527,66.6666719088321,2021-12-26 20:45:40
62.3,21.3,19.5,22,18.3,-2.6632,-0.4277,0.2469,66.0256463686174,2021-12-26 20:45:50
62.2,21.3,19.1,21.7,17.8,-2.64,-0.4277,0.253,65.170945648331,2021-12-26 20:46:00
62.2,21.3,19.1,21.7,17.8,-2.6516,-0.4277,0.2537,65.170945648331,2021-12-26 20:46:10
62.3,21.3,19.5,22,18.7,-2.6632,-0.4277,0.2489,66.0256463686174,2021-12-26 20:46:20
62.3,21.3,19.5,22,18.7,-2.6632,-0.4277,0.2441,66.0256463686174,2021-12-26 20:46:30
62.3,21.3,19.8,22.3,18.7,-2.6632,-0.4288,0.2499,66.6666719088321,2021-12-26 20:46:40
61.3,23.8,20.5,23.2,19.2,-2.6632,-0.4277,0.0356,68.1623981693333,2021-12-26 20:46:50
62.3,21.3,20.2,22.6,18.7,-2.6748,-0.4288,0.2514,67.5213726291185,2021-12-26 20:47:00
62.3,21.3,20.2,22.6,18.3,-2.6864,-0.4288,0.2547,67.5213726291185,2021-12-26 20:47:10
62.3,21.3,19.8,22.3,18.7,-2.6748,-0.4288,0.2461,66.6666719088321,2021-12-26 20:47:20
62.3,21.3,20.2,22.6,19.1,-2.6516,-0.4277,0.2552,67.5213726291185,2021-12-26 20:47:30
62.3,21.3,20.2,22.6,19.1,-2.6632,-0.4277,0.2464,67.5213726291185,2021-12-26 20:47:40
62.3,21.3,20.2,22.6,19.1,-2.64,-0.4277,0.2474,67.5213726291185,2021-12-26 20:47:50
62.3,21.3,20.2,22.6,18.7,-2.6516,-0.4277,0.2512,67.5213726291185,2021-12-26 20:48:00
62.3,21.3,20.2,22.6,19.1,-2.6632,-0.4277,0.2459,67.5213726291185,2021-12-26 20:48:10
62.4,21.3,20.5,23,19.5,-2.6516,-0.4277,0.2494,68.1623981693333,2021-12-26 20:48:20
61.3,23.8,21.2,23.8,19.7,-2.6516,-0.4277,0.0315,69.6581244298344,2021-12-26 20:48:30
62.4,21.3,20.5,23,19.1,-2.6516,-0.4277,0.2532,68.1623981693333,2021-12-26 20:48:40
62.4,21.3,20.9,23.3,19.5,-2.6632,-0.4277,0.2459,69.0170988896196,2021-12-26 20:48:50
62.4,21.3,20.9,23.3,20,-2.6748,-0.4288,0.2568,69.0170988896196,2021-12-26 20:49:00
62.3,21.3,20.5,23,19.1,-2.6516,-0.4277,0.2497,68.1623981693333,2021-12-26 20:49:10
62.3,21.3,19.8,22.3,18.7,-2.6516,-0.4288,0.2469,66.6666719088321,2021-12-26 20:49:20
62.3,21.3,19.1,21.7,17.8,-2.6516,-0.4288,0.2499,65.170945648331,2021-12-26 20:49:30
62.3,21.3,19.1,21.7,17.4,-2.6632,-0.4288,0.2423,65.170945648331,2021-12-26 20:49:40
62.3,21.3,18.8,21.1,17.8,-2.64,-0.4277,0.2532,64.5299201081162,2021-12-26 20:49:50
62.3,21.3,18.4,20.8,17,-2.64,-0.4277,0.2464,63.6752193878299,2021-12-26 20:50:00
61.2,23.8,19.1,21.6,17.6,-2.64,-0.4288,0.0348,65.170945648331,2021-12-26 20:50:10
62.3,21.3,18.4,20.8,17,-2.64,-0.4277,0.2481,63.6752193878299,2021-12-26 20:50:20
62.3,21.3,18.4,20.8,17,-2.6284,-0.4277,0.253,63.6752193878299,2021-12-26 20:50:30
62.3,21.3,18.4,20.8,17.4,-2.6516,-0.4277,0.2484,63.6752193878299,2021-12-26 20:50:40
62.3,21.3,18.4,20.8,16.6,-2.6516,-0.4277,0.2504,63.6752193878299,2021-12-26 20:50:50
62.3,21.3,18.4,20.8,17,-2.64,-0.4277,0.2443,63.6752193878299,2021-12-26 20:51:00
62.2,21.3,18.1,20.5,17,-2.6516,-0.4277,0.2385,63.0341938476151,2021-12-26 20:51:10
62.2,21.3,18.1,20.5,17,-2.6632,-0.4288,0.2499,63.0341938476151,2021-12-26 20:51:20
62.2,21.3,18.4,20.8,17.4,-2.6632,-0.4288,0.2494,63.6752193878299,2021-12-26 20:51:30
62.3,21.3,18.1,20.5,17,-2.6748,-0.4288,0.2502,63.0341938476151,2021-12-26 20:51:40
61.2,23.8,18.7,21.3,17.1,-2.6632,-0.4277,0.0379,64.3162449280447,2021-12-26 20:51:50
62.2,21.3,18.1,20.5,17,-2.64,-0.4288,0.2481,63.0341938476151,2021-12-26 20:52:00
62.2,21.3,17.7,20.2,16.2,-2.6516,-0.4288,0.2535,62.1794931273288,2021-12-26 20:52:10
62.2,21.2,17.4,19.8,16.1,-2.6516,-0.4288,0.2481,61.538467587114,2021-12-26 20:52:20
62.2,21.3,17.4,19.8,16.2,-2.6284,-0.4277,0.2542,61.538467587114,2021-12-26 20:52:30
62.1,21.2,17.3,19.8,16.5,-2.6516,-0.4277,0.2507,61.3247924070424,2021-12-26 20:52:40
62.2,21.3,17.7,20.2,16.6,-2.64,-0.4288,0.2438,62.1794931273288,2021-12-26 20:52:50
62.3,21.2,17.7,20.1,16.6,-2.64,-0.4277,0.2494,62.1794931273288,2021-12-26 20:53:00
62.3,21.2,18.4,20.7,17.4,-2.64,-0.4277,0.2479,63.6752193878299,2021-12-26 20:53:10
62.3,21.2,19.1,21.7,17.8,-2.6168,-0.4277,0.2527,65.170945648331,2021-12-26 20:53:20
61.2,23.7,20.4,23.2,19.2,-2.6284,-0.4277,0.0373,67.9487229892617,2021-12-26 20:53:30
62.3,21.2,20.1,22.6,19.1,-2.6284,-0.4288,0.2423,67.3076974490469,2021-12-26 20:53:40
62.3,21.2,20.1,22.6,18.7,-2.6516,-0.4288,0.2499,67.3076974490469,2021-12-26 20:53:50
62.3,21.2,20.1,22.6,19.1,-2.6516,-0.4277,0.2494,67.3076974490469,2021-12-26 20:54:00
62.3,21.2,19.8,22.3,19.1,-2.6168,-0.4288,0.2565,66.6666719088321,2021-12-26 20:54:10
62.3,21.2,19.8,22.3,18.7,-2.6284,-0.4277,0.2436,66.6666719088321,2021-12-26 20:54:20
62.3,21.2,19.8,22.3,18.7,-2.6052,-0.4277,0.2499,66.6666719088321,2021-12-26 20:54:30
62.4,21.2,19.8,22.3,18.3,-2.6168,-0.4288,0.2598,66.6666719088321,2021-12-26 20:54:40
62.4,21.2,20.2,22.6,19.1,-2.6284,-0.4288,0.2476,67.5213726291185,2021-12-26 20:54:50
62.4,21.2,20.5,22.9,19.1,-2.64,-0.4277,0.2514,68.1623981693333,2021-12-26 20:55:00
61.3,23.7,21.5,24.1,20.1,-2.6168,-0.4277,0.0391,70.2991499700491,2021-12-26 20:55:10
62.4,21.2,20.9,23.2,19.5,-2.64,-0.4277,0.2466,69.0170988896196,2021-12-26 20:55:20
62.4,21.2,20.9,23.2,19.5,-2.64,-0.4277,0.2545,69.0170988896196,2021-12-26 20:55:30
62.4,21.2,21.2,23.5,19.9,-2.64,-0.4277,0.2492,69.6581244298344,2021-12-26 20:55:40
62.4,21.2,20.9,23.2,19.9,-2.64,-0.4277,0.2588,69.0170988896196,2021-12-26 20:55:50
62.4,21.2,20.9,23.2,19.1,-2.6516,-0.4277,0.2474,69.0170988896196,2021-12-26 20:56:00
62.4,21.2,20.9,23.2,19.5,-2.6516,-0.4288,0.2433,69.0170988896196,2021-12-26 20:56:10
62.4,21.2,20.2,22.6,18.7,-2.6516,-0.4288,0.2537,67.5213726291185,2021-12-26 20:56:20
62.4,21.2,19.5,22,18.7,-2.6516,-0.4288,0.256,66.0256463686174,2021-12-26 20:56:30
61.3,23.7,19.7,22.5,18.4,-2.6864,-0.4288,0.0455,66.4529967287606,2021-12-26 20:56:40
62.3,21.2,19.1,21.7,18.2,-2.6632,-0.4288,0.2588,65.170945648331,2021-12-26 20:56:50
62.3,21.2,19.1,21.7,17.8,-2.6516,-0.4288,0.2489,65.170945648331,2021-12-26 20:57:00
62.4,21.2,19.1,21.7,18.3,-2.6168,-0.4288,0.2476,65.170945648331,2021-12-26 20:57:10
62.3,21.2,19.1,21.7,18.2,-2.64,-0.4277,0.254,65.170945648331,2021-12-26 20:57:20
62.3,21.2,19.1,21.7,17.4,-2.6516,-0.4277,0.2535,65.170945648331,2021-12-26 20:57:30
62.4,21.2,19.1,21.7,17.4,-2.6284,-0.4277,0.2565,65.170945648331,2021-12-26 20:57:40
62.3,21.2,19.1,21.7,17.8,-2.64,-0.4277,0.2441,65.170945648331,2021-12-26 20:57:50
62.3,21.2,19.1,21.7,17.8,-2.6168,-0.4277,0.2459,65.170945648331,2021-12-26 20:58:00
62.3,21.2,19.1,21.7,17.8,-2.6516,-0.4277,0.255,65.170945648331,2021-12-26 20:58:10
61.3,23.7,20.1,22.9,18.8,-2.6516,-0.4277,0.0389,67.3076974490469,2021-12-26 20:58:20
62.4,21.2,19.1,21.7,17.8,-2.6632,-0.4288,0.2585,65.170945648331,2021-12-26 20:58:30
62.4,21.2,19.1,21.7,17.8,-2.6516,-0.4277,0.2547,65.170945648331,2021-12-26 20:58:40
62.4,21.2,19.1,21.7,17.8,-2.698,-0.4288,0.2499,65.170945648331,2021-12-26 20:58:50
62.3,21.2,19.1,21.7,18.2,-2.6632,-0.4288,0.2492,65.170945648331,2021-12-26 20:59:00
62.4,21.2,19.1,21.7,17.8,-2.6632,-0.4288,0.2466,65.170945648331,2021-12-26 20:59:10
62.4,21.2,19.1,21.7,17.4,-2.6516,-0.4288,0.2522,65.170945648331,2021-12-26 20:59:20
62.4,21.2,19.5,22,18.3,-2.6516,-0.4288,0.2558,66.0256463686174,2021-12-26 20:59:30
62.4,21.2,19.5,22,18.3,-2.6516,-0.4277,0.2575,66.0256463686174,2021-12-26 20:59:40
62.4,21.2,19.8,22.3,18.7,-2.64,-0.4288,0.2525,66.6666719088321,2021-12-26 20:59:50
61.3,23.7,20.4,23.2,19.2,-2.64,-0.4277,0.0356,67.9487229892617,2021-12-26 21:00:00
62.4,21.2,19.8,22.3,18.3,-2.6516,-0.4277,0.2573,66.6666719088321,2021-12-26 21:00:10
62.4,21.2,19.8,22.3,18.7,-2.64,-0.4277,0.2507,66.6666719088321,2021-12-26 21:00:20
62.4,21.2,19.8,22.3,18.3,-2.6516,-0.4277,0.2517,66.6666719088321,2021-12-26 21:00:30
62.4,21.2,19.8,22.3,18.3,-2.64,-0.4277,0.254,66.6666719088321,2021-12-26 21:00:40
62.4,21.2,19.5,22,18.7,-2.6516,-0.4277,0.2535,66.0256463686174,2021-12-26 21:00:50
62.4,21.2,19.5,22,18.7,-2.6632,-0.4277,0.2527,66.0256463686174,2021-12-26 21:01:00
62.4,21.2,19.5,22,18.3,-2.64,-0.4288,0.2504,66.0256463686174,2021-12-26 21:01:10
62.4,21.2,19.5,22,18.3,-2.6284,-0.4288,0.2487,66.0256463686174,2021-12-26 21:01:20
62.4,21.2,19.8,22.3,18.3,-2.6516,-0.4288,0.2438,66.6666719088321,2021-12-26 21:01:30
61.3,23.7,20.4,23.2,18.8,-2.6284,-0.4277,0.0376,67.9487229892617,2021-12-26 21:01:40
62.4,21.2,19.8,22.3,18.7,-2.6284,-0.4288,0.2621,66.6666719088321,2021-12-26 21:01:50
62.5,21.2,20.5,22.9,19.1,-2.6168,-0.4277,0.2418,68.1623981693333,2021-12-26 21:02:00
62.5,21.2,20.5,22.9,18.7,-2.64,-0.4288,0.2517,68.1623981693333,2021-12-26 21:02:10
62.5,21.2,20.5,22.9,19.1,-2.6284,-0.4277,0.2578,68.1623981693333,2021-12-26 21:02:20
62.5,21.2,20.5,22.9,19.1,-2.6284,-0.4277,0.2532,68.1623981693333,2021-12-26 21:02:30
62.5,21.2,20.5,22.9,19.1,-2.6168,-0.4277,0.2471,68.1623981693333,2021-12-26 21:02:40
62.5,21.2,20.9,23.2,19.5,-2.6284,-0.4277,0.2497,69.0170988896196,2021-12-26 21:02:50
62.5,21.2,20.5,22.9,19.5,-2.64,-0.4277,0.2454,68.1623981693333,2021-12-26 21:03:00
61.3,23.7,21.5,24.1,20.1,-2.64,-0.4277,0.0394,70.2991499700491,2021-12-26 21:03:10
62.5,21.2,20.9,23.2,19.5,-2.6748,-0.4277,0.2509,69.0170988896196,2021-12-26 21:03:20
62.5,21.2,21.2,23.6,19.5,-2.64,-0.4277,0.2494,69.6581244298344,2021-12-26 21:03:30
62.5,21.2,21.6,23.9,20,-2.6516,-0.4288,0.2421,70.5128251501207,2021-12-26 21:03:40
62.5,21.2,21.2,23.6,20,-2.64,-0.4277,0.2499,69.6581244298344,2021-12-26 21:03:50
62.5,21.2,21.2,23.6,20,-2.64,-0.4288,0.2443,69.6581244298344,2021-12-26 21:04:00
62.5,21.2,21.6,23.8,19.9,-2.64,-0.4288,0.2535,70.5128251501207,2021-12-26 21:04:10
62.5,21.2,21.2,23.5,20,-2.6516,-0.4288,0.2563,69.6581244298344,2021-12-26 21:04:20
62.5,21.2,20.9,23.2,19.5,-2.6284,-0.4288,0.2504,69.0170988896196,2021-12-26 21:04:30
62.5,21.2,20.5,22.9,19.1,-2.6516,-0.4288,0.2443,68.1623981693333,2021-12-26 21:04:40
61.3,23.7,20.8,23.5,19.2,-2.6284,-0.4288,0.0424,68.803423709548,2021-12-26 21:04:50
62.4,21.2,19.8,22.3,19.1,-2.64,-0.4277,0.2474,66.6666719088321,2021-12-26 21:05:00
62.4,21.2,19.5,22,18.7,-2.6168,-0.4277,0.2476,66.0256463686174,2021-12-26 21:05:10
62.4,21.2,19.1,21.7,17.8,-2.6632,-0.4277,0.2474,65.170945648331,2021-12-26 21:05:20
62.4,21.2,19.1,21.7,17.9,-2.64,-0.4277,0.2446,65.170945648331,2021-12-26 21:05:30
62.4,21.2,18.8,21,17.4,-2.6516,-0.4288,0.2527,64.5299201081162,2021-12-26 21:05:40
62.4,21.2,18.8,21,17.8,-2.6516,-0.4288,0.2514,64.5299201081162,2021-12-26 21:05:50
62.4,21.2,18.8,21,17.8,-2.6516,-0.4288,0.2456,64.5299201081162,2021-12-26 21:06:00
62.4,21.2,18.8,21,17.8,-2.6516,-0.4288,0.253,64.5299201081162,2021-12-26 21:06:10
62.4,21.2,18.8,21.1,17.4,-2.6632,-0.4288,0.2514,64.5299201081162,2021-12-26 21:06:20
61.3,23.7,19.7,22.5,18.4,-2.6632,-0.4288,0.0343,66.4529967287606,2021-12-26 21:06:30
62.4,21.2,19.1,21.7,17.8,-2.6516,-0.4277,0.2512,65.170945648331,2021-12-26 21:06:40
62.5,21.2,19.1,21.7,17.9,-2.6516,-0.4277,0.2509,65.170945648331,2021-12-26 21:06:50
62.4,21.2,19.1,21.7,17.8,-2.6284,-0.4288,0.2466,65.170945648331,2021-12-26 21:07:00
62.4,21.2,19.1,21.7,18.2,-2.6168,-0.4277,0.2489,65.170945648331,2021-12-26 21:07:10
62.4,21.2,18.8,21.1,17.9,-2.64,-0.4277,0.2415,64.5299201081162,2021-12-26 21:07:20
62.4,21.2,18.4,20.7,17.4,-2.6284,-0.4277,0.2481,63.6752193878299,2021-12-26 21:07:30
62.4,21.2,18.8,21.1,17.9,-2.64,-0.4277,0.2497,64.5299201081162,2021-12-26 21:07:40
62.4,21.2,18.8,21.1,17.4,-2.6284,-0.4277,0.2492,64.5299201081162,2021-12-26 21:07:50
62.4,21.2,19.1,21.7,17.8,-2.6516,-0.4288,0.2593,65.170945648331,2021-12-26 21:08:00
61.3,23.7,20.1,22.8,18.8,-2.6168,-0.4288,0.0371,67.3076974490469,2021-12-26 21:08:10
62.4,21.2,19.5,22,17.8,-2.6632,-0.4277,0.2552,66.0256463686174,2021-12-26 21:08:20
62.4,21.2,19.5,22,17.8,-2.6516,-0.4288,0.2431,66.0256463686174,2021-12-26 21:08:30
62.4,21.2,19.5,22,18.3,-2.6516,-0.4288,0.252,66.0256463686174,2021-12-26 21:08:40
62.4,21.2,19.1,21.7,17.8,-2.6632,-0.4288,0.2426,65.170945648331,2021-12-26 21:08:50
62.4,21.2,18.8,21,17.4,-2.6632,-0.4277,0.2517,64.5299201081162,2021-12-26 21:09:00
62.4,21.2,18.8,21,17.8,-2.64,-0.4277,0.2547,64.5299201081162,2021-12-26 21:09:10
62.4,21.2,19.1,21.7,17.8,-2.6284,-0.4277,0.2502,65.170945648331,2021-12-26 21:09:20
62.5,21.2,19.5,22,18.3,-2.6632,-0.4288,0.2487,66.0256463686174,2021-12-26 21:09:30
62.5,21.2,19.8,22.3,18.7,-2.6632,-0.4277,0.241,66.6666719088321,2021-12-26 21:09:40
61.3,23.7,21.1,23.8,19.6,-2.7096,-0.4277,0.0333,69.4444492497628,2021-12-26 21:09:50
62.5,21.2,20.5,22.9,19.5,-2.698,-0.4277,0.2487,68.1623981693333,2021-12-26 21:10:00
62.5,21.2,20.9,23.2,19.9,-2.6748,-0.4288,0.2487,69.0170988896196,2021-12-26 21:10:10
62.5,21.2,21.2,23.5,20.4,-2.6748,-0.4277,0.2415,69.6581244298344,2021-12-26 21:10:20
62.5,21.2,21.2,23.5,20.4,-2.7096,-0.4288,0.2464,69.6581244298344,2021-12-26 21:10:30
62.5,21.2,21.2,23.5,20.4,-2.7444,-0.4277,0.2433,69.6581244298344,2021-12-26 21:10:40
62.5,21.2,20.9,23.2,20,-2.7212,-0.4288,0.2499,69.0170988896196,2021-12-26 21:10:50
62.4,21.2,20.5,22.9,19.1,-2.698,-0.4288,0.2459,68.1623981693333,2021-12-26 21:11:00
62.4,21.2,20.2,22.6,19.1,-2.6864,-0.4288,0.2487,67.5213726291185,2021-12-26 21:11:10
62.5,21.2,19.8,22.3,19.1,-2.698,-0.4288,0.2537,66.6666719088321,2021-12-26 21:11:20
61.3,23.7,20.1,22.8,18.8,-2.698,-0.4288,0.0346,67.3076974490469,2021-12-26 21:11:30
62.4,21.2,19.1,21.7,18.2,-2.7096,-0.4288,0.2464,65.170945648331,2021-12-26 21:11:40
62.4,21.2,19.1,21.7,17.8,-2.6864,-0.4277,0.2456,65.170945648331,2021-12-26 21:11:50
62.4,21.2,18.8,21,17.8,-2.698,-0.4288,0.2558,64.5299201081162,2021-12-26 21:12:00
62.4,21.2,18.4,20.7,17.4,-2.6864,-0.4277,0.2565,63.6752193878299,2021-12-26 21:12:10
62.4,21.2,18.4,20.7,17,-2.6748,-0.4288,0.2565,63.6752193878299,2021-12-26 21:12:20
62.4,21.2,18.4,20.7,17.4,-2.6632,-0.4277,0.2426,63.6752193878299,2021-12-26 21:12:30
62.4,21.2,18.1,20.4,17,-2.698,-0.4277,0.2484,63.0341938476151,2021-12-26 21:12:40
62.4,21.2,17.7,20.1,17,-2.6864,-0.4277,0.2507,62.1794931273288,2021-12-26 21:12:50
62.4,21.2,17.7,20.1,16.6,-2.6864,-0.4277,0.2487,62.1794931273288,2021-12-26 21:13:00
61.3,23.7,18,20.7,17.1,-2.698,-0.4277,0.0427,62.8205186675435,2021-12-26 21:13:10
62.3,21.2,17,19.5,15.7,-2.6864,-0.4277,0.257,60.6837668668276,2021-12-26 21:13:20
62.3,21.2,16.3,18.5,14.9,-2.698,-0.4288,0.2575,59.1880406063265,2021-12-26 21:13:30
62.3,21.2,16,18.2,14.9,-2.6748,-0.4288,0.2443,58.5470150661118,2021-12-26 21:13:40
62.3,21.2,15.9,18.2,14.9,-2.698,-0.4288,0.2514,58.3333398860402,2021-12-26 21:13:50
62.3,21.2,15.9,18.2,14.9,-2.7096,-0.43,0.2565,58.3333398860402,2021-12-26 21:14:00
62.3,21.2,15.6,17.9,14.9,-2.6864,-0.4288,0.2489,57.6923143458254,2021-12-26 21:14:10
62.3,21.2,15.6,17.9,14.9,-2.698,-0.4288,0.2507,57.6923143458254,2021-12-26 21:14:20
62.3,21.2,15.3,17.6,14,-2.6864,-0.4288,0.2438,57.0512888056106,2021-12-26 21:14:30
62.3,21.2,15.6,17.9,14.4,-2.6748,-0.4288,0.2507,57.6923143458254,2021-12-26 21:14:40
61.2,23.7,16.2,18.8,15.4,-2.698,-0.4277,0.0434,58.9743654262549,2021-12-26 21:14:50
62.3,21.2,16,18.3,14.5,-2.6864,-0.4288,0.253,58.5470150661118,2021-12-26 21:15:00
62.3,21.2,16.3,18.5,14.9,-2.6864,-0.4277,0.2545,59.1880406063265,2021-12-26 21:15:10
62.3,21.2,17,19.5,15.7,-2.698,-0.4277,0.2555,60.6837668668276,2021-12-26 21:15:20
62.3,21.2,17,19.5,15.7,-2.6864,-0.4277,0.2558,60.6837668668276,2021-12-26 21:15:30
62.3,21.2,17.3,19.8,16.1,-2.698,-0.4288,0.2479,61.3247924070424,2021-12-26 21:15:40
62.3,21.2,18,20.4,17,-2.698,-0.4288,0.2494,62.8205186675435,2021-12-26 21:15:50
62.3,21.2,18.4,20.7,17.4,-2.6748,-0.4288,0.2527,63.6752193878299,2021-12-26 21:16:00
