humidity,temp,PM2_5,PM10,PM1_0,CO,NO2,SO2,AQI,datetime
58.7,23.3,16.7,19.9,15.7,42.6559,-0.4556,0.0219,60.0427413266129,2021-12-26 20:46:39
59.3,25.4,17.8,20.9,16.8,42.6675,-0.4556,0.0173,62.3931683074004,2021-12-26 20:46:49
58.7,23.3,17.1,20.2,16.1,42.6791,-0.4556,0.0186,60.8974420468992,2021-12-26 20:46:59
58.7,23.3,16.7,19.9,15.7,42.6559,-0.4556,0.0196,60.0427413266129,2021-12-26 20:47:09
58.7,23.3,17.1,20.2,16.1,42.6675,-0.4556,0.05,60.8974420468992,2021-12-26 20:47:19
58.7,23.3,16.4,19.3,15.3,42.7023,-0.4556,0.0145,59.4017157863981,2021-12-26 20:47:29
58.7,23.3,16.4,19.3,15.3,42.6791,-0.4556,0.0363,59.4017157863981,2021-12-26 20:47:39
58.7,23.3,16.4,19.3,14.9,42.6791,-0.4568,0.0277,59.4017157863981,2021-12-26 20:47:49
58.7,23.2,16.3,19.2,15.2,42.6559,-0.4568,0.0158,59.1880406063265,2021-12-26 20:47:59
58.7,23.3,16.4,19.3,15.3,42.6559,-0.4568,0.0127,59.4017157863981,2021-12-26 20:48:09
58.7,23.3,16,18.9,15.3,42.6907,-0.4568,0.0148,58.5470150661118,2021-12-26 20:48:19
59.3,25.4,17.1,20,16,42.7139,-0.4556,0.0394,60.8974420468992,2021-12-26 20:48:29
58.7,23.3,16.7,19.9,15.7,42.6791,-0.4556,0.011,60.0427413266129,2021-12-26 20:48:39
58.8,23.3,17.1,20.5,16.1,42.6675,-0.4556,0.0351,60.8974420468992,2021-12-26 20:48:49
58.8,23.3,17.4,20.5,16.5,42.6559,-0.4556,0.0206,61.538467587114,2021-12-26 20:48:59
58.8,23.3,17.4,20.5,16.5,42.6559,-0.4556,0.012,61.538467587114,2021-12-26 20:49:09
58.8,23.3,17.4,20.5,16.5,42.6675,-0.4556,0.014,61.538467587114,2021-12-26 20:49:19
58.8,23.3,17.4,20.5,16.5,42.6907,-0.4556,0.0198,61.538467587114,2021-12-26 20:49:29
58.8,23.3,17.4,20.5,16.5,42.6907,-0.4568,0.0191,61.538467587114,2021-12-26 20:49:39
58.8,23.2,17.1,20.2,15.7,42.6443,-0.4568,-0.0055,60.8974420468992,2021-12-26 20:49:49
58.8,23.2,17.1,20.2,16.1,42.6675,-0.4568,0.03,60.8974420468992,2021-12-26 20:49:59
59.3,25.3,17.8,20.9,16.8,42.6791,-0.4568,-0.001,62.3931683074004,2021-12-26 20:50:09
58.8,23.2,17.1,20.2,15.7,42.6443,-0.4568,0.016,60.8974420468992,2021-12-26 20:50:19
58.8,23.2,16.7,19.8,15.7,42.6559,-0.4556,0.0363,60.0427413266129,2021-12-26 20:50:29
58.9,23.3,16.7,19.9,15.7,42.6559,-0.4556,0.0389,60.0427413266129,2021-12-26 20:50:39
58.8,23.2,16.4,19.2,15.3,42.6327,-0.4556,0.0457,59.4017157863981,2021-12-26 20:50:49
58.8,23.2,16,18.9,14.8,42.6443,-0.4556,0.0214,58.5470150661118,2021-12-26 20:50:59
58.9,23.3,15.7,18.6,14.9,42.6559,-0.4556,0.0214,57.905989525897,2021-12-26 20:51:09
58.8,23.2,16,18.9,15.3,42.6559,-0.4556,0.0229,58.5470150661118,2021-12-26 20:51:19
58.9,23.2,16,18.9,15.3,42.6675,-0.4556,0.0193,58.5470150661118,2021-12-26 20:51:29
58.8,23.2,16.4,19.2,15.3,42.6559,-0.4568,0.0231,59.4017157863981,2021-12-26 20:51:39
59.3,25.3,17.1,20,16,42.6327,-0.4568,0.0158,60.8974420468992,2021-12-26 20:51:49
58.9,23.2,16.4,19.2,15.3,42.6443,-0.4556,0.0371,59.4017157863981,2021-12-26 20:51:59
58.9,23.2,16.7,19.8,15.7,42.6327,-0.4556,0.0099,60.0427413266129,2021-12-26 20:52:09
58.9,23.2,16.7,19.8,15.7,42.6791,-0.4556,0.0178,60.0427413266129,2021-12-26 20:52:19
58.9,23.2,16.7,19.8,15.7,42.6443,-0.4556,0.0209,60.0427413266129,2021-12-26 20:52:29
58.9,23.2,16.7,19.8,15.7,42.6675,-0.4556,0.0302,60.0427413266129,2021-12-26 20:52:39
58.9,23.3,17.1,20.2,16.1,42.6675,-0.4556,0.0244,60.8974420468992,2021-12-26 20:52:49
58.9,23.2,17.1,20.2,16.1,42.6443,-0.4556,0.0318,60.8974420468992,2021-12-26 20:52:59
58.9,23.2,17.1,20.2,16.1,42.6907,-0.4556,0.016,60.8974420468992,2021-12-26 20:53:09
58.8,23.2,17.1,20.2,15.7,42.6907,-0.4556,0.0358,60.8974420468992,2021-12-26 20:53:19
59.3,25.3,17.5,20.6,16.4,42.6791,-0.4568,0.0269,61.7521427671856,2021-12-26 20:53:29
58.9,23.2,16.7,19.8,15.7,42.6907,-0.4568,0.0216,60.0427413266129,2021-12-26 20:53:39
58.9,23.2,16.7,19.8,15.7,42.6791,-0.4568,0.0399,60.0427413266129,2021-12-26 20:53:49
58.9,23.2,16.4,19.2,15.3,42.7372,-0.4568,0.0313,59.4017157863981,2021-12-26 20:53:59
58.9,23.2,16.4,19.2,15.3,42.7023,-0.4556,0.0292,59.4017157863981,2021-12-26 20:54:09
58.9,23.2,16.4,19.2,15.3,42.7255,-0.4556,0.0115,59.4017157863981,2021-12-26 20:54:19
58.9,23.2,16.7,19.8,15.7,42.7023,-0.4556,0.028,60.0427413266129,2021-12-26 20:54:29
58.8,23.2,17.1,20.2,15.7,42.7139,-0.4556,0.0099,60.8974420468992,2021-12-26 20:54:39
58.8,23.2,16.4,19.2,15.3,42.6791,-0.4556,0.0292,59.4017157863981,2021-12-26 20:54:49
58.9,23.2,16,18.9,15.3,42.6559,-0.4568,0.0381,58.5470150661118,2021-12-26 20:54:59
59.3,25.3,17.8,20.9,16.8,42.6443,-0.4568,0.0176,62.3931683074004,2021-12-26 20:55:09
58.9,23.2,17.1,20.2,16.1,42.6675,-0.4556,0.017,60.8974420468992,2021-12-26 20:55:19
58.9,23.2,17.1,20.2,16.1,42.6791,-0.4568,0.028,60.8974420468992,2021-12-26 20:55:29
58.9,23.2,16.7,19.8,15.7,42.6675,-0.4568,0.0292,60.0427413266129,2021-12-26 20:55:39
58.9,23.2,17.1,20.2,16.1,42.6791,-0.4568,0.0066,60.8974420468992,2021-12-26 20:55:49
58.9,23.2,17.1,20.2,16.1,42.7023,-0.4556,0.0358,60.8974420468992,2021-12-26 20:55:59
58.9,23.2,16.7,19.8,15.7,42.7023,-0.4556,0.0272,60.0427413266129,2021-12-26 20:56:09
58.9,23.2,17.1,20.5,16.1,42.6559,-0.4556,0.0589,60.8974420468992,2021-12-26 20:56:19
58.9,23.2,16.7,19.8,15.7,42.6907,-0.4556,0.015,60.0427413266129,2021-12-26 20:56:29
58.9,23.2,17.1,20.2,16.1,42.6791,-0.4556,0.0137,60.8974420468992,2021-12-26 20:56:39
59.3,25.3,17.8,20.9,16.8,42.6791,-0.4556,0.0188,62.3931683074004,2021-12-26 20:56:49
58.9,23.2,17.8,20.8,17,42.6675,-0.4568,0.0302,62.3931683074004,2021-12-26 20:56:59
58.9,23.2,17.1,20.2,16.1,42.6791,-0.4568,0.0444,60.8974420468992,2021-12-26 20:57:09
58.9,23.2,17.4,20.5,16.5,42.6559,-0.4568,0.0196,61.538467587114,2021-12-26 20:57:19
58.9,23.2,17.4,20.5,16.5,42.6559,-0.4568,0.0239,61.538467587114,2021-12-26 20:57:29
58.9,23.2,17.4,20.5,16.5,42.6675,-0.4556,0.0125,61.538467587114,2021-12-26 20:57:39
58.9,23.2,17.4,20.5,16.5,42.6791,-0.4556,0.0295,61.538467587114,2021-12-26 20:57:49
58.9,23.2,17.4,20.5,16.5,42.6559,-0.4556,0.0346,61.538467587114,2021-12-26 20:57:59
58.9,23.2,17.8,20.8,17,42.6675,-0.4556,0.0384,62.3931683074004,2021-12-26 20:58:09
58.9,23.2,17.8,20.8,17,42.6907,-0.4556,0.0079,62.3931683074004,2021-12-26 20:58:19
59.4,25.3,18.9,21.8,18.1,42.6327,-0.4556,0.0115,64.7435952881878,2021-12-26 20:58:29
58.9,23.2,17.8,20.8,17,42.6443,-0.4556,0.0264,62.3931683074004,2021-12-26 20:58:39
58.9,23.2,17.4,20.5,16.5,42.6443,-0.4556,0.0379,61.538467587114,2021-12-26 20:58:49
58.9,23.2,17.8,20.8,17,42.6559,-0.4568,0.0231,62.3931683074004,2021-12-26 20:58:59
58.9,23.2,17.4,20.5,16.5,42.6443,-0.4568,0.016,61.538467587114,2021-12-26 20:59:09
58.9,23.2,17.1,20.2,16.1,42.6443,-0.4568,0.0302,60.8974420468992,2021-12-26 20:59:19
58.9,23.2,17.4,20.5,16.5,42.6675,-0.4556,0.0209,61.538467587114,2021-12-26 20:59:29
58.9,23.2,17.4,20.5,16.1,42.6907,-0.4556,0.0061,61.538467587114,2021-12-26 20:59:39
58.9,23.2,17.8,20.8,16.5,42.6791,-0.4556,0.0229,62.3931683074004,2021-12-26 20:59:49
58.9,23.2,17.1,20.2,16.1,42.6791,-0.4556,0.0244,60.8974420468992,2021-12-26 20:59:59
59.4,25.3,17.8,20.9,16.8,42.6791,-0.4556,0.0206,62.3931683074004,2021-12-26 21:00:09
58.9,23.2,17.1,20.2,16.1,42.6443,-0.4556,0.0353,60.8974420468992,2021-12-26 21:00:19
58.9,23.2,16.7,19.8,15.7,42.6791,-0.4556,0.0226,60.0427413266129,2021-12-26 21:00:29
58.9,23.1,16.7,19.8,15.7,42.6791,-0.4568,0.0318,60.0427413266129,2021-12-26 21:00:39
59,23.2,16.7,19.8,15.7,42.6559,-0.4568,0.0226,60.0427413266129,2021-12-26 21:00:49
58.9,23.2,16.7,19.8,15.7,42.6791,-0.4568,0.0318,60.0427413266129,2021-12-26 21:00:59
59,23.2,16.7,19.8,15.7,42.6559,-0.4568,0.0148,60.0427413266129,2021-12-26 21:01:09
59,23.2,16.7,19.8,15.7,42.6791,-0.4568,-0.0002,60.0427413266129,2021-12-26 21:01:19
59,23.2,16.7,19.8,15.7,42.6675,-0.4568,0.0206,60.0427413266129,2021-12-26 21:01:29
59,23.2,16.7,19.8,15.7,42.7023,-0.4556,0.0155,60.0427413266129,2021-12-26 21:01:39
59.4,25.3,18.2,21.2,17.3,42.6907,-0.4568,0.0163,63.2478690276867,2021-12-26 21:01:49
59,23.2,17.1,20.2,16.1,42.6907,-0.4556,0.0297,60.8974420468992,2021-12-26 21:01:59
58.9,23.1,17.4,20.4,15.7,42.6559,-0.4556,0.0313,61.538467587114,2021-12-26 21:02:09
58.9,23.1,17.1,20.1,16.1,42.6675,-0.4556,0.0115,60.8974420468992,2021-12-26 21:02:19
58.9,23.2,17.1,20.2,16.1,42.6559,-0.4556,0.0196,60.8974420468992,2021-12-26 21:02:29
58.9,23.2,17.4,20.5,16.5,42.6443,-0.4568,0.0239,61.538467587114,2021-12-26 21:02:39
58.9,23.2,17.4,20.5,16.1,42.6327,-0.4568,0.0066,61.538467587114,2021-12-26 21:02:49
58.9,23.1,17.1,20.1,16.1,42.6443,-0.4568,0.0165,60.8974420468992,2021-12-26 21:02:59
58.9,23.1,17.1,20.1,16.1,42.6559,-0.4556,0.0229,60.8974420468992,2021-12-26 21:03:09
58.9,23.2,17.4,20.8,16.5,42.6559,-0.4556,0.03,61.538467587114,2021-12-26 21:03:19
59.4,25.3,18.2,21.2,17.3,42.6559,-0.4556,0.0132,63.2478690276867,2021-12-26 21:03:29
58.9,23.2,17.4,20.5,16.5,42.6907,-0.4556,0.0254,61.538467587114,2021-12-26 21:03:39
58.9,23.2,17.4,20.5,16.5,42.6443,-0.4556,0.0158,61.538467587114,2021-12-26 21:03:49
58.9,23.2,17.4,20.5,16.5,42.6675,-0.4556,0.0274,61.538467587114,2021-12-26 21:03:59
58.9,23.1,17.4,20.4,16.5,42.6675,-0.4568,0.0274,61.538467587114,2021-12-26 21:04:09
58.9,23.1,17.4,20.4,16.5,42.6211,-0.4568,-0.0091,61.538467587114,2021-12-26 21:04:19
59,23.2,17.4,20.5,16.1,42.6675,-0.4568,0.0259,61.538467587114,2021-12-26 21:04:29
59,23.2,17.1,20.2,16.1,42.6327,-0.4568,0.0419,60.8974420468992,2021-12-26 21:04:39
59,23.2,17.1,20.2,16.1,42.6791,-0.4568,0.0196,60.8974420468992,2021-12-26 21:04:49
58.9,23.1,17.1,20.1,16.1,42.6675,-0.4568,0.0193,60.8974420468992,2021-12-26 21:04:59
59.4,25.2,17.8,20.9,16.8,42.6907,-0.4556,0.0229,62.3931683074004,2021-12-26 21:05:09
59,23.2,17.4,20.8,16.6,42.6791,-0.4556,0.0084,61.538467587114,2021-12-26 21:05:19
58.9,23.1,17.4,20.4,16.5,42.6675,-0.4556,-0.0033,61.538467587114,2021-12-26 21:05:29
59,23.2,17.4,20.5,16.6,42.6791,-0.4556,0.0158,61.538467587114,2021-12-26 21:05:39
58.9,23.1,17.4,20.4,16.5,42.6443,-0.4556,0.0198,61.538467587114,2021-12-26 21:05:49
58.9,23.1,17.4,20.4,16.5,42.6559,-0.4568,0.0389,61.538467587114,2021-12-26 21:05:59
58.9,23.1,17.4,20.4,16.5,42.6443,-0.4568,0.0404,61.538467587114,2021-12-26 21:06:09
58.9,23.1,17.1,20.1,16.1,42.6791,-0.4568,0.0181,60.8974420468992,2021-12-26 21:06:19
