humidity,temp,PM2_5,PM10,PM1_0,CO,NO2,SO2,AQI,datetime
63.6,21.2,22.8,25.1,21.4,-184.7172,-0.4825,0.1895,73.0769273109798,2021-12-26 20:38:55
63.6,21.2,22.8,25.1,21.8,-184.694,-0.4813,0.1893,73.0769273109798,2021-12-26 20:39:05
63.6,21.2,23.5,25.7,22.3,-184.6708,-0.4825,0.1959,74.5726535714809,2021-12-26 20:39:15
63.6,21.2,23.5,25.7,22.7,-184.6476,-0.4825,0.1903,74.5726535714809,2021-12-26 20:39:25
63.6,21.2,23.5,25.7,22.7,-184.6127,-0.4825,0.2015,74.5726535714809,2021-12-26 20:39:35
63.6,21.2,23.5,25.7,22.3,-184.5895,-0.4825,0.1908,74.5726535714809,2021-12-26 20:39:45
63.6,21.2,23.9,26.1,22.7,-184.5779,-0.4825,0.1931,75.4273542917673,2021-12-26 20:39:55
63.6,21.2,23.9,26.1,22.7,-184.5431,-0.4825,0.224,75.4273542917673,2021-12-26 20:40:05
62,23.7,24,26.6,22.7,-184.5199,-0.4825,-0.0035,75.6410294718389,2021-12-26 20:40:15
63.6,21.2,23.5,25.7,21.8,-184.5083,-0.4813,0.1926,74.5726535714809,2021-12-26 20:40:25
63.6,21.2,23.5,25.7,22.7,-184.4851,-0.4825,0.2147,74.5726535714809,2021-12-26 20:40:35
63.6,21.2,23.5,25.7,22.7,-184.4619,-0.4813,0.2332,74.5726535714809,2021-12-26 20:40:45
63.7,21.2,23.9,26.1,23.1,-184.4619,-0.4813,0.2103,75.4273542917673,2021-12-26 20:40:55
63.7,21.2,23.9,26.1,22.7,-184.4503,-0.4825,0.2088,75.4273542917673,2021-12-26 20:41:05
63.7,21.2,23.9,26.1,22.3,-184.4387,-0.4825,0.1961,75.4273542917673,2021-12-26 20:41:15
63.7,21.2,23.9,26.1,22.7,-184.427,-0.4825,0.1936,75.4273542917673,2021-12-26 20:41:25
63.7,21.2,23.9,26.1,22.3,-184.3922,-0.4813,0.1588,75.4273542917673,2021-12-26 20:41:35
63.7,21.2,23.9,26,22.3,-184.3922,-0.4825,0.2063,75.4273542917673,2021-12-26 20:41:45
62,23.7,24.4,26.9,22.7,-184.369,-0.4825,-0.0152,76.4957301921252,2021-12-26 20:41:55
63.7,21.2,23.5,25.7,22.3,-184.3574,-0.4825,0.2329,74.5726535714809,2021-12-26 20:42:05
63.8,21.2,23.5,25.7,22.7,-184.3342,-0.4825,0.2025,74.5726535714809,2021-12-26 20:42:15
63.8,21.2,23.5,25.7,22.7,-184.3226,-0.4825,0.2068,74.5726535714809,2021-12-26 20:42:25
63.8,21.2,23.2,25.4,21.4,-184.2994,-0.4825,0.205,73.9316280312662,2021-12-26 20:42:35
63.8,21.2,23.5,25.7,21.8,-184.2762,-0.4825,0.2157,74.5726535714809,2021-12-26 20:42:45
63.8,21.2,23.2,25.4,21.4,-184.253,-0.4825,0.1809,73.9316280312662,2021-12-26 20:42:55
63.8,21.2,23.2,25.4,21.4,-184.2414,-0.4825,0.2124,73.9316280312662,2021-12-26 20:43:05
63.8,21.2,23.2,25.4,21.8,-184.2065,-0.4825,0.1999,73.9316280312662,2021-12-26 20:43:15
62.1,23.7,23.7,26.3,21.9,-184.1717,-0.4825,-0.0144,75.0000039316241,2021-12-26 20:43:25
63.8,21.2,23.5,25.7,22.3,-184.1369,-0.4825,0.1959,74.5726535714809,2021-12-26 20:43:35
63.8,21.2,23.5,25.7,22.3,-184.1137,-0.4825,0.204,74.5726535714809,2021-12-26 20:43:45
63.8,21.2,23.5,25.7,21.8,-184.0789,-0.4825,0.2048,74.5726535714809,2021-12-26 20:43:55
63.8,21.2,23.2,25.4,21.9,-184.0325,-0.4825,0.205,73.9316280312662,2021-12-26 20:44:05
63.8,21.2,23.2,25.4,22.3,-184.0093,-0.4825,0.2114,73.9316280312662,2021-12-26 20:44:15
63.8,21.2,23.5,25.7,22.3,-183.9744,-0.4825,0.2068,74.5726535714809,2021-12-26 20:44:25
63.8,21.2,23.2,25.4,21.9,-183.9512,-0.4825,0.201,73.9316280312662,2021-12-26 20:44:35
63.8,21.2,22.8,25.1,21.9,-183.928,-0.4825,0.1928,73.0769273109798,2021-12-26 20:44:45
63.8,21.2,23.2,25.4,21.9,-183.9048,-0.4825,0.1918,73.9316280312662,2021-12-26 20:44:55
62.1,23.7,23.7,26.6,21.9,-183.87,-0.4825,-0.001,75.0000039316241,2021-12-26 20:45:05
63.8,21.2,23.2,25.4,22.3,-183.8468,-0.4825,0.2139,73.9316280312662,2021-12-26 20:45:15
63.8,21.2,23.2,25.4,21.9,-183.812,-0.4813,0.2088,73.9316280312662,2021-12-26 20:45:25
63.8,21.2,23.5,25.7,22.3,-183.8004,-0.4825,0.1898,74.5726535714809,2021-12-26 20:45:35
63.8,21.2,23.2,25.4,21.9,-183.7888,-0.4825,0.2121,73.9316280312662,2021-12-26 20:45:45
63.8,21.2,23.5,25.7,22.3,-183.7771,-0.4813,0.2147,74.5726535714809,2021-12-26 20:45:55
63.8,21.2,23.9,26,22.7,-183.7655,-0.4825,0.2164,75.4273542917673,2021-12-26 20:46:05
63.8,21.2,23.9,26,22.3,-183.7423,-0.4825,0.1918,75.4273542917673,2021-12-26 20:46:15
63.9,21.2,23.9,26,22.3,-183.7075,-0.4825,0.1758,75.4273542917673,2021-12-26 20:46:25
63.9,21.2,23.5,25.7,21.9,-183.6727,-0.4825,0.2114,74.5726535714809,2021-12-26 20:46:35
62.1,23.7,24,26.6,22.7,-183.6263,-0.4825,-0.0073,75.6410294718389,2021-12-26 20:46:45
63.8,21.2,23.5,25.7,22.3,-183.6031,-0.4825,0.201,74.5726535714809,2021-12-26 20:46:55
63.8,21.2,23.5,25.7,22.3,-183.5683,-0.4825,0.219,74.5726535714809,2021-12-26 20:47:05
63.8,21.2,23.9,26,22.7,-183.545,-0.4813,0.1992,75.4273542917673,2021-12-26 20:47:15
63.8,21.2,23.9,26,22.7,-183.5218,-0.4825,0.2162,75.4273542917673,2021-12-26 20:47:25
63.8,21.2,23.9,26,22.7,-183.5102,-0.4825,0.1969,75.4273542917673,2021-12-26 20:47:35
63.8,21.2,23.9,26,22.7,-183.4986,-0.4825,0.2012,75.4273542917673,2021-12-26 20:47:45
63.8,21.2,23.9,26,22.7,-183.487,-0.4825,0.1931,75.4273542917673,2021-12-26 20:47:55
63.8,21.2,23.9,26,22.7,-183.4522,-0.4825,0.2124,75.4273542917673,2021-12-26 20:48:05
62.1,23.7,24.4,26.9,22.7,-183.4174,-0.4825,-0.0149,76.4957301921252,2021-12-26 20:48:15
63.8,21.1,23.8,26,22.3,-183.3942,-0.4825,0.207,75.2136791116957,2021-12-26 20:48:25
63.8,21.2,23.9,26,22.7,-183.3477,-0.4825,0.2223,75.4273542917673,2021-12-26 20:48:35
63.8,21.2,23.5,25.7,21.9,-183.3361,-0.4825,0.1834,74.5726535714809,2021-12-26 20:48:45
63.9,21.2,23.9,26,22.3,-183.3129,-0.4813,0.2228,75.4273542917673,2021-12-26 20:48:55
63.8,21.2,23.9,26,21.9,-183.3013,-0.4825,0.2037,75.4273542917673,2021-12-26 20:49:05
63.9,21.2,24.2,26.3,22.7,-183.2897,-0.4825,0.1692,76.068379831982,2021-12-26 20:49:15
63.9,21.2,23.9,26,22.3,-183.2781,-0.4825,0.1923,75.4273542917673,2021-12-26 20:49:25
63.9,21.1,24.2,26.3,22.3,-183.2781,-0.4825,0.2271,76.068379831982,2021-12-26 20:49:35
63.9,21.2,24.2,26.3,22.7,-183.2433,-0.4825,0.1913,76.068379831982,2021-12-26 20:49:45
62.2,23.7,24.4,26.9,22.7,-183.2317,-0.4825,0.0021,76.4957301921252,2021-12-26 20:49:55
63.9,21.1,23.5,25.7,22.3,-183.2201,-0.4825,0.1847,74.5726535714809,2021-12-26 20:50:05
63.9,21.1,23.5,25.7,22.7,-183.1969,-0.4825,0.1977,74.5726535714809,2021-12-26 20:50:15
63.9,21.1,23.9,26,22.3,-183.1853,-0.4825,0.1979,75.4273542917673,2021-12-26 20:50:25
63.9,21.1,23.9,26,22.3,-183.1621,-0.4825,0.207,75.4273542917673,2021-12-26 20:50:35
63.9,21.1,23.9,26,22.7,-183.1505,-0.4825,0.1964,75.4273542917673,2021-12-26 20:50:45
63.9,21.1,23.9,26,22.7,-183.1389,-0.4813,0.2281,75.4273542917673,2021-12-26 20:50:55
63.9,21.1,23.5,25.7,21.8,-183.1389,-0.4825,0.2235,74.5726535714809,2021-12-26 20:51:05
63.9,21.1,23.5,25.7,22.3,-183.1272,-0.4825,0.2131,74.5726535714809,2021-12-26 20:51:15
63.9,21.1,23.5,25.7,22.7,-183.104,-0.4825,0.2169,74.5726535714809,2021-12-26 20:51:25
62.1,23.6,23.7,26.2,22.7,-183.0924,-0.4825,-0.0116,75.0000039316241,2021-12-26 20:51:35
63.9,21.1,23.5,25.7,21.8,-183.0808,-0.4825,0.1951,74.5726535714809,2021-12-26 20:51:45
63.9,21.1,23.9,26,22.7,-183.0692,-0.4825,0.2078,75.4273542917673,2021-12-26 20:51:55
63.9,21.1,24.2,26.3,22.7,-183.046,-0.4825,0.2063,76.068379831982,2021-12-26 20:52:05
63.9,21.1,24.2,26.3,22.7,-183.0228,-0.4813,0.2068,76.068379831982,2021-12-26 20:52:15
63.9,21.1,24.2,26.3,22.7,-183.0228,-0.4813,0.1911,76.068379831982,2021-12-26 20:52:25
63.9,21.1,24.2,26.3,23.1,-183.0228,-0.4813,0.2126,76.068379831982,2021-12-26 20:52:35
63.9,21.1,24.2,26.3,23.1,-182.9996,-0.4825,0.237,76.068379831982,2021-12-26 20:52:45
63.9,21.1,23.9,26,22.7,-182.9764,-0.4825,0.203,75.4273542917673,2021-12-26 20:52:55
62.2,23.6,24.4,26.9,23.1,-182.9648,-0.4825,0.0061,76.4957301921252,2021-12-26 20:53:05
63.9,21.1,23.9,26,22.3,-182.9416,-0.4825,0.2022,75.4273542917673,2021-12-26 20:53:15
63.9,21.1,23.9,26,22.7,-182.9184,-0.4825,0.2073,75.4273542917673,2021-12-26 20:53:25
63.9,21.1,23.5,25.7,22.7,-182.9184,-0.4825,0.2027,74.5726535714809,2021-12-26 20:53:35
63.9,21.1,23.5,25.7,22.7,-182.9067,-0.4825,0.2207,74.5726535714809,2021-12-26 20:53:45
63.9,21.1,23.5,25.7,21.9,-182.8835,-0.4825,0.2055,74.5726535714809,2021-12-26 20:53:55
63.9,21.1,23.5,25.7,22.3,-182.8835,-0.4825,0.1926,74.5726535714809,2021-12-26 20:54:05
63.9,21.1,23.5,25.7,22.7,-182.8719,-0.4825,0.2045,74.5726535714809,2021-12-26 20:54:15
63.9,21.1,23.2,25.4,22.3,-182.8603,-0.4825,0.2167,73.9316280312662,2021-12-26 20:54:25
63.9,21.1,23.5,25.7,21.9,-182.8487,-0.4825,0.2063,74.5726535714809,2021-12-26 20:54:35
62.2,23.6,23.7,26.2,22.3,-182.8255,-0.4825,-0.019,75.0000039316241,2021-12-26 20:54:45
64,21.1,23.5,25.7,21.9,-182.8139,-0.4825,0.2045,74.5726535714809,2021-12-26 20:54:55
64,21.1,23.5,25.7,21.9,-182.8023,-0.4825,0.2129,74.5726535714809,2021-12-26 20:55:05
64,21.1,23.5,25.7,22.3,-182.7791,-0.4825,0.1918,74.5726535714809,2021-12-26 20:55:15
64,21.1,23.9,26,22.7,-182.7675,-0.4825,0.2073,75.4273542917673,2021-12-26 20:55:25
64,21.1,23.9,26,23.1,-182.7559,-0.4825,0.2172,75.4273542917673,2021-12-26 20:55:35
64,21.1,23.9,26,23.1,-182.7443,-0.4825,0.219,75.4273542917673,2021-12-26 20:55:45
64,21.1,23.9,26,22.7,-182.7443,-0.4825,0.207,75.4273542917673,2021-12-26 20:55:55
64,21.1,23.9,26,22.7,-182.7443,-0.4825,0.1971,75.4273542917673,2021-12-26 20:56:05
64,21.1,24.2,26.3,23.1,-182.7443,-0.4825,0.2202,76.068379831982,2021-12-26 20:56:15
62.2,23.6,24.7,27.2,23.1,-182.7327,-0.4825,-0.0015,77.13675573234,2021-12-26 20:56:25
64,21.1,24.2,26.3,23.1,-182.7211,-0.4825,0.2187,76.068379831982,2021-12-26 20:56:35
64,21.1,23.9,26,22.7,-182.7211,-0.4825,0.218,75.4273542917673,2021-12-26 20:56:45
64,21.1,23.5,25.7,22.3,-182.6978,-0.4825,0.1961,74.5726535714809,2021-12-26 20:56:55
64,21.1,23.5,25.7,21.9,-182.7095,-0.4825,0.2098,74.5726535714809,2021-12-26 20:57:05
64.1,21.1,23.5,25.7,22.3,-182.6746,-0.4825,0.1926,74.5726535714809,2021-12-26 20:57:15
64.1,21.1,23.5,25.7,21.9,-182.6746,-0.4825,0.2248,74.5726535714809,2021-12-26 20:57:25
64.1,21.1,24.2,26.3,22.7,-182.663,-0.4825,0.1913,76.068379831982,2021-12-26 20:57:35
64.1,21.1,24.2,26.3,23.1,-182.6514,-0.4825,0.1786,76.068379831982,2021-12-26 20:57:45
62.2,23.6,24.7,27.2,23.6,-182.6514,-0.4825,-0.0022,77.13675573234,2021-12-26 20:57:55
64.1,21.1,24.2,26.3,22.7,-182.6282,-0.4825,0.1926,76.068379831982,2021-12-26 20:58:05
64.1,21.1,24.2,26.3,22.7,-182.6282,-0.4825,0.2096,76.068379831982,2021-12-26 20:58:15
64.1,21.1,24.2,26.3,22.7,-182.6166,-0.4825,0.2035,76.068379831982,2021-12-26 20:58:25
64,21.1,23.9,26,22.7,-182.605,-0.4825,0.1916,75.4273542917673,2021-12-26 20:58:35
64,21.1,23.9,26,22.3,-182.5818,-0.4825,0.2144,75.4273542917673,2021-12-26 20:58:45
64,21.1,23.5,25.7,22.3,-182.5702,-0.4825,0.2243,74.5726535714809,2021-12-26 20:58:55
64,21.1,23.5,25.7,22.3,-182.5586,-0.4825,0.2015,74.5726535714809,2021-12-26 20:59:05
64,21.1,23.2,25.4,21.9,-182.5586,-0.4825,0.2002,73.9316280312662,2021-12-26 20:59:15
64,21.1,23.2,25.4,22.3,-182.5586,-0.4825,0.2063,73.9316280312662,2021-12-26 20:59:25
62.2,23.6,23.7,26.2,21.9,-182.5354,-0.4825,-0.0083,75.0000039316241,2021-12-26 20:59:35
64.1,21.1,23.2,25.4,21.9,-182.5122,-0.4825,0.201,73.9316280312662,2021-12-26 20:59:45
64,21.1,23.5,25.7,22.3,-182.5005,-0.4836,0.219,74.5726535714809,2021-12-26 20:59:55
64,21.1,23.9,26,22.3,-182.489,-0.4825,0.2124,75.4273542917673,2021-12-26 21:00:05
64.1,21.1,23.9,26,22.3,-182.4657,-0.4825,0.2075,75.4273542917673,2021-12-26 21:00:15
64.1,21.1,23.9,26,21.9,-182.4657,-0.4825,0.2223,75.4273542917673,2021-12-26 21:00:25
64.1,21.1,23.5,25.7,22.3,-182.4541,-0.4825,0.1883,74.5726535714809,2021-12-26 21:00:35
64.1,21.1,23.9,26,22.3,-182.4425,-0.4825,0.2015,75.4273542917673,2021-12-26 21:00:45
64.1,21.1,23.5,25.7,21.9,-182.4425,-0.4825,0.1936,74.5726535714809,2021-12-26 21:00:55
64.1,21.1,23.5,25.7,22.3,-182.4425,-0.4825,0.2012,74.5726535714809,2021-12-26 21:01:05
62.2,23.6,24,26.6,23.1,-182.4309,-0.4825,-0.0241,75.6410294718389,2021-12-26 21:01:15
64.1,21.1,23.9,26,22.7,-182.4193,-0.4825,0.2215,75.4273542917673,2021-12-26 21:01:25
64.1,21.1,24.2,26.3,22.7,-182.3961,-0.4825,0.1905,76.068379831982,2021-12-26 21:01:35
64.1,21.1,24.6,26.9,23.1,-182.3613,-0.4825,0.2068,76.9230805522684,2021-12-26 21:01:45
64.1,21.1,24.6,26.9,23.6,-182.3613,-0.4825,0.2002,76.9230805522684,2021-12-26 21:01:55
64,21,24.2,26.3,22.7,-182.3497,-0.4825,0.1971,76.068379831982,2021-12-26 21:02:05
64,21,23.9,26,22.7,-182.3149,-0.4825,0.2111,75.4273542917673,2021-12-26 21:02:15
64.1,21.1,23.9,26,22.3,-182.3033,-0.4825,0.2015,75.4273542917673,2021-12-26 21:02:25
64,21.1,23.5,25.7,22.3,-182.2917,-0.4825,0.2111,74.5726535714809,2021-12-26 21:02:35
64,21,23.2,25.4,21.8,-182.2917,-0.4825,0.2017,73.9316280312662,2021-12-26 21:02:45
62.2,23.5,23.7,26.2,22.7,-182.2684,-0.4825,-0.0101,75.0000039316241,2021-12-26 21:02:55
64,21.1,23.5,25.7,22.3,-182.2568,-0.4825,0.218,74.5726535714809,2021-12-26 21:03:05
64,21,23.5,25.7,21.8,-182.2336,-0.4825,0.1997,74.5726535714809,2021-12-26 21:03:15
64,21,23.5,25.7,22.3,-182.2104,-0.4825,0.2075,74.5726535714809,2021-12-26 21:03:25
64,21,23.8,26,23.1,-182.1756,-0.4825,0.2055,75.2136791116957,2021-12-26 21:03:35
64,21,24.2,26.3,23.1,-182.164,-0.4825,0.1992,76.068379831982,2021-12-26 21:03:45
64,21,24.2,26.3,22.7,-182.1408,-0.4825,0.2086,76.068379831982,2021-12-26 21:03:55
64,21,24.2,26.3,22.7,-182.1408,-0.4825,0.1807,76.068379831982,2021-12-26 21:04:05
64,21,24.2,26.3,23.1,-182.1292,-0.4825,0.1949,76.068379831982,2021-12-26 21:04:15
64,21,24.5,26.9,23.1,-182.1292,-0.4825,0.1827,76.7094053721968,2021-12-26 21:04:25
62.2,23.5,24.7,27.5,23.1,-182.1176,-0.4825,-0.0086,77.13675573234,2021-12-26 21:04:35
64,21,23.8,26,22.7,-182.106,-0.4825,0.2007,75.2136791116957,2021-12-26 21:04:45
64,21,24.2,26.3,22.7,-182.0944,-0.4825,0.2111,76.068379831982,2021-12-26 21:04:55
64,21,24.2,26.3,22.7,-182.0828,-0.4825,0.2106,76.068379831982,2021-12-26 21:05:05
64,21,23.9,26,22.3,-182.0712,-0.4825,0.1842,75.4273542917673,2021-12-26 21:05:15
64,21,23.9,26,23.1,-182.0712,-0.4825,0.202,75.4273542917673,2021-12-26 21:05:25
64,21,23.9,26,22.7,-182.0596,-0.4825,0.2121,75.4273542917673,2021-12-26 21:05:35
64,21,23.9,26,22.7,-182.0479,-0.4825,0.1982,75.4273542917673,2021-12-26 21:05:45
64.1,21.1,23.9,26,22.7,-182.0479,-0.4825,0.2134,75.4273542917673,2021-12-26 21:05:55
64,21,23.9,26,21.8,-182.0479,-0.4825,0.1984,75.4273542917673,2021-12-26 21:06:05
62.2,23.5,24.7,27.2,23.1,-182.0363,-0.4825,-0.0007,77.13675573234,2021-12-26 21:06:15
64,21,24.6,26.9,23.5,-182.0363,-0.4825,0.1982,76.9230805522684,2021-12-26 21:06:25
64,21,24.2,26.3,23.1,-182.0363,-0.4836,0.2096,76.068379831982,2021-12-26 21:06:35
64.1,21.1,24.2,26.3,22.7,-182.0131,-0.4825,0.203,76.068379831982,2021-12-26 21:06:45
64,21,24.2,26.3,22.3,-182.0131,-0.4825,0.2111,76.068379831982,2021-12-26 21:06:55
64,21,23.9,26,22.3,-182.0015,-0.4825,0.2114,75.4273542917673,2021-12-26 21:07:05
64,21,24.2,26.3,22.7,-181.9899,-0.4825,0.202,76.068379831982,2021-12-26 21:07:15
64,21,24.2,26.3,22.7,-181.9899,-0.4825,0.2091,76.068379831982,2021-12-26 21:07:25
64,21.1,24.2,26.3,23.1,-181.9899,-0.4825,0.22,76.068379831982,2021-12-26 21:07:35
64,21,24.2,26.3,23.1,-181.9899,-0.4825,0.2037,76.068379831982,2021-12-26 21:07:45
62.2,23.5,25.1,27.8,23.5,-181.9783,-0.4825,0.0023,77.9914564526264,2021-12-26 21:07:55
64,21,24.5,26.9,23.1,-181.9667,-0.4825,0.1832,76.7094053721968,2021-12-26 21:08:05
64,21,24.2,26.3,22.7,-181.9551,-0.4825,0.2141,76.068379831982,2021-12-26 21:08:15
64,21,24.2,26.3,23.1,-181.9435,-0.4825,0.1971,76.068379831982,2021-12-26 21:08:25
64,21.1,23.9,26,22.7,-181.9319,-0.4825,0.2045,75.4273542917673,2021-12-26 21:08:35
64,21,23.8,26,22.7,-181.9319,-0.4825,0.1992,75.2136791116957,2021-12-26 21:08:45
63.9,21,23.8,26,22.2,-181.9319,-0.4825,0.1873,75.2136791116957,2021-12-26 21:08:55
64,21.1,23.9,26,22.3,-181.9319,-0.4825,0.2091,75.4273542917673,2021-12-26 21:09:05
63.9,21,23.8,26,22.7,-181.9203,-0.4825,0.2124,75.2136791116957,2021-12-26 21:09:15
