humidity,temp,PM2_5,PM10,PM1_0,CO,NO2,SO2,AQI,datetime
54.7,22,17.3,20.9,15.8,-3.1622,-0.5148,0.1916,61.3247924070424,2021-12-26 20:44:45
54.6,21.9,17,20.6,15.8,-3.1622,-0.5148,0.1776,60.6837668668276,2021-12-26 20:44:55
54.6,21.9,17,20.6,15.8,-3.1622,-0.5137,0.1801,60.6837668668276,2021-12-26 20:45:05
54.7,21.9,17,20.6,16.2,-3.1622,-0.5137,0.1789,60.6837668668276,2021-12-26 20:45:15
54.6,21.9,17.3,21.2,16.2,-3.1622,-0.5137,0.1817,61.3247924070424,2021-12-26 20:45:25
57,24.2,18.5,21.7,17.3,-3.1622,-0.5137,0.0239,63.8888945679015,2021-12-26 20:45:35
54.6,21.9,17,20.6,15.8,-3.1738,-0.5137,0.189,60.6837668668276,2021-12-26 20:45:45
54.6,21.9,17,20.6,15.8,-3.1738,-0.5137,0.1801,60.6837668668276,2021-12-26 20:45:55
54.6,21.9,17,20.6,15.8,-3.1738,-0.5137,0.1832,60.6837668668276,2021-12-26 20:46:05
54.6,21.9,17,20.6,15.8,-3.1738,-0.5137,0.1796,60.6837668668276,2021-12-26 20:46:15
54.6,21.9,17,20.6,15.8,-3.1622,-0.5148,0.1867,60.6837668668276,2021-12-26 20:46:25
54.6,21.9,16.6,20.3,15.8,-3.1738,-0.5137,0.1867,59.8290661465413,2021-12-26 20:46:35
54.6,21.9,16.6,20.3,15.3,-3.1738,-0.5148,0.1857,59.8290661465413,2021-12-26 20:46:45
54.6,21.9,16.6,20.3,14.9,-3.1738,-0.5137,0.1697,59.8290661465413,2021-12-26 20:46:55
57,24.2,17.8,21.1,16.5,-3.1738,-0.5137,0.0305,62.3931683074004,2021-12-26 20:47:05
54.6,21.9,16.6,20.3,14.9,-3.1738,-0.5137,0.186,59.8290661465413,2021-12-26 20:47:15
54.6,21.9,16.6,20.3,15.3,-3.1506,-0.5137,0.1933,59.8290661465413,2021-12-26 20:47:25
54.6,21.9,17,20.6,15.8,-3.1506,-0.5137,0.1799,60.6837668668276,2021-12-26 20:47:35
54.7,21.9,17,20.6,15.8,-3.1622,-0.5137,0.1911,60.6837668668276,2021-12-26 20:47:45
54.7,21.9,17,20.6,15.4,-3.1622,-0.5137,0.1784,60.6837668668276,2021-12-26 20:47:55
54.7,21.9,17.3,21.2,15.8,-3.1622,-0.5148,0.1817,61.3247924070424,2021-12-26 20:48:05
54.7,21.9,17.7,21.2,16.2,-3.1738,-0.5148,0.1855,62.1794931273288,2021-12-26 20:48:15
54.7,21.9,18,21.8,16.6,-3.1738,-0.5148,0.1756,62.8205186675435,2021-12-26 20:48:25
57,24.2,18.8,22,17.3,-3.1738,-0.5137,0.0272,64.5299201081162,2021-12-26 20:48:35
54.7,21.9,17.7,21.2,16.2,-3.1738,-0.5137,0.1801,62.1794931273288,2021-12-26 20:48:45
54.7,21.9,17.7,21.5,16.2,-3.1738,-0.5137,0.187,62.1794931273288,2021-12-26 20:48:55
54.7,21.9,17.3,21.2,15.8,-3.1738,-0.5137,0.1799,61.3247924070424,2021-12-26 20:49:05
54.7,21.9,17,20.6,15.8,-3.1738,-0.5137,0.1837,60.6837668668276,2021-12-26 20:49:15
54.7,21.9,16.6,20.3,14.9,-3.1738,-0.5137,0.1918,59.8290661465413,2021-12-26 20:49:25
54.7,21.9,16.3,19.9,14.9,-3.1854,-0.5137,0.1817,59.1880406063265,2021-12-26 20:49:35
54.7,21.9,15.9,19.6,14.5,-3.1854,-0.5137,0.1741,58.3333398860402,2021-12-26 20:49:45
54.7,21.9,15.9,19.6,14.5,-3.1854,-0.5148,0.1687,58.3333398860402,2021-12-26 20:49:55
54.6,21.9,15.9,19.6,14.9,-3.1854,-0.5148,0.1809,58.3333398860402,2021-12-26 20:50:05
57,24.2,16.7,20.2,15.2,-3.1854,-0.5148,0.0252,60.0427413266129,2021-12-26 20:50:15
54.6,21.9,15.6,19.3,14.5,-3.1738,-0.5148,0.1774,57.6923143458254,2021-12-26 20:50:25
54.6,21.9,15.6,19.3,14.5,-3.1738,-0.5137,0.1748,57.6923143458254,2021-12-26 20:50:35
54.6,21.9,15.2,18.7,13.7,-3.1854,-0.5137,0.1774,56.837613625539,2021-12-26 20:50:45
54.6,21.9,15.2,18.7,14.1,-3.1738,-0.5137,0.1832,56.837613625539,2021-12-26 20:50:55
54.6,21.9,15.2,18.7,14.1,-3.1854,-0.5137,0.1883,56.837613625539,2021-12-26 20:51:05
54.6,21.8,15.2,19,13.6,-3.1854,-0.5137,0.1817,56.837613625539,2021-12-26 20:51:15
54.6,21.8,15.2,18.7,13.6,-3.197,-0.5137,0.1852,56.837613625539,2021-12-26 20:51:25
54.6,21.8,14.8,18.7,13.6,-3.197,-0.5148,0.1768,55.9829129052527,2021-12-26 20:51:35
56.9,24.2,16,19.2,15.2,-3.1854,-0.5137,0.0274,58.5470150661118,2021-12-26 20:51:45
54.6,21.8,14.8,18.4,13.6,-3.1854,-0.5137,0.1801,55.9829129052527,2021-12-26 20:51:55
54.6,21.9,14.9,18.7,13.7,-3.1854,-0.5148,0.189,56.1965880853243,2021-12-26 20:52:05
54.6,21.8,14.8,18.4,13.6,-3.1854,-0.5148,0.1857,55.9829129052527,2021-12-26 20:52:15
54.6,21.8,14.8,18.4,13.6,-3.1854,-0.5137,0.1758,55.9829129052527,2021-12-26 20:52:25
54.6,21.8,14.8,18.4,14.1,-3.1854,-0.5137,0.1743,55.9829129052527,2021-12-26 20:52:35
54.6,21.8,14.8,18.4,13.6,-3.1738,-0.5148,0.1834,55.9829129052527,2021-12-26 20:52:45
54.6,21.8,15.2,19,13.6,-3.1738,-0.5137,0.186,56.837613625539,2021-12-26 20:52:55
54.6,21.8,15.5,19.3,13.6,-3.1506,-0.5148,0.1842,57.4786391657538,2021-12-26 20:53:05
56.9,24.2,16.7,20.2,15.2,-3.1622,-0.5137,0.0264,60.0427413266129,2021-12-26 20:53:15
54.6,21.8,15.5,19.3,14.1,-3.1738,-0.5148,0.1789,57.4786391657538,2021-12-26 20:53:25
54.7,21.8,15.9,19.6,14.5,-3.1738,-0.5148,0.1753,58.3333398860402,2021-12-26 20:53:35
54.7,21.8,15.5,19.3,14.1,-3.1738,-0.5148,0.1814,57.4786391657538,2021-12-26 20:53:45
54.7,21.8,15.5,19.3,14.5,-3.1738,-0.5148,0.1784,57.4786391657538,2021-12-26 20:53:55
54.7,21.8,15.5,19.3,14.1,-3.1506,-0.5148,0.1763,57.4786391657538,2021-12-26 20:54:05
54.7,21.8,15.5,19.3,14.1,-3.1506,-0.5137,0.1847,57.4786391657538,2021-12-26 20:54:15
54.7,21.8,15.9,19.6,14.9,-3.1158,-0.5137,0.1845,58.3333398860402,2021-12-26 20:54:25
54.7,21.8,16.2,19.9,14.9,-3.1274,-0.5137,0.1804,58.9743654262549,2021-12-26 20:54:35
54.7,21.8,16.9,20.5,15.3,-3.139,-0.5137,0.186,60.4700916867561,2021-12-26 20:54:45
57,24.2,18.5,21.7,17.3,-3.1506,-0.5137,0.0252,63.8888945679015,2021-12-26 20:54:55
54.8,21.8,18,21.8,16.6,-3.1622,-0.5137,0.1801,62.8205186675435,2021-12-26 20:55:05
54.8,21.8,18,21.8,17,-3.1622,-0.5148,0.1809,62.8205186675435,2021-12-26 20:55:15
54.8,21.8,18,21.8,16.6,-3.1738,-0.5148,0.1832,62.8205186675435,2021-12-26 20:55:25
54.8,21.8,18,21.8,17,-3.1738,-0.5148,0.1807,62.8205186675435,2021-12-26 20:55:35
54.8,21.8,17.7,21.2,16.2,-3.1622,-0.5137,0.1776,62.1794931273288,2021-12-26 20:55:45
54.8,21.8,17.7,21.2,15.8,-3.1506,-0.5137,0.1888,62.1794931273288,2021-12-26 20:55:55
54.8,21.8,17.3,20.8,15.8,-3.1506,-0.5137,0.1834,61.3247924070424,2021-12-26 20:56:05
54.8,21.8,17.3,21.2,15.8,-3.1622,-0.5137,0.1791,61.3247924070424,2021-12-26 20:56:15
57.1,24.2,18.5,21.7,16.9,-3.1738,-0.5137,0.0252,63.8888945679015,2021-12-26 20:56:25
54.8,21.8,17.3,20.8,15.8,-3.1854,-0.5137,0.1862,61.3247924070424,2021-12-26 20:56:35
54.8,21.8,17.3,20.8,15.8,-3.1854,-0.5137,0.1824,61.3247924070424,2021-12-26 20:56:45
54.8,21.8,17.3,20.8,16.2,-3.1738,-0.5137,0.1804,61.3247924070424,2021-12-26 20:56:55
54.8,21.8,17.3,20.8,15.8,-3.1854,-0.5137,0.1822,61.3247924070424,2021-12-26 20:57:05
54.8,21.8,17,20.5,15.4,-3.1854,-0.5137,0.1761,60.6837668668276,2021-12-26 20:57:15
54.8,21.8,17,20.5,16.2,-3.1738,-0.5137,0.1814,60.6837668668276,2021-12-26 20:57:25
54.8,21.8,16.6,20.2,15.4,-3.1854,-0.5137,0.1796,59.8290661465413,2021-12-26 20:57:35
54.8,21.8,16.6,20.2,14.9,-3.1738,-0.5137,0.1834,59.8290661465413,2021-12-26 20:57:45
57.1,24.2,17.8,21.4,16.5,-3.1738,-0.5137,0.0292,62.3931683074004,2021-12-26 20:57:55
54.8,21.8,16.6,20.2,15.4,-3.1738,-0.5137,0.1822,59.8290661465413,2021-12-26 20:58:05
54.8,21.8,16.6,20.2,14.9,-3.1854,-0.5137,0.1817,59.8290661465413,2021-12-26 20:58:15
54.7,21.8,16.6,20.2,14.9,-3.1854,-0.5137,0.1801,59.8290661465413,2021-12-26 20:58:25
54.7,21.7,16.2,19.9,14.9,-3.1854,-0.5148,0.188,58.9743654262549,2021-12-26 20:58:35
54.7,21.8,16.2,19.9,14.9,-3.197,-0.5148,0.1807,58.9743654262549,2021-12-26 20:58:45
54.7,21.7,15.9,19.6,14.9,-3.197,-0.5148,0.1804,58.3333398860402,2021-12-26 20:58:55
54.7,21.8,15.6,19.3,14.5,-3.1854,-0.5137,0.1845,57.6923143458254,2021-12-26 20:59:05
54.7,21.7,15.5,19.3,14.5,-3.1854,-0.5148,0.1801,57.4786391657538,2021-12-26 20:59:15
54.7,21.7,15.5,19.3,14.5,-3.1622,-0.5137,0.1753,57.4786391657538,2021-12-26 20:59:25
57,24.1,16.3,19.5,14.8,-3.1622,-0.5137,0.0262,59.1880406063265,2021-12-26 20:59:35
54.7,21.7,15.5,19.3,13.6,-3.1622,-0.5137,0.1837,57.4786391657538,2021-12-26 20:59:45
54.8,21.8,15.9,19.6,14.5,-3.1738,-0.5137,0.1822,58.3333398860402,2021-12-26 20:59:55
54.8,21.8,15.9,19.6,14.5,-3.1854,-0.5137,0.1774,58.3333398860402,2021-12-26 21:00:05
54.7,21.7,15.9,19.6,14.5,-3.1738,-0.5148,0.1862,58.3333398860402,2021-12-26 21:00:15
54.7,21.7,16.2,19.9,15.3,-3.1738,-0.5148,0.1878,58.9743654262549,2021-12-26 21:00:25
54.7,21.7,16.2,19.9,14.9,-3.1738,-0.5148,0.1822,58.9743654262549,2021-12-26 21:00:35
54.8,21.8,16.3,19.9,14.9,-3.1622,-0.5148,0.1824,59.1880406063265,2021-12-26 21:00:45
54.7,21.7,16.6,20.2,14.9,-3.1622,-0.5148,0.1857,59.8290661465413,2021-12-26 21:00:55
57,24.1,17.7,21.1,16.5,-3.1622,-0.5137,0.0282,62.1794931273288,2021-12-26 21:01:05
54.8,21.8,16.6,20.2,14.9,-3.1506,-0.5137,0.1855,59.8290661465413,2021-12-26 21:01:15
54.8,21.8,16.6,20.2,14.9,-3.1506,-0.5137,0.1857,59.8290661465413,2021-12-26 21:01:25
54.8,21.7,16.6,20.2,15.3,-3.1738,-0.5137,0.1763,59.8290661465413,2021-12-26 21:01:35
54.9,21.8,16.6,20.2,15.4,-3.1738,-0.5137,0.1847,59.8290661465413,2021-12-26 21:01:45
54.8,21.8,16.6,20.2,14.9,-3.1738,-0.5148,0.1763,59.8290661465413,2021-12-26 21:01:55
54.8,21.7,16.6,20.2,15.3,-3.1622,-0.5137,0.1857,59.8290661465413,2021-12-26 21:02:05
54.8,21.7,16.6,20.2,15.8,-3.1738,-0.5148,0.1834,59.8290661465413,2021-12-26 21:02:15
54.8,21.7,16.6,20.5,15.3,-3.1622,-0.5148,0.1834,59.8290661465413,2021-12-26 21:02:25
57.1,24.1,18.1,21.4,16.5,-3.1738,-0.5148,0.0307,63.0341938476151,2021-12-26 21:02:35
54.9,21.8,17,20.5,15.8,-3.1622,-0.5137,0.1834,60.6837668668276,2021-12-26 21:02:45
54.8,21.7,17.3,20.8,16.2,-3.1622,-0.5137,0.1855,61.3247924070424,2021-12-26 21:02:55
54.9,21.7,17.3,20.8,15.8,-3.1622,-0.5137,0.1842,61.3247924070424,2021-12-26 21:03:05
54.8,21.7,17.6,21.1,16.2,-3.1622,-0.5137,0.1766,61.9658179472572,2021-12-26 21:03:15
54.9,21.7,17.6,21.4,16.2,-3.1738,-0.5137,0.1801,61.9658179472572,2021-12-26 21:03:25
54.9,21.7,17.6,21.1,16.2,-3.1738,-0.5137,0.1834,61.9658179472572,2021-12-26 21:03:35
54.9,21.7,17.6,21.1,16.2,-3.1738,-0.5137,0.1746,61.9658179472572,2021-12-26 21:03:45
55,21.7,18,21.8,16.6,-3.1854,-0.5148,0.1829,62.8205186675435,2021-12-26 21:03:55
55,21.7,17.7,21.1,16.2,-3.197,-0.5148,0.1822,62.1794931273288,2021-12-26 21:04:05
57.2,24.1,18.8,22,17.3,-3.1854,-0.5148,0.0252,64.5299201081162,2021-12-26 21:04:15
54.9,21.7,17.3,20.8,15.8,-3.1854,-0.5137,0.1883,61.3247924070424,2021-12-26 21:04:25
54.9,21.7,16.9,20.5,15.8,-3.1738,-0.5137,0.1814,60.4700916867561,2021-12-26 21:04:35
54.8,21.7,16.6,20.2,15.3,-3.1738,-0.5137,0.1786,59.8290661465413,2021-12-26 21:04:45
54.8,21.7,16.6,20.2,15.8,-3.1854,-0.5137,0.1857,59.8290661465413,2021-12-26 21:04:55
54.8,21.7,16.6,20.2,15.3,-3.1854,-0.5137,0.1804,59.8290661465413,2021-12-26 21:05:05
54.8,21.7,16.6,20.2,15.3,-3.197,-0.5137,0.1819,59.8290661465413,2021-12-26 21:05:15
54.8,21.7,16.6,20.2,14.9,-3.1854,-0.5137,0.1873,59.8290661465413,2021-12-26 21:05:25
54.8,21.7,16.6,20.2,14.9,-3.1854,-0.5148,0.1888,59.8290661465413,2021-12-26 21:05:35
57.1,24.1,17.4,20.8,15.6,-3.197,-0.5148,0.0269,61.538467587114,2021-12-26 21:05:45
54.8,21.7,15.9,19.6,14.5,-3.1854,-0.5148,0.1807,58.3333398860402,2021-12-26 21:05:55
54.8,21.7,15.9,19.6,14.5,-3.1854,-0.5137,0.1878,58.3333398860402,2021-12-26 21:06:05
54.8,21.7,15.9,19.6,14.5,-3.1738,-0.5148,0.1824,58.3333398860402,2021-12-26 21:06:15
54.8,21.7,15.5,19.3,14.5,-3.1738,-0.5137,0.1789,57.4786391657538,2021-12-26 21:06:25
54.8,21.7,15.5,19.3,14.5,-3.1738,-0.5137,0.1824,57.4786391657538,2021-12-26 21:06:35
54.8,21.7,15.9,19.6,14.5,-3.1738,-0.5137,0.1855,58.3333398860402,2021-12-26 21:06:45
54.8,21.7,15.9,19.6,14.9,-3.1738,-0.5137,0.1865,58.3333398860402,2021-12-26 21:06:55
54.8,21.7,16.2,19.9,14.9,-3.1854,-0.5137,0.185,58.9743654262549,2021-12-26 21:07:05
57.1,24.1,17.1,20.4,16.1,-3.1738,-0.5137,0.0313,60.8974420468992,2021-12-26 21:07:15
54.9,21.7,16.3,20.2,14.9,-3.1854,-0.5148,0.1779,59.1880406063265,2021-12-26 21:07:25
54.8,21.7,16.2,19.9,14.9,-3.1854,-0.5148,0.1809,58.9743654262549,2021-12-26 21:07:35
54.8,21.7,16.2,19.9,14.9,-3.1738,-0.5148,0.1873,58.9743654262549,2021-12-26 21:07:45
54.8,21.7,15.9,19.6,14.5,-3.1738,-0.5137,0.1776,58.3333398860402,2021-12-26 21:07:55
54.8,21.7,15.9,19.6,14.5,-3.1738,-0.5137,0.1842,58.3333398860402,2021-12-26 21:08:05
54.9,21.7,15.9,19.6,14.5,-3.1622,-0.5137,0.188,58.3333398860402,2021-12-26 21:08:15
54.8,21.7,15.5,19.3,14.5,-3.1738,-0.5137,0.1822,57.4786391657538,2021-12-26 21:08:25
54.8,21.7,15.5,19.3,14.5,-3.1738,-0.5137,0.1865,57.4786391657538,2021-12-26 21:08:35
54.8,21.7,15.5,19.3,14.5,-3.197,-0.5137,0.1898,57.4786391657538,2021-12-26 21:08:45
57.1,24.1,16.7,20.1,15.6,-3.1854,-0.5137,0.0295,60.0427413266129,2021-12-26 21:08:55
54.8,21.7,15.5,19.3,14.5,-3.1622,-0.5148,0.1845,57.4786391657538,2021-12-26 21:09:05
54.8,21.7,15.9,19.6,14.5,-3.1622,-0.5148,0.1842,58.3333398860402,2021-12-26 21:09:15
54.9,21.7,16.3,19.9,14.5,-3.1622,-0.5148,0.1867,59.1880406063265,2021-12-26 21:09:25
54.9,21.7,16.9,20.5,15.3,-3.1622,-0.5148,0.186,60.4700916867561,2021-12-26 21:09:35
55,21.7,17.3,20.8,15.8,-3.1622,-0.5137,0.1801,61.3247924070424,2021-12-26 21:09:45
55,21.7,17.3,20.8,16.2,-3.1738,-0.5137,0.1753,61.3247924070424,2021-12-26 21:09:55
55,21.7,17.7,21.1,16.6,-3.1738,-0.5137,0.1812,62.1794931273288,2021-12-26 21:10:05
55,21.7,17.7,21.1,16.2,-3.1854,-0.5137,0.1832,62.1794931273288,2021-12-26 21:10:15
57.2,24.1,18.5,21.7,16.9,-3.197,-0.5137,0.0252,63.8888945679015,2021-12-26 21:10:25
55,21.7,17.3,20.8,16.2,-3.2087,-0.5137,0.1829,61.3247924070424,2021-12-26 21:10:35
55,21.7,17,20.5,15.4,-3.2087,-0.5137,0.1756,60.6837668668276,2021-12-26 21:10:45
54.9,21.7,16.9,20.5,15.8,-3.2087,-0.5148,0.1827,60.4700916867561,2021-12-26 21:10:55
54.9,21.7,16.6,20.2,15.3,-3.2087,-0.5148,0.1824,59.8290661465413,2021-12-26 21:11:05
54.9,21.7,15.9,19.6,14.9,-3.2087,-0.5148,0.1867,58.3333398860402,2021-12-26 21:11:15
54.9,21.7,15.6,19.3,14.5,-3.197,-0.5148,0.1885,57.6923143458254,2021-12-26 21:11:25
54.9,21.7,15.6,19.3,14.1,-3.1854,-0.5148,0.1822,57.6923143458254,2021-12-26 21:11:35
54.8,21.7,15.2,18.6,14.1,-3.1854,-0.5137,0.1827,56.837613625539,2021-12-26 21:11:45
57.1,24.1,16.4,19.5,15.2,-3.1854,-0.5137,0.028,59.4017157863981,2021-12-26 21:11:55
54.8,21.7,15.2,18.6,14.1,-3.197,-0.5137,0.185,56.837613625539,2021-12-26 21:12:05
54.8,21.7,15.2,18.6,14.1,-3.197,-0.5148,0.1845,56.837613625539,2021-12-26 21:12:15
54.8,21.7,14.8,18.3,13.7,-3.1854,-0.5137,0.1834,55.9829129052527,2021-12-26 21:12:25
54.8,21.7,14.8,18.3,13.2,-3.197,-0.5148,0.185,55.9829129052527,2021-12-26 21:12:35
54.8,21.7,14.8,18.3,13.2,-3.2087,-0.5148,0.1824,55.9829129052527,2021-12-26 21:12:45
54.8,21.7,14.8,18.3,13.7,-3.2087,-0.5148,0.1883,55.9829129052527,2021-12-26 21:12:55
54.8,21.7,14.8,18.3,13.7,-3.197,-0.5148,0.188,55.9829129052527,2021-12-26 21:13:05
54.8,21.7,14.5,18,13.2,-3.197,-0.5148,0.1938,55.3418873650379,2021-12-26 21:13:15
54.8,21.6,14.1,17.7,13.2,-3.197,-0.5137,0.1779,54.4871866447516,2021-12-26 21:13:25
57.1,24,15.3,18.6,13.9,-3.197,-0.5137,0.0269,57.0512888056106,2021-12-26 21:13:35
54.8,21.6,14.1,17.7,13.2,-3.197,-0.5148,0.1883,54.4871866447516,2021-12-26 21:13:45
54.8,21.7,14.1,17.7,13.2,-3.197,-0.5137,0.1822,54.4871866447516,2021-12-26 21:13:55
54.8,21.7,14.1,17.7,12.8,-3.197,-0.5137,0.1832,54.4871866447516,2021-12-26 21:14:05
54.8,21.7,13.8,17.4,12.8,-3.2087,-0.5148,0.1781,53.8461611045368,2021-12-26 21:14:15
54.8,21.7,14.1,17.7,12.8,-3.2087,-0.5148,0.1834,54.4871866447516,2021-12-26 21:14:25
54.8,21.7,14.5,18,13.2,-3.197,-0.5148,0.1809,55.3418873650379,2021-12-26 21:14:35
54.8,21.7,14.1,17.7,12.8,-3.2087,-0.5148,0.186,54.4871866447516,2021-12-26 21:14:45
54.8,21.7,14.5,18,13.2,-3.2087,-0.5148,0.1865,55.3418873650379,2021-12-26 21:14:55
57.1,24.1,15.7,19.2,14.4,-3.197,-0.5148,0.0282,57.905989525897,2021-12-26 21:15:05
54.8,21.7,14.5,18,13.2,-3.1854,-0.5137,0.1845,55.3418873650379,2021-12-26 21:15:15
54.8,21.7,14.2,17.7,12.8,-3.1854,-0.5148,0.1847,54.7008618248232,2021-12-26 21:15:25
54.8,21.7,14.1,17.7,12.8,-3.197,-0.5137,0.1867,54.4871866447516,2021-12-26 21:15:35
54.8,21.7,13.8,17.4,12.4,-3.197,-0.5148,0.1842,53.8461611045368,2021-12-26 21:15:45
54.8,21.7,13.8,17.4,12.8,-3.2087,-0.5148,0.1829,53.8461611045368,2021-12-26 21:15:55
54.8,21.7,13.8,17.4,12.8,-3.2087,-0.5148,0.1913,53.8461611045368,2021-12-26 21:16:05
54.8,21.7,13.8,17.4,12.8,-3.2087,-0.5148,0.1837,53.8461611045368,2021-12-26 21:16:15
54.8,21.7,13.8,17.4,12.8,-3.2087,-0.5148,0.1933,53.8461611045368,2021-12-26 21:16:25
57.1,24.1,15,18.3,14,-3.2087,-0.5148,0.0323,56.4102632653959,2021-12-26 21:16:35
54.8,21.7,13.4,17.1,12.4,-3.197,-0.5148,0.1847,52.9914603842505,2021-12-26 21:16:45
54.8,21.7,13.8,17.4,12.8,-3.1854,-0.5148,0.1898,53.8461611045368,2021-12-26 21:16:55
54.8,21.7,13.8,17.4,12.8,-3.197,-0.5137,0.1786,53.8461611045368,2021-12-26 21:17:05
54.7,21.6,13.4,17.1,12.4,-3.197,-0.5137,0.1812,52.9914603842505,2021-12-26 21:17:15
54.7,21.6,13.4,17.1,12.4,-3.197,-0.5148,0.1832,52.9914603842505,2021-12-26 21:17:25
54.7,21.6,13.4,17.1,12.4,-3.197,-0.5148,0.1875,52.9914603842505,2021-12-26 21:17:35
54.7,21.7,13.8,17.4,12.4,-3.2087,-0.5148,0.1867,53.8461611045368,2021-12-26 21:17:45
54.7,21.6,13.4,17.1,12.4,-3.2087,-0.5148,0.1888,52.9914603842505,2021-12-26 21:17:55
57,24,14.6,17.9,13.5,-3.2087,-0.5148,0.0295,55.5555625451095,2021-12-26 21:18:05
54.7,21.7,13.4,17.1,12.4,-3.2087,-0.5148,0.1801,52.9914603842505,2021-12-26 21:18:15
54.7,21.7,13.1,16.8,12,-3.197,-0.5148,0.1908,52.3504348440357,2021-12-26 21:18:25
54.7,21.7,13.1,16.8,12,-3.197,-0.5148,0.185,52.3504348440357,2021-12-26 21:18:35
54.7,21.7,13.1,16.8,12,-3.197,-0.5148,0.1855,52.3504348440357,2021-12-26 21:18:45
54.7,21.6,13.1,16.7,11.9,-3.1854,-0.5137,0.1885,52.3504348440357,2021-12-26 21:18:55
