PM2_5,temperature,humidity,time
15,34.1,62.5,2021-09-20 00:12:01
15,34.1,62.5,2021-09-20 00:12:06
15,34.1,62.5,2021-09-20 00:12:11
15,34.1,62.5,2021-09-20 00:12:16
15.1,33.9,61.4,2021-09-20 00:12:21
15.3,34.1,62.5,2021-09-20 00:12:26
15.3,34.1,62.5,2021-09-20 00:12:31
15.3,34.1,62.5,2021-09-20 00:12:36
15,34.1,62.5,2021-09-20 00:12:41
15,34.1,62.5,2021-09-20 00:12:46
15,34.1,62.5,2021-09-20 00:12:51
15,34.1,62.5,2021-09-20 00:12:56
15,34.1,62.5,2021-09-20 00:13:01
15,34.1,62.5,2021-09-20 00:13:06
14.7,33.9,61.4,2021-09-20 00:13:11
15,34.1,62.5,2021-09-20 00:13:16
15,34.1,62.5,2021-09-20 00:13:21
15,34.1,62.5,2021-09-20 00:13:26
15,34.1,62.5,2021-09-20 00:13:31
15,34.1,62.5,2021-09-20 00:13:36
14.6,34.1,62.5,2021-09-20 00:13:41
14.6,34.1,62.5,2021-09-20 00:13:46
14.6,34.1,62.5,2021-09-20 00:13:51
14.6,34.1,62.5,2021-09-20 00:13:56
14.4,33.9,61.4,2021-09-20 00:14:01
14.6,34.1,62.5,2021-09-20 00:14:06
14.6,34.1,62.5,2021-09-20 00:14:11
14.6,34.1,62.5,2021-09-20 00:14:16
14.6,34.1,62.5,2021-09-20 00:14:21
14.6,34.1,62.5,2021-09-20 00:14:26
14.6,34.1,62.5,2021-09-20 00:14:31
14.6,34.1,62.5,2021-09-20 00:14:36
14.3,34.1,62.5,2021-09-20 00:14:41
14.3,34.1,62.5,2021-09-20 00:14:46
14,33.9,61.4,2021-09-20 00:14:51
14.3,34.1,62.5,2021-09-20 00:14:56
14.6,34.1,62.5,2021-09-20 00:15:01
14.3,34.1,62.5,2021-09-20 00:15:06
14.3,34.1,62.5,2021-09-20 00:15:11
14.3,34.1,62.5,2021-09-20 00:15:16
14.3,34.1,62.5,2021-09-20 00:15:21
14.3,34.1,62.5,2021-09-20 00:15:26
14.3,34.1,62.5,2021-09-20 00:15:31
13.9,34.1,62.5,2021-09-20 00:15:36
13.7,33.9,61.4,2021-09-20 00:15:41
13.9,34.1,62.5,2021-09-20 00:15:46
13.6,34.1,62.5,2021-09-20 00:15:51
13.6,34.1,62.5,2021-09-20 00:15:56
13.6,34.1,62.5,2021-09-20 00:16:01
13.6,34.1,62.5,2021-09-20 00:16:06
13.6,34.1,62.5,2021-09-20 00:16:11
13.9,34.1,62.5,2021-09-20 00:16:16
13.9,34.1,62.5,2021-09-20 00:16:21
13.6,34.1,62.5,2021-09-20 00:16:26
13.7,33.9,61.4,2021-09-20 00:16:31
13.6,34.1,62.5,2021-09-20 00:16:36
13.6,34.1,62.5,2021-09-20 00:16:41
13.6,34.1,62.5,2021-09-20 00:16:46
13.6,34.1,62.5,2021-09-20 00:16:51
13.6,34.1,62.5,2021-09-20 00:16:56
13.6,34.1,62.5,2021-09-20 00:17:01
13.6,34.1,62.5,2021-09-20 00:17:06
13.6,34.1,62.5,2021-09-20 00:17:11
13.6,34.1,62.5,2021-09-20 00:17:16
13,33.9,61.4,2021-09-20 00:17:21
13.6,34.1,62.5,2021-09-20 00:17:26
13.6,34.1,62.5,2021-09-20 00:17:31
13.6,34.1,62.5,2021-09-20 00:17:36
13.6,34.1,62.5,2021-09-20 00:17:41
13.6,34.1,62.5,2021-09-20 00:17:46
13.2,34.1,62.5,2021-09-20 00:17:51
13.2,34.1,62.5,2021-09-20 00:17:56
13.2,34.1,62.5,2021-09-20 00:18:01
13.6,34.1,62.5,2021-09-20 00:18:06
13.3,33.9,61.4,2021-09-20 00:18:11
13.6,34.1,62.5,2021-09-20 00:18:16
13.2,34.1,62.5,2021-09-20 00:18:21
13.2,34.1,62.5,2021-09-20 00:18:26
13.2,34.1,62.5,2021-09-20 00:18:31
13.3,34.2,62.5,2021-09-20 00:18:36
13.2,34.1,62.5,2021-09-20 00:18:41
13.2,34.1,62.5,2021-09-20 00:18:46
13.2,34.1,62.5,2021-09-20 00:18:51
13.2,34.1,62.5,2021-09-20 00:18:56
13,33.9,61.4,2021-09-20 00:19:01
13.2,34.1,62.5,2021-09-20 00:19:06
13.2,34.1,62.5,2021-09-20 00:19:11
13.6,34.1,62.5,2021-09-20 00:19:16
13.6,34.1,62.5,2021-09-20 00:19:21
13.6,34.1,62.5,2021-09-20 00:19:26
13.6,34.1,62.5,2021-09-20 00:19:31
13.6,34.1,62.5,2021-09-20 00:19:36
13.2,34.1,62.5,2021-09-20 00:19:41
13.2,34.1,62.5,2021-09-20 00:19:46
13,33.9,61.4,2021-09-20 00:19:51
13.2,34.1,62.5,2021-09-20 00:19:56
13.3,34.2,62.5,2021-09-20 00:20:01
13.2,34.1,62.5,2021-09-20 00:20:06
13.3,34.2,62.5,2021-09-20 00:20:11
13.2,34.1,62.5,2021-09-20 00:20:16
13.2,34.1,62.5,2021-09-20 00:20:21
13.3,34.2,62.5,2021-09-20 00:20:26
13.3,34.2,62.5,2021-09-20 00:20:31
13,34,61.4,2021-09-20 00:20:36
13.3,34.2,62.5,2021-09-20 00:20:41
13.2,34.1,62.5,2021-09-20 00:20:46
13.3,34.2,62.5,2021-09-20 00:20:51
13.2,34.1,62.5,2021-09-20 00:20:56
13.3,34.2,62.5,2021-09-20 00:21:01
13.3,34.2,62.5,2021-09-20 00:21:06
13.2,34.1,62.5,2021-09-20 00:21:11
13.2,34.1,62.5,2021-09-20 00:21:16
13.3,34.2,62.5,2021-09-20 00:21:21
13,34,61.4,2021-09-20 00:21:26
13.2,34.1,62.5,2021-09-20 00:21:31
13.2,34.1,62.5,2021-09-20 00:21:36
13.2,34.1,62.5,2021-09-20 00:21:41
13.3,34.2,62.5,2021-09-20 00:21:46
13.2,34.1,62.5,2021-09-20 00:21:51
13.3,34.2,62.5,2021-09-20 00:21:56
13.3,34.2,62.5,2021-09-20 00:22:01
13.3,34.2,62.5,2021-09-20 00:22:06
13.3,34.2,62.5,2021-09-20 00:22:11
12.6,34,61.4,2021-09-20 00:22:16
12.9,34.1,62.5,2021-09-20 00:22:21
12.9,34.2,62.5,2021-09-20 00:22:26
12.9,34.2,62.5,2021-09-20 00:22:31
13.2,34.1,62.5,2021-09-20 00:22:36
13.3,34.2,62.5,2021-09-20 00:22:41
13.3,34.2,62.5,2021-09-20 00:22:46
13.3,34.2,62.5,2021-09-20 00:22:51
13.3,34.2,62.5,2021-09-20 00:22:56
13.3,34.2,62.5,2021-09-20 00:23:01
13,34,61.4,2021-09-20 00:23:06
12.9,34.1,62.5,2021-09-20 00:23:11
12.9,34.2,62.5,2021-09-20 00:23:16
12.9,34.2,62.5,2021-09-20 00:23:21
12.9,34.2,62.5,2021-09-20 00:23:26
12.9,34.2,62.5,2021-09-20 00:23:31
12.9,34.2,62.5,2021-09-20 00:23:36
12.9,34.2,62.5,2021-09-20 00:23:41
12.9,34.2,62.5,2021-09-20 00:23:46
13.3,34.2,62.5,2021-09-20 00:23:51
13.3,34.2,62.5,2021-09-20 00:24:13
13.3,34.2,62.5,2021-09-20 00:24:16
13.3,34.2,62.5,2021-09-20 00:24:21
13.3,34.2,62.5,2021-09-20 00:24:26
13.3,34.2,62.5,2021-09-20 00:24:31
13.3,34.2,62.5,2021-09-20 00:24:36
13,34,61.4,2021-09-20 00:24:41
13.3,34.2,62.5,2021-09-20 00:24:46
13.3,34.2,62.5,2021-09-20 00:24:51
13.3,34.2,62.5,2021-09-20 00:24:56
13.3,34.2,62.5,2021-09-20 00:25:01
13.3,34.2,62.5,2021-09-20 00:25:06
13.3,34.2,62.5,2021-09-20 00:25:11
13.6,34.2,62.5,2021-09-20 00:25:16
13.6,34.2,62.5,2021-09-20 00:25:21
13.6,34.2,62.5,2021-09-20 00:25:26
13.3,34,61.4,2021-09-20 00:25:31
13.3,34.2,62.5,2021-09-20 00:25:36
13.3,34.2,62.5,2021-09-20 00:25:41
13.3,34.2,62.5,2021-09-20 00:25:46
13.3,34.2,62.5,2021-09-20 00:25:51
13.3,34.2,62.5,2021-09-20 00:25:56
13.3,34.2,62.5,2021-09-20 00:26:01
13.3,34.2,62.5,2021-09-20 00:26:06
13.3,34.2,62.5,2021-09-20 00:26:11
13.3,34.2,62.5,2021-09-20 00:26:16
13,34,61.4,2021-09-20 00:26:21
13.3,34.2,62.5,2021-09-20 00:26:26
13.3,34.2,62.5,2021-09-20 00:26:31
13.3,34.2,62.5,2021-09-20 00:26:36
13.3,34.2,62.5,2021-09-20 00:26:41
13.3,34.2,62.5,2021-09-20 00:26:46
13.3,34.2,62.5,2021-09-20 00:26:51
13.3,34.2,62.5,2021-09-20 00:26:56
13.3,34.2,62.5,2021-09-20 00:27:01
13.3,34.2,62.5,2021-09-20 00:27:06
13,34,61.4,2021-09-20 00:27:11
13.3,34.2,62.5,2021-09-20 00:27:16
13.3,34.2,62.5,2021-09-20 00:27:21
13.3,34.2,62.5,2021-09-20 00:27:26
13.3,34.2,62.5,2021-09-20 00:27:31
13.3,34.2,62.5,2021-09-20 00:27:36
13.3,34.2,62.5,2021-09-20 00:27:41
13.3,34.2,62.5,2021-09-20 00:27:46
13.3,34.2,62.5,2021-09-20 00:27:51
13,34,61.4,2021-09-20 00:27:56
12.9,34.2,62.5,2021-09-20 00:28:01
12.9,34.2,62.5,2021-09-20 00:28:06
13.3,34.2,62.5,2021-09-20 00:28:11
13.3,34.2,62.5,2021-09-20 00:28:16
13.3,34.2,62.5,2021-09-20 00:28:21
13.3,34.2,62.5,2021-09-20 00:28:26
13.3,34.2,62.5,2021-09-20 00:28:31
13.3,34.2,62.5,2021-09-20 00:28:36
13.3,34.2,62.5,2021-09-20 00:28:41
12.6,34,61.4,2021-09-20 00:28:46
12.9,34.2,62.5,2021-09-20 00:28:51
12.9,34.2,62.5,2021-09-20 00:28:56
12.9,34.2,62.5,2021-09-20 00:29:01
12.9,34.2,62.5,2021-09-20 00:29:06
12.9,34.2,62.5,2021-09-20 00:29:11
13.3,34.2,62.5,2021-09-20 00:29:16
13.3,34.2,62.5,2021-09-20 00:29:21
13.3,34.2,62.5,2021-09-20 00:29:26
13.3,34.2,62.5,2021-09-20 00:29:31
13,34,61.4,2021-09-20 00:29:36
13.3,34.2,62.5,2021-09-20 00:29:41
13.3,34.2,62.5,2021-09-20 00:29:46
13.3,34.2,62.5,2021-09-20 00:29:51
13.3,34.2,62.5,2021-09-20 00:29:56
13.3,34.2,62.5,2021-09-20 00:30:01
13.3,34.2,62.5,2021-09-20 00:30:06
13.3,34.2,62.5,2021-09-20 00:30:11
13.3,34.2,62.5,2021-09-20 00:30:16
12.9,34.2,62.5,2021-09-20 00:30:21
12.6,34,61.4,2021-09-20 00:30:26
12.9,34.2,62.5,2021-09-20 00:30:31
12.9,34.2,62.5,2021-09-20 00:30:36
12.9,34.2,62.5,2021-09-20 00:30:41
12.9,34.2,62.5,2021-09-20 00:30:46
12.9,34.2,62.5,2021-09-20 00:30:51
12.9,34.2,62.5,2021-09-20 00:30:56
12.9,34.2,62.5,2021-09-20 00:31:01
12.9,34.2,62.5,2021-09-20 00:31:06
12.9,34.2,62.5,2021-09-20 00:31:33
12.9,34.2,62.5,2021-09-20 00:31:36
12.9,34.2,62.5,2021-09-20 00:31:41
12.9,34.2,62.5,2021-09-20 00:31:46
12.9,34.2,62.5,2021-09-20 00:31:51
12.9,34.2,62.5,2021-09-20 00:31:56
12.9,34.2,62.5,2021-09-20 00:32:01
12.6,34,61.4,2021-09-20 00:32:06
13.3,34.2,62.5,2021-09-20 00:32:11
13.3,34.2,62.5,2021-09-20 00:32:16
13.3,34.2,62.5,2021-09-20 00:32:21
13.3,34.2,62.5,2021-09-20 00:32:26
13.3,34.2,62.5,2021-09-20 00:32:31
13.3,34.2,62.5,2021-09-20 00:32:36
13.3,34.2,62.5,2021-09-20 00:32:41
13.3,34.2,62.5,2021-09-20 00:32:46
13.3,34.2,62.5,2021-09-20 00:32:51
13,34,61.3,2021-09-20 00:32:56
13.3,34.2,62.5,2021-09-20 00:33:01
13.3,34.2,62.5,2021-09-20 00:33:06
13.3,34.2,62.5,2021-09-20 00:33:11
13.3,34.2,62.5,2021-09-20 00:33:16
13.3,34.2,62.5,2021-09-20 00:33:21
13.3,34.2,62.5,2021-09-20 00:33:26
13.3,34.2,62.5,2021-09-20 00:33:31
13.3,34.2,62.5,2021-09-20 00:33:36
13.3,34.2,62.5,2021-09-20 00:33:41
13,34,61.4,2021-09-20 00:33:46
12.9,34.2,62.5,2021-09-20 00:33:51
12.9,34.2,62.5,2021-09-20 00:33:56
13.3,34.2,62.5,2021-09-20 00:34:01
12.9,34.2,62.5,2021-09-20 00:34:06
13.3,34.2,62.5,2021-09-20 00:34:11
13.3,34.2,62.5,2021-09-20 00:34:16
13.3,34.2,62.5,2021-09-20 00:34:21
13.3,34.2,62.5,2021-09-20 00:34:26
13,34,61.3,2021-09-20 00:34:31
13.3,34.2,62.5,2021-09-20 00:34:36
13.3,34.2,62.5,2021-09-20 00:34:41
13.3,34.2,62.5,2021-09-20 00:34:46
13.3,34.2,62.5,2021-09-20 00:34:51
13.3,34.2,62.5,2021-09-20 00:34:56
12.9,34.2,62.5,2021-09-20 00:35:01
12.9,34.2,62.5,2021-09-20 00:35:06
12.9,34.2,62.5,2021-09-20 00:35:11
12.9,34.2,62.5,2021-09-20 00:35:16
12.6,34,61.4,2021-09-20 00:35:21
12.9,34.2,62.5,2021-09-20 00:35:26
12.9,34.2,62.5,2021-09-20 00:35:31
12.9,34.2,62.5,2021-09-20 00:35:36
13.3,34.2,62.5,2021-09-20 00:35:41
13.3,34.2,62.5,2021-09-20 00:35:46
13.3,34.2,62.5,2021-09-20 00:35:51
13.3,34.2,62.5,2021-09-20 00:35:56
12.9,34.2,62.5,2021-09-20 00:36:01
13.3,34.2,62.5,2021-09-20 00:36:06
13,34,61.3,2021-09-20 00:36:11
13.3,34.2,62.5,2021-09-20 00:36:16
13.3,34.2,62.5,2021-09-20 00:36:21
13.3,34.2,62.5,2021-09-20 00:36:26
12.9,34.2,62.5,2021-09-20 00:36:31
13.3,34.2,62.5,2021-09-20 00:36:36
13.3,34.2,62.5,2021-09-20 00:36:41
13.3,34.2,62.5,2021-09-20 00:36:46
13.3,34.2,62.5,2021-09-20 00:36:51
13.3,34.2,62.5,2021-09-20 00:36:56
13,34,61.3,2021-09-20 00:37:01
13.3,34.2,62.5,2021-09-20 00:37:06
12.9,34.2,62.5,2021-09-20 00:37:11
12.9,34.2,62.5,2021-09-20 00:37:16
12.9,34.2,62.5,2021-09-20 00:37:21
12.9,34.2,62.5,2021-09-20 00:37:26
12.9,34.2,62.5,2021-09-20 00:37:31
12.9,34.3,62.5,2021-09-20 00:37:36
12.9,34.2,62.5,2021-09-20 00:37:41
12.9,34.2,62.5,2021-09-20 00:37:46
13,34,61.3,2021-09-20 00:37:51
13.3,34.3,62.5,2021-09-20 00:37:56
13.3,34.3,62.5,2021-09-20 00:38:01
13.3,34.2,62.5,2021-09-20 00:38:06
13.3,34.3,62.5,2021-09-20 00:38:11
12.9,34.2,62.5,2021-09-20 00:38:16
12.9,34.2,62.5,2021-09-20 00:38:21
12.9,34.2,62.5,2021-09-20 00:38:26
12.9,34.3,62.5,2021-09-20 00:38:31
12.7,34.1,61.4,2021-09-20 00:38:36
13.3,34.2,62.5,2021-09-20 00:38:41
13.3,34.3,62.5,2021-09-20 00:38:46
13.3,34.3,62.5,2021-09-20 00:38:51
13.3,34.3,62.5,2021-09-20 00:38:56
13.3,34.3,62.5,2021-09-20 00:39:01
13.3,34.3,62.5,2021-09-20 00:39:06
13.3,34.3,62.5,2021-09-20 00:39:11
13.3,34.3,62.5,2021-09-20 00:39:16
13.3,34.3,62.5,2021-09-20 00:39:21
13,34.1,61.3,2021-09-20 00:39:26
13.3,34.3,62.5,2021-09-20 00:39:31
13.3,34.3,62.5,2021-09-20 00:39:36
13.3,34.3,62.5,2021-09-20 00:39:41
13.3,34.3,62.5,2021-09-20 00:39:46
13.3,34.3,62.5,2021-09-20 00:39:51
13.3,34.3,62.5,2021-09-20 00:39:56
13.3,34.3,62.5,2021-09-20 00:40:01
12.9,34.3,62.5,2021-09-20 00:40:06
12.9,34.3,62.5,2021-09-20 00:40:11
12.7,34.1,61.4,2021-09-20 00:40:16
12.9,34.3,62.5,2021-09-20 00:40:21
12.9,34.3,62.5,2021-09-20 00:40:26
12.9,34.3,62.5,2021-09-20 00:40:31
12.9,34.3,62.5,2021-09-20 00:40:36
12.9,34.3,62.5,2021-09-20 00:40:41
13.3,34.3,62.5,2021-09-20 00:40:46
13.3,34.3,62.5,2021-09-20 00:40:51
12.9,34.3,62.5,2021-09-20 00:40:56
12.7,34.1,61.3,2021-09-20 00:41:01
12.9,34.3,62.5,2021-09-20 00:41:06
12.9,34.3,62.5,2021-09-20 00:41:11
12.9,34.3,62.5,2021-09-20 00:41:16
12.9,34.3,62.5,2021-09-20 00:41:21
13.3,34.3,62.5,2021-09-20 00:41:26
13.3,34.3,62.5,2021-09-20 00:41:31
12.9,34.3,62.5,2021-09-20 00:41:36
12.9,34.3,62.5,2021-09-20 00:41:41
12.9,34.3,62.5,2021-09-20 00:41:46
12.7,34.1,61.4,2021-09-20 00:41:51
12.9,34.3,62.5,2021-09-20 00:41:56
12.9,34.3,62.5,2021-09-20 00:42:01
12.9,34.3,62.5,2021-09-20 00:42:06
12.9,34.3,62.5,2021-09-20 00:42:11
12.9,34.3,62.5,2021-09-20 00:42:16
13.3,34.3,62.5,2021-09-20 00:42:21
12.9,34.3,62.5,2021-09-20 00:42:26
13.3,34.3,62.5,2021-09-20 00:42:31
13.3,34.3,62.5,2021-09-20 00:42:36
13,34.1,61.3,2021-09-20 00:42:41
13.3,34.3,62.5,2021-09-20 00:42:46
13.3,34.3,62.5,2021-09-20 00:42:51
13.3,34.3,62.5,2021-09-20 00:42:56
12.9,34.3,62.5,2021-09-20 00:43:01
13.3,34.3,62.5,2021-09-20 00:43:06
13.3,34.3,62.5,2021-09-20 00:43:11
13.3,34.3,62.5,2021-09-20 00:43:16
13.3,34.3,62.5,2021-09-20 00:43:21
12.9,34.3,62.5,2021-09-20 00:43:26
12.7,34.1,61.3,2021-09-20 00:43:31
12.9,34.3,62.5,2021-09-20 00:43:36
12.9,34.3,62.5,2021-09-20 00:43:41
12.9,34.3,62.5,2021-09-20 00:43:46
13.3,34.3,62.5,2021-09-20 00:43:51
12.9,34.3,62.5,2021-09-20 00:43:56
12.9,34.3,62.5,2021-09-20 00:44:01
13.3,34.3,62.5,2021-09-20 00:44:06
13.3,34.3,62.5,2021-09-20 00:44:11
13,34.1,61.3,2021-09-20 00:44:16
13.3,34.3,62.5,2021-09-20 00:44:21
13.3,34.3,62.5,2021-09-20 00:44:26
12.9,34.3,62.5,2021-09-20 00:44:31
12.9,34.3,62.5,2021-09-20 00:44:36
12.9,34.3,62.5,2021-09-20 00:44:41
12.9,34.3,62.5,2021-09-20 00:44:46
12.9,34.3,62.5,2021-09-20 00:44:51
12.9,34.3,62.5,2021-09-20 00:44:56
13.3,34.3,62.5,2021-09-20 00:45:01
13,34.1,61.3,2021-09-20 00:45:06
13.3,34.3,62.5,2021-09-20 00:45:11
13.3,34.3,62.5,2021-09-20 00:45:16
13.3,34.3,62.5,2021-09-20 00:45:21
13.3,34.3,62.5,2021-09-20 00:45:26
13.3,34.3,62.5,2021-09-20 00:45:31
13.3,34.3,62.5,2021-09-20 00:45:36
13.3,34.3,62.5,2021-09-20 00:45:41
13.3,34.3,62.5,2021-09-20 00:45:46
13.3,34.3,62.5,2021-09-20 00:45:51
13,34.1,61.3,2021-09-20 00:45:56
13.3,34.3,62.5,2021-09-20 00:46:01
12.9,34.3,62.5,2021-09-20 00:46:06
12.9,34.3,62.5,2021-09-20 00:46:11
13.3,34.3,62.5,2021-09-20 00:46:16
12.9,34.3,62.5,2021-09-20 00:46:21
12.9,34.3,62.5,2021-09-20 00:46:26
12.9,34.3,62.5,2021-09-20 00:46:31
12.9,34.3,62.5,2021-09-20 00:46:36
12.9,34.3,62.5,2021-09-20 00:46:41
12.7,34.1,61.3,2021-09-20 00:46:46
13.3,34.3,62.5,2021-09-20 00:46:51
12.9,34.3,62.5,2021-09-20 00:46:56
12.9,34.3,62.5,2021-09-20 00:47:01
12.9,34.3,62.5,2021-09-20 00:47:06
12.9,34.3,62.5,2021-09-20 00:47:11
13.3,34.3,62.5,2021-09-20 00:47:16
12.9,34.3,62.5,2021-09-20 00:47:21
12.9,34.3,62.5,2021-09-20 00:47:26
12.7,34.1,61.3,2021-09-20 00:47:31
12.9,34.3,62.5,2021-09-20 00:47:36
