datetime,PM2_5,PM10_0,temp,humidity,PM2_5_cal,temp_cal,humidity_cal,PM10_0_cal
2021-09-25 05:29:00,12.3,13.9,28.9,68.8,0.0,25.07,87.74,1.0
2021-09-25 05:31:00,12.3,13.9,28.9,68.9,0.0,25.07,87.82,1.0
2021-09-25 05:32:00,12.3,13.9,28.9,68.9,0.0,25.06,87.91,0.0
2021-09-25 05:33:00,12.3,13.9,28.9,68.9,1.0,25.08,87.97,1.0
2021-09-25 05:34:00,12.1,14.05,29.35,66.9,1.0,25.09,87.98,1.0
2021-09-25 05:36:00,12.3,13.9,29.0,68.9,1.0,25.11,87.96,1.0
2021-09-25 05:37:00,12.3,13.9,29.0,68.9,3.0,25.13,87.95,4.0
2021-09-25 05:38:00,12.3,13.9,29.0,69.0,2.0,25.14,87.95,3.0
2021-09-25 05:39:00,12.3,13.9,29.0,69.0,2.0,25.16,87.95,2.0
2021-09-25 05:41:00,12.3,13.9,29.0,69.0,2.0,25.17,87.96,2.0
2021-09-25 05:42:00,12.4,13.9,29.1,69.0,2.0,25.19,87.95,2.0
2021-09-25 05:43:00,12.3,14.5,29.9,65.0,1.0,25.17,87.99,2.0
2021-09-25 05:44:00,12.35,13.9,29.1,68.95,1.0,25.12,88.25,2.0
2021-09-25 05:46:00,12.3,13.9,29.1,68.8,1.0,25.12,88.27,1.0
2021-09-25 05:47:00,12.3,13.9,29.1,68.8,1.0,25.12,88.08,1.0
2021-09-25 05:48:00,12.3,13.9,29.1,68.7,1.0,25.12,87.94,1.0
2021-09-25 05:49:00,12.3,14.0,29.2,68.7,1.0,25.14,87.85,1.0
2021-09-25 05:51:00,11.9,14.2,30.0,64.8,1.0,25.16,87.84,1.0
2021-09-25 05:52:00,12.3,14.0,29.2,68.7,1.0,25.16,87.93,1.0
2021-09-25 05:53:00,12.3,14.0,29.2,68.7,1.0,25.17,87.93,1.0
2021-09-25 05:54:00,12.4,14.0,29.2,68.7,1.0,25.18,87.95,1.0
2021-09-25 05:56:00,12.3,14.0,29.2,68.6,1.0,25.21,87.94,1.0
2021-09-25 05:57:00,12.3,14.0,29.2,68.6,1.0,25.22,87.92,1.0
2021-09-25 05:58:00,12.3,14.0,29.2,68.5,1.0,25.23,87.85,1.0
2021-09-25 05:59:00,12.1,14.1,29.6,66.6,1.0,25.25,87.83,1.0
2021-09-25 06:01:00,12.4,14.0,29.3,68.5,1.0,25.27,87.78,1.0
2021-09-25 06:02:00,12.3,14.0,29.3,68.5,2.0,25.29,87.73,2.0
2021-09-25 06:03:00,12.3,14.0,29.3,68.5,2.0,25.29,87.63,2.0
2021-09-25 06:04:00,12.3,14.0,29.3,68.35,2.0,25.29,87.53,2.0
2021-09-25 06:06:00,12.3,14.0,29.3,68.2,1.0,25.3,87.43,2.0
2021-09-25 06:07:00,12.3,14.6,30.1,64.5,1.0,25.31,87.33,1.0
2021-09-25 06:08:00,12.3,14.1,29.4,68.2,1.0,25.33,87.23,1.0
2021-09-25 06:10:00,12.3,14.1,29.4,68.1,1.0,25.34,87.12,1.0
2021-09-25 06:11:00,12.3,14.1,29.4,68.1,1.0,25.35,87.08,1.0
2021-09-25 06:12:00,12.3,14.1,29.4,68.1,1.0,25.36,87.05,1.0
2021-09-25 06:13:00,12.3,14.1,29.4,68.1,1.0,25.37,87.09,1.0
2021-09-25 06:14:00,12.3,14.1,29.4,68.25,1.0,25.38,87.15,1.0
2021-09-25 06:16:00,12.3,14.1,29.4,68.2,1.0,25.39,87.13,1.0
2021-09-25 06:17:00,12.3,14.1,29.4,68.1,1.0,25.39,87.1,1.0
2021-09-25 06:18:00,12.3,14.1,29.5,68.2,1.0,25.4,87.08,1.0
2021-09-25 06:19:00,12.3,14.1,29.4,68.1,1.0,25.41,87.03,1.0
2021-09-25 06:21:00,12.3,14.1,29.5,68.0,1.0,25.43,86.95,1.0
2021-09-25 06:22:00,12.3,14.1,29.5,68.0,1.0,25.43,86.92,1.0
2021-09-25 06:23:00,12.3,14.1,29.5,68.0,1.0,25.44,86.86,1.0
2021-09-25 06:24:00,12.1,14.2,29.85,66.2,1.0,25.44,86.83,1.0
2021-09-25 06:26:00,12.3,14.1,29.5,68.0,1.0,25.44,86.79,1.0
2021-09-25 06:27:00,12.3,14.1,29.5,68.0,1.0,25.44,86.81,1.0
2021-09-25 06:28:00,12.3,14.1,29.5,67.9,1.0,25.44,86.72,1.0
2021-09-25 06:29:00,12.3,14.1,29.5,67.8,1.0,25.44,86.7,1.0
2021-09-25 06:31:00,12.3,14.1,29.5,68.0,1.0,25.45,86.81,1.0
2021-09-25 06:32:00,12.0,14.3,30.3,64.4,1.0,25.46,86.92,1.0
2021-09-25 06:33:00,12.3,14.1,29.5,68.0,1.0,25.45,87.09,1.0
2021-09-25 06:34:00,12.35,14.1,29.5,68.05,1.0,25.44,87.14,1.0
2021-09-25 06:36:00,12.3,14.1,29.5,68.0,1.0,25.44,87.18,1.0
2021-09-25 06:37:00,12.3,14.1,29.5,68.0,1.0,25.46,87.18,1.0
2021-09-25 06:38:00,12.3,14.1,29.5,68.0,1.0,25.31,87.7,1.0
2021-09-25 06:39:00,12.15,14.2,29.9,66.15,1.0,25.17,88.17,1.0
2021-09-25 06:40:00,12.3,14.1,29.5,67.9,1.0,25.09,88.53,1.0
2021-09-25 06:42:00,12.3,14.1,29.5,67.9,1.0,25.11,88.49,1.0
2021-09-25 06:43:00,12.3,14.1,29.5,67.9,1.0,25.14,88.24,1.0
2021-09-25 06:44:00,12.3,14.1,29.5,67.9,1.0,25.11,88.32,1.0
2021-09-25 06:45:00,12.7,14.4,29.5,67.9,1.0,25.14,88.31,1.0
2021-09-25 06:47:00,12.4,14.1,29.6,68.0,1.0,25.13,88.61,1.0
2021-09-25 06:48:00,12.0,14.3,30.4,64.4,1.0,25.03,89.12,1.0
2021-09-25 06:49:00,12.4,14.1,29.6,68.0,2.0,24.98,89.58,2.0
2021-09-25 06:50:00,12.4,14.1,29.6,68.0,2.0,24.96,89.8,2.0
2021-09-25 06:52:00,12.4,14.1,29.6,68.0,2.0,24.96,89.8,2.0
2021-09-25 06:53:00,12.4,14.1,29.6,68.0,2.0,24.9,89.98,2.0
2021-09-25 06:54:00,12.4,14.1,29.6,68.0,2.0,24.92,90.16,2.0
2021-09-25 06:55:00,12.4,14.1,29.6,68.0,2.0,25.01,89.93,2.0
2021-09-25 06:57:00,12.4,14.2,29.7,68.1,2.0,25.06,89.87,2.0
2021-09-25 06:58:00,12.4,14.2,29.7,68.1,1.0,25.04,89.84,1.0
2021-09-25 06:59:00,12.4,14.2,29.7,68.1,2.0,25.04,89.99,2.0
2021-09-25 07:00:00,12.4,14.2,29.7,68.1,2.0,25.13,89.87,2.0
2021-09-25 07:02:00,12.8,14.5,29.7,68.2,2.0,25.12,90.11,3.0
2021-09-25 07:03:00,12.8,14.5,29.7,68.2,3.0,25.14,90.17,3.0
2021-09-25 07:04:00,12.6,14.6,30.05,66.35,4.0,25.11,90.34,4.0
2021-09-25 07:05:00,12.8,14.5,29.7,68.2,4.0,25.04,90.65,4.0
2021-09-25 07:06:00,12.5,14.2,29.8,68.2,4.0,25.03,90.76,4.0
2021-09-25 07:08:00,12.8,14.5,29.8,68.2,5.0,24.98,91.28,6.0
2021-09-25 07:09:00,13.0,14.65,29.8,68.2,5.0,24.92,91.43,6.0
2021-09-25 07:10:00,13.1,14.8,29.8,68.2,5.0,24.93,91.64,6.0
2021-09-25 07:11:00,13.1,14.8,29.8,68.2,5.0,24.92,91.74,5.0
2021-09-25 07:13:00,12.4,14.7,30.5,64.5,5.0,24.98,91.57,5.0
2021-09-25 07:14:00,12.8,14.5,29.8,68.2,5.0,25.0,91.43,5.0
2021-09-25 07:15:00,13.2,14.8,29.8,68.2,5.0,25.08,91.21,6.0
2021-09-25 07:16:00,13.2,14.8,29.8,68.2,5.0,25.07,90.95,6.0
2021-09-25 07:18:00,13.1,14.8,29.8,68.1,5.0,25.13,90.83,6.0
2021-09-25 07:19:00,13.2,14.8,29.8,68.25,5.0,25.25,90.49,6.0
2021-09-25 07:20:00,12.8,15.0,30.5,64.6,5.0,25.37,90.14,6.0
2021-09-25 07:21:00,13.2,14.8,29.8,68.4,5.0,25.44,89.97,6.0
2021-09-25 07:22:00,12.8,14.5,29.8,68.4,5.0,25.5,89.89,6.0
2021-09-25 07:24:00,13.2,14.8,29.8,68.5,5.0,25.58,89.66,6.0
2021-09-25 07:25:00,12.8,14.5,29.8,68.5,5.0,25.61,89.61,7.0
2021-09-25 07:26:00,12.8,14.5,29.8,68.4,5.0,25.65,89.38,7.0
2021-09-25 07:27:00,13.2,14.8,29.8,68.4,4.0,25.72,89.19,5.0
2021-09-25 07:29:00,13.15,15.1,30.2,66.55,4.0,25.73,88.99,5.0
2021-09-25 07:30:00,13.2,14.8,29.9,68.5,5.0,25.77,88.9,6.0
2021-09-25 07:31:00,13.2,14.8,29.9,68.5,6.0,25.8,88.84,7.0
2021-09-25 07:32:00,12.9,14.5,29.9,68.4,5.0,25.84,88.64,6.0
2021-09-25 07:34:00,13.2,14.8,29.9,68.25,5.0,25.84,88.22,6.0
2021-09-25 07:35:00,13.2,14.8,29.9,68.3,5.0,25.88,88.11,6.0
2021-09-25 07:36:00,13.2,14.9,29.9,68.2,5.0,25.86,88.18,6.0
2021-09-25 07:37:00,13.1,15.4,30.6,64.5,6.0,25.89,88.15,8.0
2021-09-25 07:39:00,13.5,15.2,29.9,68.15,7.0,25.93,87.94,8.0
2021-09-25 07:40:00,13.8,15.5,29.9,68.0,7.0,25.93,87.71,8.0
2021-09-25 07:41:00,13.5,15.2,29.9,68.1,8.0,25.94,87.71,10.0
2021-09-25 07:42:00,13.5,15.2,29.9,68.1,7.0,25.77,88.3,8.0
2021-09-25 07:43:00,13.5,15.2,29.9,68.1,8.0,25.79,88.21,10.0
2021-09-25 07:45:00,13.1,15.4,30.6,64.4,8.0,25.86,88.07,10.0
2021-09-25 07:46:00,13.5,15.2,29.9,68.2,8.0,25.9,87.88,10.0
2021-09-25 07:47:00,13.2,14.9,29.9,68.1,9.0,25.95,87.61,10.0
2021-09-25 07:48:00,13.5,15.2,29.9,68.0,9.0,25.98,87.45,9.0
2021-09-25 07:50:00,13.5,15.2,29.9,68.0,9.0,25.95,87.43,9.0
2021-09-25 07:51:00,13.9,15.5,29.9,67.9,10.0,26.0,87.13,10.0
2021-09-25 07:52:00,14.2,15.8,29.9,67.9,12.0,26.03,86.98,12.0
2021-09-25 07:53:00,13.5,15.2,29.9,68.0,12.0,26.09,86.89,12.0
2021-09-25 07:55:00,13.9,15.5,30.0,68.0,10.0,26.07,86.91,10.0
2021-09-25 07:56:00,13.9,15.5,29.9,67.9,10.0,26.1,86.78,10.0
2021-09-25 07:57:00,14.2,15.8,30.0,67.9,10.0,26.09,86.88,12.0
2021-09-25 07:58:00,13.8,15.5,29.9,67.9,10.0,26.1,86.85,12.0
2021-09-25 08:00:00,13.9,15.5,30.0,67.9,10.0,26.11,86.76,11.0
2021-09-25 08:01:00,13.9,15.5,30.0,67.9,10.0,25.96,87.21,11.0
2021-09-25 08:02:00,13.1,15.4,30.7,64.4,10.0,25.89,87.5,10.0
2021-09-25 08:03:00,13.9,15.5,30.0,67.8,10.0,25.9,87.49,10.0
2021-09-25 08:05:00,13.8,15.5,30.0,67.7,10.0,25.92,87.33,10.0
2021-09-25 08:06:00,13.8,15.5,30.0,67.7,12.0,25.97,87.18,12.0
2021-09-25 08:07:00,13.8,15.5,30.0,67.7,11.0,26.02,87.07,11.0
2021-09-25 08:08:00,13.8,15.8,30.0,67.8,10.0,26.02,87.02,12.0
2021-09-25 08:10:00,13.1,15.4,30.7,64.3,10.0,26.03,87.1,11.0
2021-09-25 08:11:00,13.9,15.5,30.0,67.9,10.0,26.07,87.06,12.0
2021-09-25 08:12:00,13.9,15.5,30.0,67.9,10.0,26.12,86.98,11.0
2021-09-25 08:13:00,13.9,15.5,30.0,67.9,10.0,26.1,87.05,10.0
2021-09-25 08:15:00,13.9,15.5,30.0,67.9,11.0,26.08,87.05,11.0
2021-09-25 08:16:00,14.2,16.1,30.0,67.9,14.0,26.1,86.97,14.0
2021-09-25 08:17:00,14.2,15.8,30.0,67.9,13.0,26.07,87.17,14.0
2021-09-25 08:18:00,14.2,15.8,30.0,67.9,14.0,26.1,87.19,15.0
2021-09-25 08:20:00,14.3,15.8,30.0,68.1,12.0,26.11,87.38,15.0
2021-09-25 08:21:00,13.9,15.5,30.0,68.0,12.0,26.12,87.43,13.0
2021-09-25 08:22:00,13.9,15.5,30.0,68.0,14.0,26.11,87.46,14.0
2021-09-25 08:23:00,14.3,15.9,30.1,68.1,14.0,26.04,88.07,15.0
2021-09-25 08:24:00,14.3,15.8,30.0,68.15,13.0,26.0,88.19,13.0
2021-09-25 08:26:00,13.9,16.0,30.7,64.5,11.0,26.01,87.85,11.0
2021-09-25 08:27:00,13.9,15.5,30.1,67.9,10.0,26.03,87.71,12.0
2021-09-25 08:28:00,13.9,15.5,30.1,67.9,12.0,26.09,87.49,14.0
2021-09-25 08:29:00,13.9,15.5,30.1,68.0,14.0,26.15,87.45,15.0
2021-09-25 08:31:00,13.9,15.5,30.1,68.0,12.0,26.21,87.27,13.0
2021-09-25 08:32:00,14.3,15.9,30.1,68.0,12.0,26.24,87.19,12.0
2021-09-25 08:33:00,14.3,15.9,30.1,68.0,11.0,26.22,87.17,12.0
2021-09-25 08:34:00,14.2,16.1,30.4,66.15,13.0,26.29,87.13,15.0
2021-09-25 08:36:00,13.9,15.6,30.2,68.0,13.0,26.32,87.17,15.0
2021-09-25 08:37:00,14.0,15.6,30.2,68.2,13.0,26.36,87.3,15.0
2021-09-25 08:38:00,13.6,15.3,30.2,68.2,14.0,26.4,87.38,16.0
2021-09-25 08:39:00,14.0,15.6,30.2,68.25,14.0,26.44,87.13,15.0
2021-09-25 08:41:00,14.0,15.6,30.2,68.1,14.0,26.46,87.0,14.0
2021-09-25 08:42:00,14.0,15.6,30.2,68.2,14.0,26.5,86.95,14.0
2021-09-25 08:43:00,13.5,15.7,30.8,64.5,14.0,26.56,86.79,14.0
2021-09-25 08:44:00,14.0,15.6,30.25,68.2,15.0,26.58,86.64,15.0
2021-09-25 08:46:00,14.3,15.9,30.3,68.2,14.0,26.49,86.94,15.0
2021-09-25 08:47:00,14.3,15.9,30.3,68.2,12.0,26.5,86.96,13.0
2021-09-25 08:48:00,14.3,15.9,30.3,68.1,12.0,26.5,86.95,13.0
2021-09-25 08:49:00,14.3,15.9,30.3,68.15,11.0,26.55,86.78,13.0
2021-09-25 08:51:00,13.9,16.1,30.9,64.5,12.0,26.62,86.68,14.0
2021-09-25 08:52:00,14.0,15.6,30.3,68.2,13.0,26.63,86.56,14.0
2021-09-25 08:53:00,15.0,16.5,30.3,68.2,15.0,26.56,86.42,16.0
2021-09-25 08:54:00,15.0,16.6,30.3,67.95,16.0,26.56,86.47,17.0
2021-09-25 08:56:00,14.7,16.2,30.3,67.8,17.0,26.61,86.18,18.0
2021-09-25 08:57:00,14.7,16.3,30.4,68.0,18.0,26.71,86.02,19.0
2021-09-25 08:58:00,14.7,16.3,30.4,68.0,19.0,26.75,86.02,21.0
2021-09-25 08:59:00,14.3,16.2,30.7,66.15,19.0,26.75,85.78,20.0
2021-09-25 09:00:00,14.7,16.3,30.4,67.8,18.0,26.81,85.58,19.0
2021-09-25 09:02:00,14.7,16.3,30.4,67.8,18.0,26.84,85.44,19.0
2021-09-25 09:03:00,14.7,16.3,30.5,67.9,16.0,26.91,85.38,18.0
2021-09-25 09:04:00,14.65,16.45,30.4,67.8,17.0,26.93,85.25,18.0
2021-09-25 09:05:00,14.7,16.3,30.5,67.8,18.0,26.92,85.24,19.0
2021-09-25 09:07:00,14.3,16.8,31.0,64.3,16.0,26.88,84.95,17.0
2021-09-25 09:08:00,14.7,16.3,30.5,67.5,17.0,26.89,84.92,18.0
2021-09-25 09:09:00,15.0,16.6,30.55,67.55,18.0,26.95,84.69,20.0
2021-09-25 09:10:00,14.7,16.3,30.5,67.5,18.0,26.97,84.66,19.0
2021-09-25 09:12:00,14.3,16.0,30.6,67.5,18.0,27.01,84.61,18.0
2021-09-25 09:13:00,14.6,16.3,30.6,67.3,18.0,27.01,84.32,18.0
2021-09-25 09:14:00,15.0,16.75,30.6,67.25,16.0,26.98,84.45,16.0
2021-09-25 09:15:00,14.3,16.5,31.1,64.0,18.0,27.0,84.55,19.0
2021-09-25 09:16:00,14.7,16.3,30.6,67.4,19.0,27.06,84.66,19.0
2021-09-25 09:18:00,14.7,16.3,30.6,67.4,18.0,27.01,84.4,18.0
2021-09-25 09:19:00,14.65,16.35,30.65,67.25,18.0,26.99,84.6,18.0
2021-09-25 09:20:00,15.0,16.7,30.7,67.3,18.0,26.99,84.66,19.0
2021-09-25 09:22:00,14.7,16.4,30.7,67.3,19.0,26.98,84.79,19.0
2021-09-25 09:23:00,14.3,16.0,30.7,67.3,19.0,27.0,84.58,19.0
2021-09-25 09:24:00,14.5,16.45,30.95,65.6,17.0,27.04,84.42,18.0
2021-09-25 09:25:00,14.3,16.0,30.7,67.3,18.0,27.07,84.39,19.0
2021-09-25 09:26:00,14.4,16.1,30.7,67.4,17.0,27.14,84.3,18.0
2021-09-25 09:28:00,14.7,16.4,30.7,67.1,17.0,27.2,84.11,18.0
2021-09-25 09:29:00,14.5,16.25,30.7,67.2,17.0,27.23,83.86,18.0
2021-09-25 09:30:00,14.3,16.1,30.7,67.2,18.0,27.32,83.84,19.0
2021-09-25 09:31:00,13.9,16.2,31.2,64.0,17.0,27.42,83.62,17.0
2021-09-25 09:33:00,15.1,16.7,30.8,67.3,17.0,27.45,83.48,17.0
2021-09-25 09:34:00,14.7,16.4,30.8,67.15,17.0,27.47,83.3,17.0
2021-09-25 09:35:00,15.0,17.0,30.8,67.0,19.0,27.49,83.3,19.0
2021-09-25 09:36:00,14.7,16.4,30.9,67.0,19.0,27.57,83.33,20.0
2021-09-25 09:38:00,15.1,16.7,30.9,67.2,18.0,27.63,83.06,20.0
2021-09-25 09:39:00,14.7,16.65,31.15,65.6,16.0,27.71,82.94,18.0
2021-09-25 09:40:00,14.7,16.5,31.0,66.9,16.0,27.75,82.8,18.0
2021-09-25 09:41:00,14.7,16.5,31.0,67.0,17.0,27.86,82.64,18.0
2021-09-25 09:43:00,15.1,16.8,31.1,67.1,18.0,27.86,82.8,19.0
2021-09-25 09:44:00,14.95,16.65,31.1,67.2,19.0,27.93,82.76,19.0
2021-09-25 09:45:00,15.2,16.8,31.1,67.3,21.0,28.05,82.51,21.0
2021-09-25 09:46:00,15.2,16.8,31.1,67.3,19.0,28.08,82.13,20.0
2021-09-25 09:48:00,14.7,16.9,31.6,63.9,19.0,28.15,82.0,21.0
2021-09-25 09:49:00,15.15,17.0,31.2,67.25,18.0,27.96,82.54,19.0
2021-09-25 09:50:00,15.2,16.9,31.2,67.1,18.0,27.96,82.72,21.0
2021-09-25 09:51:00,15.2,16.9,31.3,67.0,18.0,28.02,82.39,21.0
2021-09-25 09:52:00,15.5,17.5,31.4,66.8,20.0,28.13,81.98,23.0
2021-09-25 09:54:00,14.8,16.6,31.4,66.9,20.0,28.24,81.89,21.0
2021-09-25 09:55:00,15.2,16.9,31.4,66.9,22.0,28.16,82.28,23.0
2021-09-25 09:56:00,14.8,17.0,31.8,63.8,21.0,28.04,82.74,23.0
2021-09-25 09:58:00,14.9,16.7,31.5,66.8,21.0,28.11,82.58,22.0
2021-09-25 09:59:00,15.38,17.44,31.56,66.18,20.0,28.21,82.05,21.0
2021-09-25 10:00:00,14.95,16.85,31.62,66.31,21.0,28.32,81.77,23.0
2021-09-25 10:01:00,15.04,16.88,31.63,66.4,19.0,28.48,81.5,21.0
2021-09-25 10:02:00,15.05,16.99,31.73,66.23,18.0,28.6,81.54,19.0
2021-09-25 10:04:00,15.02,16.86,31.78,66.34,19.0,28.73,80.93,19.0
2021-09-25 10:05:00,15.09,16.97,31.83,66.19,19.0,28.79,80.46,21.0
2021-09-25 10:06:00,15.2,17.14,31.83,66.08,21.0,28.82,80.37,23.0
2021-09-25 10:08:00,15.42,17.43,31.89,66.08,22.0,28.92,80.24,24.0
2021-09-25 10:09:00,15.84,17.98,31.92,65.94,21.0,29.01,79.71,23.0
2021-09-25 10:10:00,15.51,17.59,31.97,66.11,23.0,29.12,79.64,25.0
2021-09-25 10:11:00,15.54,17.8,32.03,65.89,22.0,29.22,79.58,23.0
2021-09-25 10:12:00,15.24,17.16,32.1,66.16,25.0,29.34,79.47,26.0
2021-09-25 10:14:00,15.6,17.7,32.17,65.95,24.0,29.41,79.28,25.0
2021-09-25 10:15:00,15.96,18.14,32.23,65.62,25.0,29.32,79.41,25.0
2021-09-25 10:16:00,16.11,18.29,32.22,65.82,25.0,29.3,79.38,25.0
2021-09-25 10:18:00,15.68,17.89,32.29,65.68,23.0,29.39,79.29,23.0
2021-09-25 10:19:00,15.34,17.37,32.36,65.73,24.0,29.52,79.3,24.0
2021-09-25 10:20:00,15.45,17.67,32.42,65.18,25.0,29.53,78.56,25.0
2021-09-25 10:21:00,15.83,18.1,32.42,65.38,25.0,29.59,78.48,25.0
2021-09-25 10:23:00,15.5,17.77,32.48,65.02,24.0,29.53,78.15,25.0
2021-09-25 10:24:00,15.51,17.82,32.52,64.82,23.0,29.45,78.32,25.0
2021-09-25 10:25:00,15.57,17.88,32.54,64.92,22.0,29.39,78.59,25.0
2021-09-25 10:26:00,15.58,17.9,32.61,64.91,22.0,29.2,79.51,24.0
2021-09-25 10:28:00,15.69,18.06,32.62,64.64,22.0,29.12,79.89,24.0
2021-09-25 10:29:00,15.61,17.93,32.61,64.78,21.0,29.17,79.83,22.0
2021-09-25 10:30:00,16.1,18.43,32.61,64.73,22.0,29.23,79.42,23.0
2021-09-25 10:31:00,15.88,18.27,32.61,64.76,20.0,29.26,79.35,21.0
2021-09-25 10:32:00,15.68,18.12,32.62,64.52,23.0,29.29,79.41,24.0
2021-09-25 10:34:00,15.7,18.08,32.64,64.89,26.0,29.37,79.28,27.0
2021-09-25 10:35:00,15.67,18.05,32.68,64.82,26.0,29.38,79.41,27.0
2021-09-25 10:36:00,15.85,18.3,32.7,64.29,25.0,29.45,78.73,26.0
2021-09-25 10:37:00,16.22,18.58,32.71,64.66,26.0,29.61,78.38,27.0
2021-09-25 10:39:00,16.15,18.48,32.73,64.75,26.0,29.7,78.24,27.0
2021-09-25 10:40:00,15.88,18.25,32.82,64.56,25.0,29.82,78.1,27.0
2021-09-25 10:41:00,15.92,18.31,32.88,64.76,24.0,29.89,77.88,26.0
2021-09-25 10:42:00,16.02,18.4,32.9,64.73,25.0,29.78,78.16,29.0
2021-09-25 10:44:00,16.18,18.6,32.92,64.29,26.0,29.8,78.02,29.0
2021-09-25 10:45:00,15.72,18.2,32.92,64.29,26.0,29.84,77.57,29.0
2021-09-25 10:46:00,15.89,18.35,32.98,64.23,26.0,30.01,77.16,29.0
2021-09-25 10:47:00,16.24,18.65,33.02,64.24,26.0,30.08,76.74,29.0
2021-09-25 10:49:00,16.03,18.47,33.1,63.93,25.0,30.21,76.59,27.0
2021-09-25 10:50:00,16.28,18.75,33.1,63.58,26.0,30.3,75.9,29.0
2021-09-25 10:51:00,15.78,18.33,33.11,63.53,26.0,30.35,75.48,27.0
2021-09-25 10:52:00,16.08,18.62,33.19,63.66,26.0,30.36,75.55,27.0
2021-09-25 10:54:00,16.28,18.82,33.21,63.76,25.0,30.35,75.6,26.0
2021-09-25 10:55:00,16.09,18.62,33.24,63.76,27.0,30.32,75.87,30.0
2021-09-25 10:56:00,15.95,18.48,33.27,63.7,27.0,30.42,75.83,30.0
2021-09-25 10:57:00,16.21,18.73,33.28,63.77,27.0,30.48,75.32,30.0
2021-09-25 10:59:00,16.48,19.0,33.29,63.47,25.0,30.49,74.99,28.0
2021-09-25 11:00:00,16.23,18.8,33.3,63.18,26.0,30.43,74.63,29.0
2021-09-25 11:01:00,16.32,18.85,33.3,63.38,27.0,30.43,74.76,30.0
2021-09-25 11:02:00,15.96,18.57,33.3,63.29,25.0,30.32,75.14,27.0
2021-09-25 11:04:00,16.13,18.7,33.3,63.37,26.0,30.28,75.59,27.0
2021-09-25 11:05:00,15.98,18.58,33.3,63.36,26.0,29.99,76.28,27.0
2021-09-25 11:06:00,15.98,18.55,33.3,63.43,25.0,30.06,76.54,27.0
2021-09-25 11:07:00,15.89,18.5,33.3,63.37,25.0,30.16,76.55,27.0
2021-09-25 11:09:00,16.11,18.7,33.32,63.21,25.0,30.21,76.02,26.0
2021-09-25 11:10:00,16.46,19.03,33.32,63.18,26.0,30.24,75.69,26.0
2021-09-25 11:11:00,15.98,18.62,33.32,62.88,25.0,30.24,75.51,26.0
2021-09-25 11:12:00,15.92,18.55,33.34,62.95,25.0,30.3,75.36,26.0
2021-09-25 11:14:00,15.69,18.35,33.4,63.01,24.0,30.39,75.18,26.0
2021-09-25 11:15:00,15.53,18.22,33.4,62.82,26.0,30.4,75.08,27.0
2021-09-25 11:16:00,16.08,18.7,33.4,62.88,26.0,30.48,74.74,28.0
2021-09-25 11:17:00,16.01,18.64,33.42,62.84,27.0,30.32,74.61,28.0
2021-09-25 11:19:00,15.34,17.97,33.47,62.51,25.0,30.39,74.19,26.0
2021-09-25 11:20:00,15.28,17.95,33.48,62.45,24.0,30.45,73.85,25.0
2021-09-25 11:21:00,15.44,18.15,33.49,62.38,25.0,30.49,73.5,26.0
2021-09-25 11:22:00,15.48,18.2,33.49,62.3,23.0,30.53,73.37,24.0
2021-09-25 11:24:00,15.56,18.3,33.48,62.32,23.0,30.64,73.07,23.0
2021-09-25 11:25:00,15.61,18.35,33.52,62.38,22.0,30.62,73.33,22.0
2021-09-25 11:26:00,15.92,18.67,33.57,62.43,24.0,30.6,73.61,25.0
2021-09-25 11:27:00,15.99,18.71,33.58,62.49,25.0,30.64,73.83,27.0
2021-09-25 11:29:00,15.41,18.14,33.58,62.4,26.0,30.67,73.82,27.0
2021-09-25 11:30:00,15.43,18.18,33.59,62.47,27.0,30.72,73.69,28.0
2021-09-25 11:31:00,15.58,18.39,33.59,62.23,25.0,30.71,73.35,26.0
2021-09-25 11:32:00,15.69,18.57,33.59,61.88,25.0,30.67,72.87,26.0
2021-09-25 11:34:00,15.31,18.03,33.59,62.26,25.0,30.7,72.73,27.0
2021-09-25 11:35:00,15.86,18.62,33.59,62.4,23.0,30.68,73.15,24.0
2021-09-25 11:36:00,15.75,18.54,33.59,62.42,24.0,30.73,73.38,25.0
2021-09-25 11:37:00,15.85,18.58,33.58,62.44,26.0,30.74,73.81,27.0
2021-09-25 11:38:00,15.68,18.44,33.6,62.59,25.0,30.78,73.77,26.0
2021-09-25 11:40:00,15.43,18.09,33.69,62.78,24.0,30.84,73.92,26.0
2021-09-25 11:41:00,15.6,18.24,33.69,62.8,24.0,30.82,74.15,26.0
2021-09-25 11:42:00,15.72,18.45,33.68,62.69,25.0,30.9,74.35,26.0
2021-09-25 11:44:00,15.85,18.51,33.69,62.77,25.0,30.99,74.22,26.0
2021-09-25 11:45:00,15.85,18.58,33.7,62.69,26.0,31.06,73.85,27.0
2021-09-25 11:46:00,15.58,18.36,33.78,62.49,26.0,31.16,73.58,27.0
2021-09-25 11:47:00,15.49,18.18,33.82,62.66,27.0,31.25,73.27,28.0
2021-09-25 11:48:00,15.77,18.48,33.88,62.71,24.0,31.01,73.63,25.0
2021-09-25 11:50:00,15.7,18.43,33.93,62.76,24.0,31.07,74.16,25.0
2021-09-25 11:51:00,15.68,18.39,33.98,62.8,24.0,31.2,74.05,24.0
2021-09-25 11:52:00,15.38,17.98,34.0,62.4,22.0,31.29,73.09,23.0
