humidity,temp,PM2_5,PM10_0,datetime
69.58,32.54,37,44,2021-09-26 11:37:00
69.52,32.6,36,43,2021-09-26 11:38:00
69.61,32.55,36,42,2021-09-26 11:39:00
70.15,32.45,36,43,2021-09-26 11:41:00
70.27,32.38,36,42,2021-09-26 11:42:00
70.47,32.36,35,41,2021-09-26 11:43:00
70.45,32.42,35,40,2021-09-26 11:44:00
69.98,32.6,35,40,2021-09-26 11:46:00
69.25,32.64,35,41,2021-09-26 11:47:00
68.67,32.74,35,41,2021-09-26 11:48:00
68.26,32.86,35,41,2021-09-26 11:50:00
67.85,32.97,35,42,2021-09-26 11:51:00
67.98,32.94,36,42,2021-09-26 11:52:00
67.76,33.01,36,42,2021-09-26 11:53:00
67.55,33.11,36,43,2021-09-26 11:55:00
66.69,33.29,36,43,2021-09-26 11:56:00
66.32,33.34,37,45,2021-09-26 11:57:00
66.24,33.45,38,46,2021-09-26 11:58:00
66.48,33.39,38,45,2021-09-26 12:00:00
66.02,33.45,37,44,2021-09-26 12:01:00
65.78,33.45,38,46,2021-09-26 12:02:00
66.02,33.46,37,44,2021-09-26 12:03:00
66.5,33.49,37,45,2021-09-26 12:05:00
66.13,33.55,37,45,2021-09-26 12:06:00
65.95,33.55,38,46,2021-09-26 12:07:00
66.33,33.54,39,47,2021-09-26 12:08:00
66.1,33.47,39,47,2021-09-26 12:10:00
66.33,33.44,39,47,2021-09-26 12:11:00
66.83,33.27,39,48,2021-09-26 12:12:00
66.97,33.3,38,46,2021-09-26 12:13:00
66.86,33.25,38,46,2021-09-26 12:15:00
66.78,33.15,38,46,2021-09-26 12:16:00
66.83,33.17,39,46,2021-09-26 12:17:00
66.82,33.16,39,45,2021-09-26 12:18:00
66.61,33.21,37,44,2021-09-26 12:20:00
66.86,33.4,37,44,2021-09-26 12:21:00
66.74,33.62,37,45,2021-09-26 12:22:00
66.75,33.62,37,45,2021-09-26 12:23:00
66.13,33.68,37,45,2021-09-26 12:24:00
65.78,33.85,37,45,2021-09-26 12:26:00
64.81,34.0,37,45,2021-09-26 12:27:00
64.33,34.15,37,45,2021-09-26 12:28:00
63.38,34.33,37,44,2021-09-26 12:29:00
62.59,34.39,37,44,2021-09-26 12:31:00
62.55,34.38,37,45,2021-09-26 12:32:00
63.03,34.44,38,45,2021-09-26 12:33:00
63.27,34.53,38,45,2021-09-26 12:34:00
63.45,34.35,38,44,2021-09-26 12:36:00
63.94,34.24,37,42,2021-09-26 12:37:00
63.96,34.07,37,42,2021-09-26 12:38:00
63.26,34.22,36,41,2021-09-26 12:40:00
62.49,34.35,36,42,2021-09-26 12:41:00
62.51,34.42,37,43,2021-09-26 12:42:00
62.37,34.31,37,43,2021-09-26 12:43:00
62.32,34.3,36,41,2021-09-26 12:45:00
62.4,34.32,37,43,2021-09-26 12:46:00
62.35,34.4,36,41,2021-09-26 12:47:00
62.06,34.51,36,42,2021-09-26 12:48:00
62.02,34.61,36,42,2021-09-26 12:50:00
61.9,34.71,36,43,2021-09-26 12:51:00
61.84,34.78,36,43,2021-09-26 12:52:00
61.41,34.84,36,42,2021-09-26 12:53:00
61.17,34.88,35,40,2021-09-26 12:55:00
61.62,34.89,36,41,2021-09-26 12:56:00
62.23,34.85,34,39,2021-09-26 12:57:00
62.61,34.64,34,40,2021-09-26 12:58:00
63.21,34.31,33,38,2021-09-26 12:59:00
63.63,34.2,34,38,2021-09-26 13:01:00
64.68,34.0,34,39,2021-09-26 13:02:00
65.11,33.84,35,41,2021-09-26 13:03:00
65.88,33.86,35,41,2021-09-26 13:04:00
66.55,33.79,35,42,2021-09-26 13:06:00
67.2,33.69,36,42,2021-09-26 13:07:00
66.74,33.75,36,42,2021-09-26 13:08:00
65.84,33.87,35,40,2021-09-26 13:09:00
65.46,34.03,36,42,2021-09-26 13:11:00
64.27,34.17,35,40,2021-09-26 13:12:00
64.42,34.37,35,40,2021-09-26 13:13:00
64.25,34.54,35,40,2021-09-26 13:14:00
63.78,34.69,35,40,2021-09-26 13:16:00
63.24,34.75,36,42,2021-09-26 13:17:00
62.66,34.76,36,42,2021-09-26 13:18:00
62.04,34.81,36,41,2021-09-26 13:19:00
62.45,34.67,36,41,2021-09-26 13:20:00
62.78,34.79,36,42,2021-09-26 13:22:00
62.46,34.87,35,40,2021-09-26 13:23:00
62.05,34.97,35,39,2021-09-26 13:24:00
61.3,35.14,35,39,2021-09-26 13:25:00
60.61,35.25,33,37,2021-09-26 13:27:00
60.28,35.34,33,39,2021-09-26 13:28:00
59.77,35.33,33,37,2021-09-26 13:29:00
59.32,35.3,33,37,2021-09-26 13:30:00
59.63,35.22,33,38,2021-09-26 13:32:00
59.47,35.16,33,38,2021-09-26 13:33:00
59.22,35.14,33,37,2021-09-26 13:34:00
59.12,35.14,32,35,2021-09-26 13:35:00
59.88,34.95,32,37,2021-09-26 13:37:00
60.3,34.79,31,35,2021-09-26 13:38:00
61.42,34.66,31,35,2021-09-26 13:39:00
62.63,34.59,32,35,2021-09-26 13:40:00
63.22,34.48,30,33,2021-09-26 13:42:00
63.1,34.25,30,32,2021-09-26 13:43:00
62.97,33.86,27,28,2021-09-26 13:44:00
63.96,33.41,25,25,2021-09-26 13:45:00
64.61,33.09,23,24,2021-09-26 13:47:00
65.15,32.82,23,24,2021-09-26 13:48:00
64.94,32.72,23,24,2021-09-26 13:49:00
65.18,32.66,23,25,2021-09-26 13:50:00
65.92,32.61,22,23,2021-09-26 13:52:00
66.21,32.51,21,21,2021-09-26 13:53:00
66.1,32.43,22,22,2021-09-26 13:54:00
66.39,32.33,22,22,2021-09-26 13:55:00
67.74,32.12,22,23,2021-09-26 13:57:00
68.64,31.95,23,23,2021-09-26 13:58:00
69.67,31.68,23,23,2021-09-26 13:59:00
70.25,31.49,22,22,2021-09-26 14:00:00
70.69,31.28,24,24,2021-09-26 14:01:00
71.39,31.1,25,25,2021-09-26 14:03:00
71.7,31.06,25,25,2021-09-26 14:04:00
71.74,31.09,25,25,2021-09-26 14:05:00
71.71,31.13,24,24,2021-09-26 14:06:00
71.81,30.93,24,24,2021-09-26 14:08:00
73.12,30.55,25,25,2021-09-26 14:09:00
73.88,30.36,24,24,2021-09-26 14:10:00
73.41,30.35,25,25,2021-09-26 14:11:00
73.23,30.37,26,26,2021-09-26 14:13:00
73.43,30.39,27,28,2021-09-26 14:14:00
73.51,30.37,27,28,2021-09-26 14:15:00
73.76,30.33,27,28,2021-09-26 14:16:00
73.99,30.3,27,28,2021-09-26 14:18:00
74.25,30.32,28,29,2021-09-26 14:19:00
74.48,30.2,28,29,2021-09-26 14:20:00
74.56,30.01,26,27,2021-09-26 14:21:00
74.55,29.83,26,27,2021-09-26 14:23:00
74.43,29.86,27,29,2021-09-26 14:24:00
74.59,29.8,25,27,2021-09-26 14:25:00
75.08,29.73,25,26,2021-09-26 14:26:00
75.09,29.71,23,24,2021-09-26 14:28:00
75.86,29.59,23,24,2021-09-26 14:29:00
77.02,29.39,25,26,2021-09-26 14:30:00
77.58,29.31,26,28,2021-09-26 14:32:00
77.85,29.28,28,30,2021-09-26 14:33:00
77.96,29.32,29,31,2021-09-26 14:34:00
77.91,29.36,29,30,2021-09-26 14:35:00
77.98,29.35,30,31,2021-09-26 14:36:00
78.13,29.33,30,31,2021-09-26 14:38:00
78.25,29.27,30,33,2021-09-26 14:39:00
77.99,29.21,28,29,2021-09-26 14:40:00
77.84,29.07,27,28,2021-09-26 14:41:00
78.53,28.93,26,26,2021-09-26 14:43:00
78.8,28.8,22,22,2021-09-26 14:44:00
79.28,28.63,20,20,2021-09-26 14:45:00
79.37,28.58,18,18,2021-09-26 14:46:00
80.18,28.4,17,18,2021-09-26 14:48:00
80.66,28.29,18,20,2021-09-26 14:49:00
81.75,28.07,18,19,2021-09-26 14:50:00
82.03,27.94,17,19,2021-09-26 14:51:00
82.24,27.88,17,18,2021-09-26 14:53:00
82.9,27.71,17,18,2021-09-26 14:54:00
83.1,27.6,16,17,2021-09-26 14:55:00
83.23,27.57,16,16,2021-09-26 14:56:00
82.82,27.54,16,17,2021-09-26 14:58:00
82.54,27.46,14,15,2021-09-26 14:59:00
81.98,27.47,13,13,2021-09-26 15:00:00
82.04,27.45,12,11,2021-09-26 15:01:00
82.14,27.36,12,11,2021-09-26 15:03:00
82.25,27.27,10,9,2021-09-26 15:04:00
82.49,27.16,9,9,2021-09-26 15:05:00
82.98,27.12,9,9,2021-09-26 15:06:00
83.38,27.08,10,11,2021-09-26 15:07:00
83.25,27.12,10,10,2021-09-26 15:09:00
83.31,27.11,10,10,2021-09-26 15:10:00
83.56,27.07,10,10,2021-09-26 15:11:00
83.73,27.06,10,10,2021-09-26 15:12:00
83.85,27.06,10,10,2021-09-26 15:14:00
83.86,27.03,10,10,2021-09-26 15:15:00
83.87,27.04,10,10,2021-09-26 15:16:00
83.91,27.07,10,11,2021-09-26 15:17:00
84.08,27.07,12,12,2021-09-26 15:18:00
84.35,27.07,11,12,2021-09-26 15:20:00
84.75,27.04,10,11,2021-09-26 15:21:00
85.15,27.07,12,12,2021-09-26 15:22:00
85.41,27.07,14,14,2021-09-26 15:23:00
85.44,27.09,14,15,2021-09-26 15:25:00
85.7,27.1,15,15,2021-09-26 15:26:00
85.59,27.16,15,15,2021-09-26 15:27:00
85.46,27.15,15,15,2021-09-26 15:28:00
85.46,27.09,16,16,2021-09-26 15:30:00
85.46,27.1,17,17,2021-09-26 15:31:00
85.23,27.15,20,21,2021-09-26 15:32:00
84.87,27.21,19,19,2021-09-26 15:33:00
84.65,27.26,17,17,2021-09-26 15:35:00
84.64,27.27,19,19,2021-09-26 15:36:00
84.91,27.27,19,19,2021-09-26 15:37:00
85.19,27.27,18,19,2021-09-26 15:39:00
85.25,27.27,18,19,2021-09-26 15:40:00
85.14,27.32,19,20,2021-09-26 15:41:00
85.27,27.33,20,21,2021-09-26 15:42:00
85.21,27.34,19,20,2021-09-26 15:44:00
85.39,27.36,21,21,2021-09-26 15:45:00
85.32,27.4,21,21,2021-09-26 15:46:00
85.21,27.46,20,20,2021-09-26 15:47:00
84.97,27.5,20,20,2021-09-26 15:48:00
84.81,27.54,22,22,2021-09-26 15:50:00
84.69,27.54,21,22,2021-09-26 15:51:00
84.63,27.57,22,23,2021-09-26 15:52:00
84.74,27.61,23,23,2021-09-26 15:53:00
84.68,27.65,24,24,2021-09-26 15:55:00
84.61,27.68,23,24,2021-09-26 15:56:00
84.24,27.7,22,23,2021-09-26 15:57:00
84.12,27.73,23,24,2021-09-26 15:58:00
83.96,27.74,24,26,2021-09-26 15:59:00
83.76,27.64,23,24,2021-09-26 16:01:00
83.86,27.63,24,26,2021-09-26 16:02:00
83.85,27.61,24,26,2021-09-26 16:03:00
83.77,27.54,25,26,2021-09-26 16:04:00
83.68,27.56,24,25,2021-09-26 16:06:00
83.59,27.62,26,27,2021-09-26 16:07:00
83.92,27.68,26,27,2021-09-26 16:08:00
84.13,27.72,27,28,2021-09-26 16:09:00
84.46,27.73,27,28,2021-09-26 16:11:00
84.58,27.77,26,28,2021-09-26 16:12:00
84.53,27.81,26,27,2021-09-26 16:13:00
84.5,27.84,26,28,2021-09-26 16:14:00
84.33,27.88,26,28,2021-09-26 16:15:00
84.16,27.91,25,27,2021-09-26 16:17:00
84.09,27.94,27,30,2021-09-26 16:18:00
84.08,27.96,29,31,2021-09-26 16:19:00
84.18,27.99,29,32,2021-09-26 16:20:00
84.17,28.02,29,31,2021-09-26 16:22:00
83.99,28.04,27,29,2021-09-26 16:23:00
83.8,28.07,28,31,2021-09-26 16:24:00
83.79,28.1,29,33,2021-09-26 16:25:00
83.91,28.1,30,33,2021-09-26 16:27:00
84.02,28.1,30,31,2021-09-26 16:28:00
84.11,28.11,32,34,2021-09-26 16:29:00
83.97,28.11,32,35,2021-09-26 16:30:00
83.7,28.1,31,35,2021-09-26 16:32:00
83.74,28.08,31,34,2021-09-26 16:33:00
83.7,28.09,33,36,2021-09-26 16:34:00
83.66,28.09,32,35,2021-09-26 16:35:00
83.7,28.11,32,35,2021-09-26 16:37:00
83.7,28.12,33,36,2021-09-26 16:38:00
83.79,28.13,32,35,2021-09-26 16:39:00
83.73,28.16,32,35,2021-09-26 16:40:00
83.69,28.2,33,37,2021-09-26 16:42:00
83.64,28.23,33,38,2021-09-26 16:43:00
83.57,28.26,33,38,2021-09-26 16:44:00
83.6,28.23,35,41,2021-09-26 16:45:00
83.52,28.25,35,41,2021-09-26 16:46:00
83.57,28.27,35,40,2021-09-26 16:48:00
83.79,28.29,35,41,2021-09-26 16:49:00
83.83,28.31,36,42,2021-09-26 16:50:00
83.78,28.34,37,43,2021-09-26 16:51:00
83.76,28.35,37,43,2021-09-26 16:53:00
83.71,28.36,37,43,2021-09-26 16:54:00
83.65,28.3,37,45,2021-09-26 16:55:00
83.82,28.27,37,45,2021-09-26 16:56:00
83.69,28.28,36,44,2021-09-26 16:58:00
83.45,28.28,36,44,2021-09-26 16:59:00
83.34,28.29,36,44,2021-09-26 17:00:00
83.36,28.27,36,43,2021-09-26 17:01:00
83.09,28.23,34,40,2021-09-26 17:03:00
82.87,28.2,33,38,2021-09-26 17:04:00
82.83,28.19,33,37,2021-09-26 17:05:00
82.64,28.18,32,36,2021-09-26 17:06:00
82.62,28.14,32,36,2021-09-26 17:08:00
82.31,28.07,32,36,2021-09-26 17:09:00
82.3,28.01,33,36,2021-09-26 17:10:00
82.16,27.96,34,38,2021-09-26 17:11:00
82.37,27.9,34,38,2021-09-26 17:12:00
82.65,27.87,34,40,2021-09-26 17:14:00
82.7,27.88,36,43,2021-09-26 17:15:00
82.85,27.8,36,43,2021-09-26 17:16:00
83.1,27.79,36,43,2021-09-26 17:17:00
83.18,27.82,34,39,2021-09-26 17:19:00
83.24,27.84,33,37,2021-09-26 17:20:00
83.27,27.85,33,36,2021-09-26 17:21:00
83.18,27.87,31,34,2021-09-26 17:22:00
83.29,27.87,30,32,2021-09-26 17:24:00
83.2,27.88,31,35,2021-09-26 17:25:00
83.19,27.89,30,33,2021-09-26 17:26:00
83.09,27.91,31,33,2021-09-26 17:27:00
83.03,27.92,32,36,2021-09-26 17:28:00
83.1,27.92,32,36,2021-09-26 17:30:00
83.08,27.91,32,35,2021-09-26 17:31:00
83.31,27.9,31,34,2021-09-26 17:32:00
83.31,27.87,32,36,2021-09-26 17:33:00
83.45,27.81,33,38,2021-09-26 17:35:00
83.64,27.76,33,38,2021-09-26 17:36:00
83.67,27.76,33,38,2021-09-26 17:37:00
83.57,27.8,33,38,2021-09-26 17:38:00
83.57,27.84,32,38,2021-09-26 17:40:00
83.63,27.84,33,39,2021-09-26 17:41:00
83.69,27.86,33,39,2021-09-26 17:42:00
83.75,27.84,33,39,2021-09-26 17:43:00
83.66,27.82,33,39,2021-09-26 17:45:00
83.79,27.78,35,40,2021-09-26 17:46:00
83.76,27.74,33,38,2021-09-26 17:47:00
83.82,27.72,33,38,2021-09-26 17:48:00
83.79,27.75,33,37,2021-09-26 17:50:00
83.74,27.76,33,37,2021-09-26 17:51:00
83.62,27.76,33,37,2021-09-26 17:52:00
83.63,27.74,33,38,2021-09-26 17:53:00
83.62,27.73,33,37,2021-09-26 17:54:00
83.61,27.74,33,37,2021-09-26 17:56:00
83.56,27.75,32,37,2021-09-26 17:57:00
83.47,27.77,33,39,2021-09-26 17:58:00
83.35,27.8,32,37,2021-09-26 17:59:00
83.42,27.81,33,37,2021-09-26 18:01:00
83.34,27.83,35,39,2021-09-26 18:02:00
83.31,27.85,35,40,2021-09-26 18:03:00
83.3,27.86,34,39,2021-09-26 18:04:00
83.26,27.88,34,39,2021-09-26 18:06:00
83.2,27.89,34,38,2021-09-26 18:07:00
83.34,27.89,35,40,2021-09-26 18:08:00
83.12,27.85,34,38,2021-09-26 18:09:00
83.2,27.85,34,39,2021-09-26 18:11:00
83.23,27.84,34,38,2021-09-26 18:12:00
83.27,27.84,34,40,2021-09-26 18:13:00
83.35,27.8,35,41,2021-09-26 18:14:00
83.56,27.78,35,39,2021-09-26 18:16:00
83.75,27.75,35,40,2021-09-26 18:17:00
83.84,27.73,35,40,2021-09-26 18:18:00
83.78,27.73,36,43,2021-09-26 18:19:00
83.78,27.74,36,44,2021-09-26 18:21:00
83.77,27.74,36,44,2021-09-26 18:22:00
83.71,27.76,37,44,2021-09-26 18:23:00
83.67,27.78,37,44,2021-09-26 18:24:00
83.71,27.79,36,43,2021-09-26 18:26:00
83.79,27.76,37,44,2021-09-26 18:27:00
83.84,27.76,36,43,2021-09-26 18:28:00
83.97,27.72,34,39,2021-09-26 18:29:00
83.97,27.72,35,41,2021-09-26 18:31:00
84.0,27.71,37,43,2021-09-26 18:32:00
83.97,27.72,36,41,2021-09-26 18:33:00
83.98,27.72,36,42,2021-09-26 18:34:00
83.98,27.73,37,44,2021-09-26 18:35:00
84.03,27.74,36,42,2021-09-26 18:37:00
84.05,27.75,35,41,2021-09-26 18:38:00
84.06,27.76,36,43,2021-09-26 18:39:00
84.07,27.78,36,43,2021-09-26 18:40:00
84.06,27.77,36,43,2021-09-26 18:42:00
84.04,27.78,36,43,2021-09-26 18:43:00
84.08,27.76,35,43,2021-09-26 18:44:00
84.05,27.77,35,41,2021-09-26 18:45:00
84.02,27.78,36,43,2021-09-26 18:47:00
83.99,27.78,35,43,2021-09-26 18:48:00
83.96,27.78,35,43,2021-09-26 18:49:00
84.11,27.76,36,43,2021-09-26 18:50:00
84.21,27.74,37,44,2021-09-26 18:51:00
84.29,27.72,36,43,2021-09-26 18:53:00
84.38,27.7,37,44,2021-09-26 18:54:00
84.53,27.65,37,44,2021-09-26 18:55:00
84.57,27.64,37,44,2021-09-26 18:56:00
84.54,27.65,37,44,2021-09-26 18:58:00
84.4,27.66,37,44,2021-09-26 18:59:00
84.24,27.62,37,44,2021-09-26 19:00:00
84.08,27.61,36,42,2021-09-26 19:01:00
84.09,27.61,36,41,2021-09-26 19:03:00
83.98,27.59,36,42,2021-09-26 19:04:00
83.91,27.59,35,40,2021-09-26 19:05:00
83.86,27.61,35,40,2021-09-26 19:06:00
83.94,27.61,36,41,2021-09-26 19:08:00
83.98,27.58,35,40,2021-09-26 19:09:00
84.05,27.56,35,40,2021-09-26 19:10:00
84.09,27.57,35,40,2021-09-26 19:11:00
84.06,27.59,35,41,2021-09-26 19:13:00
84.08,27.58,35,42,2021-09-26 19:14:00
84.11,27.56,35,42,2021-09-26 19:15:00
84.11,27.55,36,42,2021-09-26 19:16:00
84.18,27.55,37,44,2021-09-26 19:17:00
84.21,27.54,36,43,2021-09-26 19:19:00
84.11,27.57,37,44,2021-09-26 19:20:00
84.11,27.58,37,44,2021-09-26 19:21:00
84.15,27.55,37,44,2021-09-26 19:22:00
84.14,27.56,35,41,2021-09-26 19:24:00
84.13,27.56,36,43,2021-09-26 19:25:00
84.05,27.57,37,43,2021-09-26 19:26:00
84.0,27.59,36,44,2021-09-26 19:27:00
84.01,27.61,36,43,2021-09-26 19:29:00
84.11,27.61,36,44,2021-09-26 19:30:00
84.25,27.59,36,45,2021-09-26 19:31:00
84.36,27.56,36,44,2021-09-26 19:32:00
84.35,27.56,35,42,2021-09-26 19:34:00
84.37,27.51,36,44,2021-09-26 19:35:00
84.25,27.53,36,44,2021-09-26 19:36:00
84.14,27.53,37,44,2021-09-26 19:37:00
84.11,27.54,36,43,2021-09-26 19:39:00
83.99,27.57,35,41,2021-09-26 19:40:00
83.88,27.59,35,42,2021-09-26 19:41:00
83.83,27.59,34,41,2021-09-26 19:42:00
83.78,27.61,34,41,2021-09-26 19:44:00
83.75,27.61,33,41,2021-09-26 19:45:00
83.63,27.6,33,39,2021-09-26 19:46:00
83.47,27.6,33,40,2021-09-26 19:47:00
83.36,27.57,33,39,2021-09-26 19:49:00
83.41,27.5,34,40,2021-09-26 19:50:00
83.65,27.46,35,41,2021-09-26 19:51:00
83.77,27.41,36,42,2021-09-26 19:52:00
84.05,27.37,36,42,2021-09-26 19:54:00
84.12,27.36,35,41,2021-09-26 19:55:00
84.18,27.37,35,40,2021-09-26 19:56:00
84.24,27.33,35,41,2021-09-26 19:57:00
84.41,27.28,35,43,2021-09-26 19:59:00
84.35,27.27,34,41,2021-09-26 20:00:00
84.56,27.22,35,43,2021-09-26 20:01:00
84.61,27.21,35,43,2021-09-26 20:02:00
84.57,27.21,35,42,2021-09-26 20:04:00
84.63,27.18,35,42,2021-09-26 20:05:00
84.72,27.15,35,40,2021-09-26 20:06:00
84.92,27.13,35,41,2021-09-26 20:07:00
84.81,27.17,35,41,2021-09-26 20:09:00
84.85,27.17,36,43,2021-09-26 20:10:00
84.78,27.1,36,41,2021-09-26 20:29:00
84.87,27.07,35,41,2021-09-26 20:30:00
85.12,27.03,37,44,2021-09-26 20:31:00
85.2,27.03,37,45,2021-09-26 20:33:00
85.37,26.97,37,45,2021-09-26 20:34:00
85.38,26.99,37,44,2021-09-26 20:35:00
85.27,27.03,36,43,2021-09-26 20:36:00
85.19,27.06,36,43,2021-09-26 20:38:00
85.05,27.07,36,42,2021-09-26 20:39:00
84.95,27.06,35,41,2021-09-26 20:40:00
84.87,27.06,35,42,2021-09-26 20:41:00
84.78,27.06,34,40,2021-09-26 20:43:00
84.67,27.07,33,38,2021-09-26 20:44:00
84.74,27.05,33,38,2021-09-26 20:45:00
84.74,27.02,32,37,2021-09-26 20:46:00
84.77,26.99,32,36,2021-09-26 20:48:00
84.98,26.89,33,37,2021-09-26 20:49:00
85.12,26.85,33,37,2021-09-26 20:50:00
85.03,26.87,33,36,2021-09-26 20:51:00
85.04,26.87,34,38,2021-09-26 20:53:00
85.1,26.87,33,38,2021-09-26 20:54:00
85.0,26.86,33,38,2021-09-26 20:55:00
84.91,26.88,32,36,2021-09-26 20:56:00
84.89,26.87,32,37,2021-09-26 20:58:00
84.88,26.87,32,36,2021-09-26 20:59:00
84.84,26.9,33,38,2021-09-26 21:00:00
84.76,26.88,31,36,2021-09-26 21:01:00
84.73,26.86,31,37,2021-09-26 21:02:00
84.62,26.82,31,35,2021-09-26 21:04:00
84.49,26.84,31,33,2021-09-26 21:05:00
84.58,26.79,31,34,2021-09-26 21:06:00
84.6,26.79,30,33,2021-09-26 21:08:00
84.47,26.82,31,34,2021-09-26 21:09:00
84.31,26.85,31,34,2021-09-26 21:10:00
84.2,26.87,31,36,2021-09-26 21:11:00
84.28,26.88,31,36,2021-09-26 21:12:00
84.16,26.87,31,35,2021-09-26 21:14:00
84.1,26.89,31,35,2021-09-26 21:15:00
84.07,26.91,31,35,2021-09-26 21:16:00
84.1,26.87,31,36,2021-09-26 21:17:00
84.17,26.86,30,35,2021-09-26 21:19:00
84.11,26.87,31,37,2021-09-26 21:20:00
84.22,26.83,31,36,2021-09-26 21:21:00
84.25,26.83,32,39,2021-09-26 21:22:00
84.22,26.83,33,41,2021-09-26 21:24:00
84.29,26.82,33,40,2021-09-26 21:25:00
84.3,26.84,32,38,2021-09-26 21:26:00
84.23,26.87,32,37,2021-09-26 21:27:00
84.27,26.88,33,39,2021-09-26 21:29:00
84.15,26.83,33,39,2021-09-26 21:30:00
84.24,26.78,32,36,2021-09-26 21:31:00
84.13,26.81,32,37,2021-09-26 21:32:00
84.16,26.82,32,36,2021-09-26 21:34:00
84.28,26.77,33,38,2021-09-26 21:35:00
84.23,26.8,32,37,2021-09-26 21:36:00
84.46,26.74,34,40,2021-09-26 21:37:00
84.48,26.75,34,40,2021-09-26 21:39:00
84.53,26.75,33,38,2021-09-26 21:40:00
84.61,26.72,33,39,2021-09-26 21:41:00
84.58,26.75,33,39,2021-09-26 21:42:00
84.53,26.78,33,38,2021-09-26 21:44:00
84.54,26.79,33,36,2021-09-26 21:45:00
84.49,26.8,35,39,2021-09-26 21:46:00
84.67,26.78,35,40,2021-09-26 21:47:00
84.37,26.76,33,38,2021-09-26 21:49:00
84.3,26.76,31,36,2021-09-26 21:50:00
84.1,26.76,31,35,2021-09-26 21:51:00
83.94,26.75,31,34,2021-09-26 21:52:00
83.87,26.73,30,33,2021-09-26 21:54:00
83.93,26.69,30,31,2021-09-26 21:55:00
83.75,26.67,30,32,2021-09-26 21:56:00
83.61,26.67,28,30,2021-09-26 21:57:00
83.54,26.61,30,32,2021-09-26 21:58:00
83.45,26.65,30,32,2021-09-26 22:00:00
83.41,26.62,26,27,2021-09-26 22:01:00
83.37,26.6,27,28,2021-09-26 22:02:00
83.24,26.59,26,26,2021-09-26 22:04:00
83.19,26.58,26,26,2021-09-26 22:05:00
83.0,26.5,25,25,2021-09-26 22:06:00
82.99,26.49,26,26,2021-09-26 22:07:00
83.16,26.42,26,26,2021-09-26 22:09:00
83.12,26.44,26,26,2021-09-26 22:10:00
