PM2_5,temperature,humidity,time
20.2,34.3,58,2021-09-20 00:13:36
20.2,34.1,58.8,2021-09-20 00:13:41
19.8,34.3,58,2021-09-20 00:13:46
19.8,34.3,58,2021-09-20 00:13:51
19.8,34.3,58,2021-09-20 00:13:57
19.5,34.3,58,2021-09-20 00:14:01
19.5,34.3,58,2021-09-20 00:14:06
19.1,34.3,58,2021-09-20 00:14:11
19.1,34.3,58,2021-09-20 00:14:16
19.1,34.3,58,2021-09-20 00:14:21
19.1,34.3,58,2021-09-20 00:14:26
19.2,34.1,58.8,2021-09-20 00:14:31
18.8,34.3,58,2021-09-20 00:14:36
18.8,34.3,58,2021-09-20 00:14:41
18.8,34.3,58,2021-09-20 00:14:46
18.8,34.3,58,2021-09-20 00:14:51
18.8,34.3,58,2021-09-20 00:14:58
18.8,34.3,58,2021-09-20 00:15:01
18.8,34.3,58,2021-09-20 00:15:06
18.4,34.3,58,2021-09-20 00:15:11
18.8,34.3,58,2021-09-20 00:15:16
18.8,34.1,58.8,2021-09-20 00:15:21
18.4,34.3,58,2021-09-20 00:15:26
18.4,34.3,58,2021-09-20 00:15:31
18.4,34.3,58,2021-09-20 00:15:36
18.4,34.3,58,2021-09-20 00:15:41
18.4,34.3,58,2021-09-20 00:15:46
18.4,34.3,58,2021-09-20 00:15:51
18.4,34.3,58,2021-09-20 00:15:56
18.4,34.3,58,2021-09-20 00:16:01
18.1,34.3,58,2021-09-20 00:16:06
18.1,34.1,58.8,2021-09-20 00:16:11
18.1,34.3,58,2021-09-20 00:16:16
18.1,34.3,58,2021-09-20 00:16:21
17.7,34.3,58,2021-09-20 00:16:26
17.7,34.3,58,2021-09-20 00:16:32
17.7,34.3,58,2021-09-20 00:16:36
18.1,34.3,58,2021-09-20 00:16:43
17.7,34.3,58,2021-09-20 00:16:46
17.7,34.3,58,2021-09-20 00:16:51
17.7,34.3,58,2021-09-20 00:16:56
17.8,34.1,58.8,2021-09-20 00:17:01
17.7,34.3,58,2021-09-20 00:17:06
17.4,34.3,58,2021-09-20 00:17:13
17.4,34.3,58,2021-09-20 00:17:16
17.4,34.3,58,2021-09-20 00:17:21
17.4,34.3,58,2021-09-20 00:17:26
17.4,34.3,58,2021-09-20 00:17:31
17.4,34.3,58,2021-09-20 00:17:36
17,34.3,58,2021-09-20 00:17:41
17,34.3,58,2021-09-20 00:17:46
17.1,34.1,58.8,2021-09-20 00:17:51
17,34.3,58,2021-09-20 00:17:58
17,34.3,58,2021-09-20 00:18:01
16.7,34.3,57.9,2021-09-20 00:18:06
16.7,34.3,58,2021-09-20 00:18:11
16.7,34.3,58,2021-09-20 00:18:16
16.7,34.3,58,2021-09-20 00:18:21
16.7,34.3,58,2021-09-20 00:18:26
16.7,34.3,57.9,2021-09-20 00:18:31
16.7,34.3,58,2021-09-20 00:18:36
16.8,34.1,58.8,2021-09-20 00:18:41
16.7,34.3,58,2021-09-20 00:18:46
16.7,34.3,58,2021-09-20 00:18:51
16.7,34.3,58,2021-09-20 00:18:56
16.7,34.3,58,2021-09-20 00:19:01
16.7,34.3,58,2021-09-20 00:19:06
16.7,34.3,57.9,2021-09-20 00:19:11
16.3,34.3,57.9,2021-09-20 00:19:16
16.3,34.3,57.9,2021-09-20 00:19:21
16.3,34.3,57.9,2021-09-20 00:19:26
16.4,34.1,58.8,2021-09-20 00:19:31
16.3,34.3,57.9,2021-09-20 00:19:36
16.3,34.3,58,2021-09-20 00:19:41
16.3,34.3,57.9,2021-09-20 00:19:46
16.3,34.3,57.9,2021-09-20 00:19:51
16,34.3,57.9,2021-09-20 00:19:56
16,34.3,57.9,2021-09-20 00:20:01
16.3,34.3,58,2021-09-20 00:20:06
16,34.3,57.9,2021-09-20 00:20:11
16.4,34.1,58.8,2021-09-20 00:20:16
16,34.3,57.9,2021-09-20 00:20:21
16,34.3,58,2021-09-20 00:20:26
16,34.4,58,2021-09-20 00:20:31
16,34.3,57.9,2021-09-20 00:20:36
16,34.4,58,2021-09-20 00:20:41
16,34.3,57.9,2021-09-20 00:20:46
16,34.3,57.9,2021-09-20 00:20:51
16,34.4,58,2021-09-20 00:20:58
16,34.4,58,2021-09-20 00:21:01
16.1,34.1,58.8,2021-09-20 00:21:06
16,34.3,57.9,2021-09-20 00:21:13
16,34.4,58,2021-09-20 00:21:16
16,34.3,57.9,2021-09-20 00:21:21
16,34.3,57.9,2021-09-20 00:21:26
16,34.4,58,2021-09-20 00:21:31
16,34.4,58,2021-09-20 00:21:36
16,34.4,58,2021-09-20 00:21:42
16,34.4,58,2021-09-20 00:21:46
16,34.4,58,2021-09-20 00:21:51
16.1,34.1,58.8,2021-09-20 00:21:56
16,34.3,57.9,2021-09-20 00:22:01
15.7,34.4,58,2021-09-20 00:22:06
16,34.4,58,2021-09-20 00:22:11
16,34.3,57.9,2021-09-20 00:22:16
16,34.4,58,2021-09-20 00:22:21
16,34.4,58,2021-09-20 00:22:26
16,34.3,57.9,2021-09-20 00:22:31
16,34.4,58,2021-09-20 00:22:36
15.7,34.4,58,2021-09-20 00:22:41
15.7,34.1,58.8,2021-09-20 00:22:46
15.7,34.4,58,2021-09-20 00:22:51
15.7,34.4,57.9,2021-09-20 00:22:56
15.6,34.3,57.9,2021-09-20 00:23:01
15.6,34.3,57.9,2021-09-20 00:23:06
15.7,34.4,58,2021-09-20 00:23:11
15.7,34.4,57.9,2021-09-20 00:23:16
15.6,34.3,57.9,2021-09-20 00:23:21
15.7,34.4,58,2021-09-20 00:23:26
15.7,34.4,58,2021-09-20 00:23:31
15.7,34.1,58.8,2021-09-20 00:23:36
15.7,34.4,57.9,2021-09-20 00:23:41
15.7,34.4,57.9,2021-09-20 00:23:46
15.7,34.4,57.9,2021-09-20 00:23:51
15.7,34.4,57.9,2021-09-20 00:23:56
15.7,34.4,57.9,2021-09-20 00:24:01
15.7,34.4,57.9,2021-09-20 00:24:06
15.7,34.4,57.9,2021-09-20 00:24:11
15.7,34.4,57.9,2021-09-20 00:24:16
16.1,34.1,58.8,2021-09-20 00:24:21
15.7,34.4,57.9,2021-09-20 00:24:26
15.7,34.4,57.9,2021-09-20 00:24:31
15.7,34.4,57.9,2021-09-20 00:24:36
15.7,34.4,57.9,2021-09-20 00:24:41
15.7,34.4,57.9,2021-09-20 00:24:46
15.7,34.4,57.9,2021-09-20 00:24:51
15.7,34.4,57.9,2021-09-20 00:24:56
15.7,34.4,57.9,2021-09-20 00:25:01
15.7,34.4,57.9,2021-09-20 00:25:06
15.4,34.1,58.8,2021-09-20 00:25:11
15.3,34.4,57.9,2021-09-20 00:25:16
15.7,34.4,57.9,2021-09-20 00:25:21
15.3,34.4,57.9,2021-09-20 00:25:26
15.7,34.4,57.9,2021-09-20 00:25:31
15.7,34.4,57.9,2021-09-20 00:25:36
15.7,34.4,57.9,2021-09-20 00:25:41
15.7,34.4,57.9,2021-09-20 00:25:46
15.7,34.4,57.9,2021-09-20 00:25:51
15.7,34.4,57.9,2021-09-20 00:25:58
15.7,34.1,58.8,2021-09-20 00:26:01
15.7,34.5,57.9,2021-09-20 00:26:06
15.7,34.4,57.9,2021-09-20 00:26:11
15.7,34.4,57.9,2021-09-20 00:26:16
15.7,34.4,57.9,2021-09-20 00:26:21
15.7,34.4,57.9,2021-09-20 00:26:26
15.7,34.5,57.9,2021-09-20 00:26:31
15.7,34.4,57.9,2021-09-20 00:26:36
15.7,34.5,58,2021-09-20 00:26:41
15.7,34.2,58.8,2021-09-20 00:26:46
15.7,34.4,57.9,2021-09-20 00:26:51
15.7,34.4,57.9,2021-09-20 00:26:56
15.7,34.4,57.9,2021-09-20 00:27:01
16,34.4,57.9,2021-09-20 00:27:06
15.7,34.5,57.9,2021-09-20 00:27:11
16,34.4,57.9,2021-09-20 00:27:16
16,34.4,57.9,2021-09-20 00:27:21
16,34.4,57.9,2021-09-20 00:27:26
15.7,34.4,57.9,2021-09-20 00:27:31
15.7,34.1,58.8,2021-09-20 00:27:36
15.7,34.5,57.9,2021-09-20 00:27:41
15.6,34.4,57.8,2021-09-20 00:27:46
15.7,34.5,57.9,2021-09-20 00:27:51
15.6,34.4,57.8,2021-09-20 00:27:56
15.7,34.5,57.9,2021-09-20 00:28:01
15.3,34.5,57.9,2021-09-20 00:28:06
15.3,34.4,57.8,2021-09-20 00:28:13
15.3,34.4,57.8,2021-09-20 00:28:16
15.3,34.4,57.8,2021-09-20 00:28:21
15.4,34.1,58.8,2021-09-20 00:28:26
15.3,34.5,57.9,2021-09-20 00:28:31
15.3,34.4,57.8,2021-09-20 00:28:36
15.3,34.4,57.8,2021-09-20 00:28:41
15.3,34.5,57.9,2021-09-20 00:28:46
15.7,34.5,57.9,2021-09-20 00:28:51
15.3,34.4,57.9,2021-09-20 00:28:56
15.3,34.4,57.9,2021-09-20 00:29:01
15.3,34.5,57.9,2021-09-20 00:29:06
15.3,34.5,57.9,2021-09-20 00:29:11
15.4,34.2,58.8,2021-09-20 00:29:16
15.3,34.4,57.8,2021-09-20 00:29:21
15.3,34.5,57.9,2021-09-20 00:29:27
15.3,34.5,57.9,2021-09-20 00:29:31
15.3,34.5,57.9,2021-09-20 00:29:36
15.3,34.5,57.9,2021-09-20 00:29:41
15.3,34.5,57.9,2021-09-20 00:29:46
15.3,34.5,57.9,2021-09-20 00:29:51
15.3,34.5,57.9,2021-09-20 00:29:56
15.4,34.2,58.8,2021-09-20 00:30:01
15.3,34.5,57.9,2021-09-20 00:30:06
15.3,34.5,57.9,2021-09-20 00:30:11
15.3,34.5,57.9,2021-09-20 00:30:16
15.3,34.5,57.9,2021-09-20 00:30:21
15.3,34.5,57.9,2021-09-20 00:30:26
15.3,34.5,57.9,2021-09-20 00:30:31
15.3,34.5,57.9,2021-09-20 00:30:36
15.3,34.5,57.9,2021-09-20 00:30:41
15.3,34.5,57.9,2021-09-20 00:30:46
15.4,34.2,58.8,2021-09-20 00:30:51
15.3,34.5,57.9,2021-09-20 00:30:56
15.3,34.5,57.9,2021-09-20 00:31:01
15.3,34.5,57.8,2021-09-20 00:31:06
15.3,34.5,57.8,2021-09-20 00:31:11
15.3,34.5,57.8,2021-09-20 00:31:16
15.3,34.5,57.9,2021-09-20 00:31:21
15.3,34.5,57.8,2021-09-20 00:31:28
15.3,34.5,57.9,2021-09-20 00:31:31
15.3,34.5,57.8,2021-09-20 00:31:36
15.4,34.2,58.8,2021-09-20 00:31:41
15.3,34.5,57.8,2021-09-20 00:31:46
15.3,34.5,57.8,2021-09-20 00:31:51
15.3,34.5,57.8,2021-09-20 00:31:56
15.3,34.5,57.8,2021-09-20 00:32:01
15.7,34.5,57.8,2021-09-20 00:32:06
15.7,34.5,57.8,2021-09-20 00:32:11
15.7,34.5,57.8,2021-09-20 00:32:16
15.7,34.5,57.8,2021-09-20 00:32:21
15.7,34.5,57.8,2021-09-20 00:32:26
15.7,34.2,58.8,2021-09-20 00:32:31
15.3,34.5,57.8,2021-09-20 00:32:36
15.3,34.5,57.8,2021-09-20 00:32:41
15.3,34.5,57.8,2021-09-20 00:32:46
15.7,34.5,57.8,2021-09-20 00:32:51
15.7,34.5,57.8,2021-09-20 00:32:58
15.3,34.5,57.8,2021-09-20 00:33:01
15.7,34.5,57.8,2021-09-20 00:33:06
15.7,34.5,57.8,2021-09-20 00:33:11
15.7,34.5,57.8,2021-09-20 00:33:16
15.7,34.2,58.8,2021-09-20 00:33:21
15.7,34.5,57.8,2021-09-20 00:33:26
15.7,34.5,57.8,2021-09-20 00:33:31
15.7,34.5,57.8,2021-09-20 00:33:36
15.7,34.5,57.8,2021-09-20 00:33:41
15.7,34.5,57.8,2021-09-20 00:33:46
15.7,34.5,57.8,2021-09-20 00:33:51
15.7,34.5,57.8,2021-09-20 00:33:58
15.7,34.5,57.8,2021-09-20 00:34:01
15.7,34.5,57.8,2021-09-20 00:34:06
15.7,34.2,58.8,2021-09-20 00:34:11
15.7,34.5,57.8,2021-09-20 00:34:16
15.7,34.5,57.8,2021-09-20 00:34:21
15.3,34.5,57.8,2021-09-20 00:34:26
15.3,34.5,57.8,2021-09-20 00:34:31
15.3,34.5,57.8,2021-09-20 00:34:36
15.3,34.5,57.8,2021-09-20 00:34:41
15.3,34.5,57.8,2021-09-20 00:34:46
15.3,34.5,57.8,2021-09-20 00:34:51
15.3,34.5,57.8,2021-09-20 00:34:58
15.4,34.2,58.8,2021-09-20 00:35:01
15.3,34.5,57.8,2021-09-20 00:35:06
15.3,34.5,57.8,2021-09-20 00:35:11
15.3,34.5,57.8,2021-09-20 00:35:16
15.3,34.5,57.8,2021-09-20 00:35:21
15.7,34.5,57.8,2021-09-20 00:35:26
15.7,34.5,57.8,2021-09-20 00:35:31
15.7,34.5,57.8,2021-09-20 00:35:36
15.7,34.5,57.8,2021-09-20 00:35:43
15.7,34.5,57.8,2021-09-20 00:35:46
15.8,34.2,58.8,2021-09-20 00:35:51
15.7,34.5,57.8,2021-09-20 00:35:56
15.7,34.5,57.8,2021-09-20 00:36:01
15.7,34.5,57.8,2021-09-20 00:36:06
15.7,34.5,57.8,2021-09-20 00:36:11
15.7,34.5,57.8,2021-09-20 00:36:16
15.7,34.5,57.8,2021-09-20 00:36:21
15.7,34.5,57.8,2021-09-20 00:36:26
15.7,34.5,57.8,2021-09-20 00:36:31
15.8,34.2,58.7,2021-09-20 00:36:36
15.7,34.5,57.8,2021-09-20 00:36:43
15.7,34.5,57.8,2021-09-20 00:36:46
15.7,34.5,57.8,2021-09-20 00:36:51
15.7,34.5,57.8,2021-09-20 00:36:56
15.7,34.5,57.8,2021-09-20 00:37:01
15.7,34.5,57.8,2021-09-20 00:37:06
15.7,34.5,57.8,2021-09-20 00:37:12
15.7,34.5,57.8,2021-09-20 00:37:16
15.7,34.5,57.8,2021-09-20 00:37:21
15.8,34.2,58.7,2021-09-20 00:37:26
15.7,34.5,57.8,2021-09-20 00:37:31
15.7,34.5,57.8,2021-09-20 00:37:36
15.7,34.5,57.8,2021-09-20 00:37:41
15.7,34.5,57.8,2021-09-20 00:37:46
15.7,34.5,57.8,2021-09-20 00:37:51
15.3,34.5,57.8,2021-09-20 00:37:56
15.3,34.5,57.8,2021-09-20 00:38:01
15.3,34.5,57.8,2021-09-20 00:38:06
15.3,34.5,57.8,2021-09-20 00:38:11
15.4,34.2,58.7,2021-09-20 00:38:16
15.3,34.5,57.8,2021-09-20 00:38:21
15.3,34.5,57.8,2021-09-20 00:38:26
15.3,34.5,57.8,2021-09-20 00:38:31
15.3,34.5,57.8,2021-09-20 00:38:36
15.7,34.5,57.8,2021-09-20 00:38:41
15.7,34.5,57.7,2021-09-20 00:38:46
15.3,34.5,57.7,2021-09-20 00:38:51
15.7,34.5,57.7,2021-09-20 00:38:56
15.3,34.5,57.7,2021-09-20 00:39:01
15.4,34.2,58.7,2021-09-20 00:39:06
15.7,34.5,57.8,2021-09-20 00:39:11
15.7,34.5,57.7,2021-09-20 00:39:16
15.7,34.5,57.7,2021-09-20 00:39:21
15.7,34.5,57.7,2021-09-20 00:39:26
15.7,34.5,57.7,2021-09-20 00:39:31
15.7,34.5,57.7,2021-09-20 00:39:36
15.7,34.5,57.7,2021-09-20 00:39:41
15.7,34.5,57.7,2021-09-20 00:39:46
15.7,34.5,57.7,2021-09-20 00:39:51
15.7,34.2,58.7,2021-09-20 00:39:56
15.7,34.5,57.7,2021-09-20 00:40:01
15.7,34.5,57.7,2021-09-20 00:40:06
15.7,34.5,57.7,2021-09-20 00:40:11
15.7,34.5,57.7,2021-09-20 00:40:16
15.7,34.6,57.8,2021-09-20 00:40:21
15.7,34.5,57.7,2021-09-20 00:40:26
15.7,34.5,57.7,2021-09-20 00:40:31
15.7,34.5,57.7,2021-09-20 00:40:36
15.7,34.5,57.7,2021-09-20 00:40:43
15.4,34.2,58.7,2021-09-20 00:40:46
15.3,34.5,57.7,2021-09-20 00:40:51
15.3,34.5,57.7,2021-09-20 00:40:56
15.3,34.5,57.7,2021-09-20 00:41:01
15.3,34.5,57.7,2021-09-20 00:41:06
15.7,34.5,57.7,2021-09-20 00:41:13
15.7,34.5,57.7,2021-09-20 00:41:16
15.7,34.5,57.7,2021-09-20 00:41:21
15.7,34.5,57.7,2021-09-20 00:41:26
15.7,34.5,57.7,2021-09-20 00:41:31
15.7,34.2,58.7,2021-09-20 00:41:36
15.7,34.5,57.7,2021-09-20 00:41:43
15.7,34.5,57.7,2021-09-20 00:41:46
15.7,34.5,57.7,2021-09-20 00:41:51
15.7,34.5,57.7,2021-09-20 00:41:56
15.7,34.5,57.7,2021-09-20 00:42:01
15.7,34.5,57.7,2021-09-20 00:42:06
15.7,34.5,57.7,2021-09-20 00:42:11
15.7,34.5,57.7,2021-09-20 00:42:16
15.7,34.5,57.7,2021-09-20 00:42:26
15.7,34.2,58.7,2021-09-20 00:42:31
15.7,34.5,57.7,2021-09-20 00:42:36
15.7,34.5,57.7,2021-09-20 00:42:41
15.7,34.6,57.7,2021-09-20 00:42:46
15.7,34.5,57.7,2021-09-20 00:42:51
15.7,34.6,57.7,2021-09-20 00:42:56
15.7,34.5,57.7,2021-09-20 00:43:06
15.4,34.6,57.7,2021-09-20 00:43:11
15.4,34.6,57.7,2021-09-20 00:43:16
15.4,34.6,57.7,2021-09-20 00:43:24
15.4,34.3,58.7,2021-09-20 00:43:27
15.4,34.6,57.7,2021-09-20 00:43:31
15.4,34.6,57.7,2021-09-20 00:43:36
15,34.6,57.7,2021-09-20 00:43:41
15.4,34.6,57.7,2021-09-20 00:43:46
15.4,34.6,57.7,2021-09-20 00:43:51
15.4,34.6,57.7,2021-09-20 00:43:56
15,34.6,57.7,2021-09-20 00:44:01
15,34.6,57.7,2021-09-20 00:44:08
15.4,34.6,57.7,2021-09-20 00:44:11
15.4,34.3,58.7,2021-09-20 00:44:16
15.4,34.6,57.7,2021-09-20 00:44:21
15.4,34.6,57.7,2021-09-20 00:44:26
15.4,34.6,57.7,2021-09-20 00:44:31
15.4,34.6,57.7,2021-09-20 00:44:36
15.4,34.6,57.7,2021-09-20 00:44:41
15.4,34.6,57.7,2021-09-20 00:44:46
15.4,34.6,57.7,2021-09-20 00:44:51
15.4,34.6,57.7,2021-09-20 00:44:56
15.3,34.6,57.7,2021-09-20 00:45:01
15.4,34.3,58.7,2021-09-20 00:45:07
15.7,34.6,57.7,2021-09-20 00:45:11
15.4,34.6,57.7,2021-09-20 00:45:16
15.7,34.6,57.7,2021-09-20 00:45:21
15.7,34.6,57.7,2021-09-20 00:45:26
15.7,34.6,57.7,2021-09-20 00:45:31
15.7,34.6,57.7,2021-09-20 00:45:36
15.7,34.6,57.7,2021-09-20 00:45:41
15.7,34.6,57.7,2021-09-20 00:45:46
15.8,34.3,58.7,2021-09-20 00:45:51
15.7,34.6,57.7,2021-09-20 00:45:56
16,34.6,57.7,2021-09-20 00:46:01
16,34.6,57.7,2021-09-20 00:46:06
15.7,34.6,57.7,2021-09-20 00:46:11
16,34.6,57.7,2021-09-20 00:46:16
15.7,34.6,57.7,2021-09-20 00:46:21
15.7,34.6,57.7,2021-09-20 00:46:26
15.7,34.6,57.7,2021-09-20 00:46:31
15.7,34.6,57.7,2021-09-20 00:46:36
15.8,34.3,58.7,2021-09-20 00:46:41
15.7,34.6,57.7,2021-09-20 00:46:46
15.7,34.6,57.7,2021-09-20 00:46:51
15.7,34.6,57.7,2021-09-20 00:46:56
15.7,34.6,57.7,2021-09-20 00:47:01
15.7,34.6,57.7,2021-09-20 00:47:06
15.7,34.6,57.7,2021-09-20 00:47:11
15.3,34.6,57.7,2021-09-20 00:47:16
15.3,34.6,57.7,2021-09-20 00:47:21
15.3,34.6,57.7,2021-09-20 00:47:26
15.4,34.3,58.7,2021-09-20 00:47:31
15.3,34.6,57.7,2021-09-20 00:47:36
15.3,34.6,57.7,2021-09-20 00:47:41
15.3,34.6,57.7,2021-09-20 00:47:46
15.3,34.6,57.6,2021-09-20 00:47:51
