PM2_5,temperature,humidity,time
12.1,33.1,59.9,2021-09-20 00:23:21
12.1,33.1,59.9,2021-09-20 00:23:29
12.1,33.1,59.9,2021-09-20 00:23:37
12.1,33.1,59.9,2021-09-20 00:24:45
12.1,33.1,59.9,2021-09-20 00:24:53
12.1,33.1,59.9,2021-09-20 00:25:01
12.1,33.1,59.9,2021-09-20 00:26:09
12.1,33.1,59.9,2021-09-20 00:26:17
12.1,33.1,59.9,2021-09-20 00:26:25
12.1,33.1,59.9,2021-09-20 00:27:33
12.1,33.1,59.9,2021-09-20 00:27:41
12.1,33.1,59.9,2021-09-20 00:27:49
12.1,33.1,59.9,2021-09-20 00:28:57
12.1,33.1,59.9,2021-09-20 00:29:05
12.1,33.1,59.9,2021-09-20 00:29:13
12.1,33.1,59.9,2021-09-20 00:30:21
12.1,33.1,59.9,2021-09-20 00:30:29
12.1,33.1,59.9,2021-09-20 00:30:36
12.1,33.1,59.9,2021-09-20 00:31:45
12.1,33.1,59.9,2021-09-20 00:31:52
12.1,33.1,59.9,2021-09-20 00:32:00
12.1,33.1,59.9,2021-09-20 00:33:09
12.1,33.1,59.9,2021-09-20 00:33:16
12.1,33.1,59.9,2021-09-20 00:33:24
12.1,33.1,59.9,2021-09-20 00:34:32
12.1,33.1,59.9,2021-09-20 00:34:40
12.1,33.1,59.9,2021-09-20 00:34:48
12.1,33.1,59.9,2021-09-20 00:35:58
12.1,33.1,59.9,2021-09-20 00:36:06
12.1,33.1,59.9,2021-09-20 00:36:13
12.1,33.1,59.9,2021-09-20 00:37:22
12.1,33.1,59.9,2021-09-20 00:37:30
12.1,33.1,59.9,2021-09-20 00:37:37
12.1,33.1,59.9,2021-09-20 00:38:46
12.1,33.1,59.9,2021-09-20 00:38:53
12.1,33.1,59.9,2021-09-20 00:39:01
12.1,33.1,59.9,2021-09-20 00:40:09
12.1,33.1,59.9,2021-09-20 00:40:17
12.1,33.1,59.9,2021-09-20 00:40:24
12.1,33.1,59.9,2021-09-20 00:41:33
12.1,33.1,59.9,2021-09-20 00:41:41
12.1,33.1,59.9,2021-09-20 00:41:48
12.1,33.1,59.9,2021-09-20 00:42:57
12.1,33.1,59.9,2021-09-20 00:43:04
12.1,33.1,59.9,2021-09-20 00:43:12
12.1,33.1,59.9,2021-09-20 00:44:21
12.1,33.1,59.9,2021-09-20 00:44:28
12.1,33.1,59.9,2021-09-20 00:44:36
12.1,33.1,59.9,2021-09-20 00:45:44
12.1,33.1,59.9,2021-09-20 00:45:52
12.1,33.1,59.9,2021-09-20 00:45:59
12.1,33.1,59.9,2021-09-20 00:47:08
12.1,33.1,59.9,2021-09-20 00:47:16
12.1,33.1,59.9,2021-09-20 00:47:23
12.1,33.1,59.9,2021-09-20 00:48:32
12.1,33.1,59.9,2021-09-20 00:48:40
12.1,33.1,59.9,2021-09-20 00:48:47
12.1,33.1,59.9,2021-09-20 00:49:55
12.1,33.1,59.9,2021-09-20 00:50:05
12.1,33.1,59.9,2021-09-20 00:50:13
12.1,33.1,59.9,2021-09-20 00:51:22
12.1,33.1,59.9,2021-09-20 00:51:29
12.1,33.1,59.9,2021-09-20 00:51:37
12.1,33.1,59.9,2021-09-20 00:52:45
12.1,33.1,59.9,2021-09-20 00:52:52
12.1,33.1,59.9,2021-09-20 00:53:00
12.1,33.1,59.9,2021-09-20 00:54:09
12.1,33.1,59.9,2021-09-20 00:54:16
12.1,33.1,59.9,2021-09-20 00:54:24
12.1,33.1,59.9,2021-09-20 00:55:33
12.1,33.1,59.9,2021-09-20 00:55:40
12.1,33.1,59.9,2021-09-20 00:55:48
12.1,33.1,59.9,2021-09-20 00:56:56
12.1,33.1,59.9,2021-09-20 00:57:04
12.1,33.1,59.9,2021-09-20 00:57:12
12.1,33.1,59.9,2021-09-20 00:58:20
12.1,33.1,59.9,2021-09-20 00:58:27
12.1,33.1,59.9,2021-09-20 00:58:35
12.1,33.1,59.9,2021-09-20 00:59:43
12.1,33.1,59.9,2021-09-20 00:59:51
12.1,33.1,59.9,2021-09-20 00:59:59
12.1,33.1,59.9,2021-09-20 01:01:07
12.1,33.1,59.9,2021-09-20 01:01:15
12.1,33.1,59.9,2021-09-20 01:01:23
12.1,33.1,59.9,2021-09-20 01:02:31
12.1,33.1,59.9,2021-09-20 01:02:39
12.1,33.1,59.9,2021-09-20 01:02:47
12.1,33.1,59.9,2021-09-20 01:03:55
12.1,33.1,59.9,2021-09-20 01:04:03
12.1,33.1,59.9,2021-09-20 01:04:13
12.1,33.1,59.9,2021-09-20 01:05:21
12.1,33.1,59.9,2021-09-20 01:05:28
12.1,33.1,59.9,2021-09-20 01:05:36
12.1,33.1,59.9,2021-09-20 01:06:44
12.1,33.1,59.9,2021-09-20 01:06:52
12.1,33.1,59.9,2021-09-20 01:07:00
12.1,33.1,59.9,2021-09-20 01:08:08
12.1,33.1,59.9,2021-09-20 01:08:16
12.1,33.1,59.9,2021-09-20 01:08:23
12.1,33.1,59.9,2021-09-20 01:09:31
12.1,33.1,59.9,2021-09-20 01:09:39
12.1,33.1,59.9,2021-09-20 01:09:46
12.1,33.1,59.9,2021-09-20 01:10:55
12.1,33.1,59.9,2021-09-20 01:11:03
12.1,33.1,59.9,2021-09-20 01:11:10
12.1,33.1,59.9,2021-09-20 01:12:19
12.1,33.1,59.9,2021-09-20 01:12:27
12.1,33.1,59.9,2021-09-20 01:12:34
12.1,33.1,59.9,2021-09-20 01:13:43
12.1,33.1,59.9,2021-09-20 01:13:50
12.1,33.1,59.9,2021-09-20 01:13:58
12.1,33.1,59.9,2021-09-20 01:15:07
12.1,33.1,59.9,2021-09-20 01:15:14
12.1,33.1,59.9,2021-09-20 01:15:22
12.1,33.1,59.9,2021-09-20 01:16:30
12.1,33.1,59.9,2021-09-20 01:16:38
12.1,33.1,59.9,2021-09-20 01:16:46
12.1,33.1,59.9,2021-09-20 01:17:55
12.1,33.1,59.9,2021-09-20 01:18:02
12.1,33.1,59.9,2021-09-20 01:18:10
12.1,33.1,59.9,2021-09-20 01:19:21
12.1,33.1,59.9,2021-09-20 01:19:28
12.1,33.1,59.9,2021-09-20 01:19:36
12.1,33.1,59.9,2021-09-20 01:20:44
12.1,33.1,59.9,2021-09-20 01:20:52
12.1,33.1,59.9,2021-09-20 01:20:59
12.1,33.1,59.9,2021-09-20 01:22:08
12.1,33.1,59.9,2021-09-20 01:22:15
12.1,33.1,59.9,2021-09-20 01:22:23
12.1,33.1,59.9,2021-09-20 01:23:31
12.1,33.1,59.9,2021-09-20 01:23:39
12.1,33.1,59.9,2021-09-20 01:23:47
12.1,33.1,59.9,2021-09-20 01:24:55
12.1,33.1,59.9,2021-09-20 01:25:03
12.1,33.1,59.9,2021-09-20 01:25:11
12.1,33.1,59.9,2021-09-20 01:26:19
12.1,33.1,59.9,2021-09-20 01:26:27
12.1,33.1,59.9,2021-09-20 01:26:35
12.1,33.1,59.9,2021-09-20 01:27:43
12.1,33.1,59.9,2021-09-20 01:27:51
12.1,33.1,59.9,2021-09-20 01:27:59
12.1,33.1,59.9,2021-09-20 01:29:07
12.1,33.1,59.9,2021-09-20 01:29:15
12.1,33.1,59.9,2021-09-20 01:29:23
12.1,33.1,59.9,2021-09-20 01:30:31
12.1,33.1,59.9,2021-09-20 01:30:39
12.1,33.1,59.9,2021-09-20 01:30:46
12.1,33.1,59.9,2021-09-20 01:31:55
12.1,33.1,59.9,2021-09-20 01:32:03
12.1,33.1,59.9,2021-09-20 01:32:10
12.1,33.1,59.9,2021-09-20 01:33:18
12.1,33.1,59.9,2021-09-20 01:33:28
12.1,33.1,59.9,2021-09-20 01:33:36
12.1,33.1,59.9,2021-09-20 01:34:45
12.1,33.1,59.9,2021-09-20 01:34:52
12.1,33.1,59.9,2021-09-20 01:35:00
12.1,33.1,59.9,2021-09-20 01:36:08
12.1,33.1,59.9,2021-09-20 01:36:16
12.1,33.1,59.9,2021-09-20 01:36:24
12.1,33.1,59.9,2021-09-20 01:37:32
12.1,33.1,59.9,2021-09-20 01:37:40
12.1,33.1,59.9,2021-09-20 01:37:48
12.1,33.1,59.9,2021-09-20 01:38:56
12.1,33.1,59.9,2021-09-20 01:39:04
12.1,33.1,59.9,2021-09-20 01:39:11
12.1,33.1,59.9,2021-09-20 01:40:20
12.1,33.1,59.9,2021-09-20 01:40:27
12.1,33.1,59.9,2021-09-20 01:40:35
12.1,33.1,59.9,2021-09-20 01:41:44
12.1,33.1,59.9,2021-09-20 01:41:51
12.1,33.1,59.9,2021-09-20 01:41:59
12.1,33.1,59.9,2021-09-20 01:43:08
12.1,33.1,59.9,2021-09-20 01:43:15
12.1,33.1,59.9,2021-09-20 01:43:22
12.1,33.1,59.9,2021-09-20 01:44:31
12.1,33.1,59.9,2021-09-20 01:44:38
12.1,33.1,59.9,2021-09-20 01:44:46
12.1,33.1,59.9,2021-09-20 01:45:54
12.1,33.1,59.9,2021-09-20 01:46:02
12.1,33.1,59.9,2021-09-20 01:46:10
12.1,33.1,59.9,2021-09-20 01:47:19
12.1,33.1,59.9,2021-09-20 01:47:26
12.1,33.1,59.9,2021-09-20 01:47:36
12.1,33.1,59.9,2021-09-20 01:48:45
12.1,33.1,59.9,2021-09-20 01:48:52
12.1,33.1,59.9,2021-09-20 01:49:00
12.1,33.1,59.9,2021-09-20 01:50:09
12.1,33.1,59.9,2021-09-20 01:50:16
12.1,33.1,59.9,2021-09-20 01:50:24
12.1,33.1,59.9,2021-09-20 01:51:33
12.1,33.1,59.9,2021-09-20 01:51:40
12.1,33.1,59.9,2021-09-20 01:51:48
12.1,33.1,59.9,2021-09-20 01:52:57
12.1,33.1,59.9,2021-09-20 01:53:04
12.1,33.1,59.9,2021-09-20 01:53:12
12.1,33.1,59.9,2021-09-20 01:54:21
12.1,33.1,59.9,2021-09-20 01:54:28
12.1,33.1,59.9,2021-09-20 01:54:36
12.1,33.1,59.9,2021-09-20 01:55:44
12.1,33.1,59.9,2021-09-20 01:55:52
12.1,33.1,59.9,2021-09-20 01:55:59
12.1,33.1,59.9,2021-09-20 01:57:08
12.1,33.1,59.9,2021-09-20 01:57:16
12.1,33.1,59.9,2021-09-20 01:57:23
12.1,33.1,59.9,2021-09-20 01:58:32
12.1,33.1,59.9,2021-09-20 01:58:39
12.1,33.1,59.9,2021-09-20 01:58:47
12.1,33.1,59.9,2021-09-20 01:59:56
12.1,33.1,59.9,2021-09-20 02:00:03
12.1,33.1,59.9,2021-09-20 02:00:11
12.1,33.1,59.9,2021-09-20 02:01:19
12.1,33.1,59.9,2021-09-20 02:01:27
12.1,33.1,59.9,2021-09-20 02:01:35
12.1,33.1,59.9,2021-09-20 02:02:46
12.1,33.1,59.9,2021-09-20 02:02:53
12.1,33.1,59.9,2021-09-20 02:03:01
12.1,33.1,59.9,2021-09-20 02:04:10
12.1,33.1,59.9,2021-09-20 02:04:17
12.1,33.1,59.9,2021-09-20 02:04:25
12.1,33.1,59.9,2021-09-20 02:05:34
12.1,33.1,59.9,2021-09-20 02:05:41
12.1,33.1,59.9,2021-09-20 02:05:49
12.1,33.1,59.9,2021-09-20 02:06:58
12.1,33.1,59.9,2021-09-20 02:07:05
12.1,33.1,59.9,2021-09-20 02:07:13
12.1,33.1,59.9,2021-09-20 02:08:22
12.1,33.1,59.9,2021-09-20 02:08:29
12.1,33.1,59.9,2021-09-20 02:08:36
12.1,33.1,59.9,2021-09-20 02:09:45
12.1,33.1,59.9,2021-09-20 02:09:53
12.1,33.1,59.9,2021-09-20 02:10:00
12.1,33.1,59.9,2021-09-20 02:11:09
12.1,33.1,59.9,2021-09-20 02:11:17
12.1,33.1,59.9,2021-09-20 02:11:24
12.1,33.1,59.9,2021-09-20 02:12:33
12.1,33.1,59.9,2021-09-20 02:12:41
12.1,33.1,59.9,2021-09-20 02:12:48
12.1,33.1,59.9,2021-09-20 02:13:57
12.1,33.1,59.9,2021-09-20 02:14:05
12.1,33.1,59.9,2021-09-20 02:14:12
12.1,33.1,59.9,2021-09-20 02:15:21
12.1,33.1,59.9,2021-09-20 02:15:29
12.1,33.1,59.9,2021-09-20 02:15:36
12.1,33.1,59.9,2021-09-20 02:16:45
12.1,33.1,59.9,2021-09-20 02:16:55
12.1,33.1,59.9,2021-09-20 02:17:03
12.1,33.1,59.9,2021-09-20 02:18:11
12.1,33.1,59.9,2021-09-20 02:18:19
12.1,33.1,59.9,2021-09-20 02:18:27
12.1,33.1,59.9,2021-09-20 02:19:35
12.1,33.1,59.9,2021-09-20 02:19:43
12.1,33.1,59.9,2021-09-20 02:19:50
12.1,33.1,59.9,2021-09-20 02:20:59
12.1,33.1,59.9,2021-09-20 02:21:06
12.1,33.1,59.9,2021-09-20 02:21:14
12.1,33.1,59.9,2021-09-20 02:22:22
12.1,33.1,59.9,2021-09-20 02:22:30
12.1,33.1,59.9,2021-09-20 02:22:38
12.1,33.1,59.9,2021-09-20 02:23:46
12.1,33.1,59.9,2021-09-20 02:23:54
12.1,33.1,59.9,2021-09-20 02:24:02
12.1,33.1,59.9,2021-09-20 02:25:10
12.1,33.1,59.9,2021-09-20 02:25:18
12.1,33.1,59.9,2021-09-20 02:25:26
12.1,33.1,59.9,2021-09-20 02:26:34
12.1,33.1,59.9,2021-09-20 02:26:42
12.1,33.1,59.9,2021-09-20 02:26:50
12.1,33.1,59.9,2021-09-20 02:27:58
12.1,33.1,59.9,2021-09-20 02:28:06
12.1,33.1,59.9,2021-09-20 02:28:14
12.1,33.1,59.9,2021-09-20 02:29:22
12.1,33.1,59.9,2021-09-20 02:29:30
12.1,33.1,59.9,2021-09-20 02:29:37
12.1,33.1,59.9,2021-09-20 02:30:46
12.1,33.1,59.9,2021-09-20 02:30:53
12.1,33.1,59.9,2021-09-20 02:31:03
12.1,33.1,59.9,2021-09-20 02:32:12
12.1,33.1,59.9,2021-09-20 02:32:20
12.1,33.1,59.9,2021-09-20 02:32:27
12.1,33.1,59.9,2021-09-20 02:33:36
12.1,33.1,59.9,2021-09-20 02:33:43
12.1,33.1,59.9,2021-09-20 02:33:51
12.1,33.1,59.9,2021-09-20 02:34:59
12.1,33.1,59.9,2021-09-20 02:35:07
12.1,33.1,59.9,2021-09-20 02:35:15
12.1,33.1,59.9,2021-09-20 02:36:23
12.1,33.1,59.9,2021-09-20 02:36:31
12.1,33.1,59.9,2021-09-20 02:36:38
12.1,33.1,59.9,2021-09-20 02:37:47
12.1,33.1,59.9,2021-09-20 02:37:55
12.1,33.1,59.9,2021-09-20 02:38:02
12.1,33.1,59.9,2021-09-20 02:39:11
12.1,33.1,59.9,2021-09-20 02:39:18
12.1,33.1,59.9,2021-09-20 02:39:26
12.1,33.1,59.9,2021-09-20 02:40:35
12.1,33.1,59.9,2021-09-20 02:40:42
12.1,33.1,59.9,2021-09-20 02:40:49
12.1,33.1,59.9,2021-09-20 02:41:58
12.1,33.1,59.9,2021-09-20 02:42:06
12.1,33.1,59.9,2021-09-20 02:42:13
12.1,33.1,59.9,2021-09-20 02:43:22
12.1,33.1,59.9,2021-09-20 02:43:30
12.1,33.1,59.9,2021-09-20 02:43:37
12.1,33.1,59.9,2021-09-20 02:44:46
12.1,33.1,59.9,2021-09-20 02:44:54
12.1,33.1,59.9,2021-09-20 02:45:01
12.1,33.1,59.9,2021-09-20 02:46:12
12.1,33.1,59.9,2021-09-20 02:46:20
12.1,33.1,59.9,2021-09-20 02:46:28
12.1,33.1,59.9,2021-09-20 02:47:36
12.1,33.1,59.9,2021-09-20 02:47:44
12.1,33.1,59.9,2021-09-20 02:47:52
12.1,33.1,59.9,2021-09-20 02:49:00
12.1,33.1,59.9,2021-09-20 02:49:08
12.1,33.1,59.9,2021-09-20 02:49:16
12.1,33.1,59.9,2021-09-20 02:50:24
12.1,33.1,59.9,2021-09-20 02:50:32
12.1,33.1,59.9,2021-09-20 02:50:40
12.1,33.1,59.9,2021-09-20 02:51:48
12.1,33.1,59.9,2021-09-20 02:51:56
12.1,33.1,59.9,2021-09-20 02:52:03
12.1,33.1,59.9,2021-09-20 02:53:12
12.1,33.1,59.9,2021-09-20 02:53:19
12.1,33.1,59.9,2021-09-20 02:53:27
12.1,33.1,59.9,2021-09-20 02:54:35
12.1,33.1,59.9,2021-09-20 02:54:43
12.1,33.1,59.9,2021-09-20 02:54:50
12.1,33.1,59.9,2021-09-20 02:55:59
12.1,33.1,59.9,2021-09-20 02:56:06
12.1,33.1,59.9,2021-09-20 02:56:14
12.1,33.1,59.9,2021-09-20 02:57:23
12.1,33.1,59.9,2021-09-20 02:57:30
12.1,33.1,59.9,2021-09-20 02:57:38
12.1,33.1,59.9,2021-09-20 02:58:47
12.1,33.1,59.9,2021-09-20 02:58:54
12.1,33.1,59.9,2021-09-20 02:59:02
12.1,33.1,59.9,2021-09-20 03:00:11
12.1,33.1,59.9,2021-09-20 03:00:21
12.1,33.1,59.9,2021-09-20 03:00:28
12.1,33.1,59.9,2021-09-20 03:01:37
12.1,33.1,59.9,2021-09-20 03:01:44
12.1,33.1,59.9,2021-09-20 03:01:52
12.1,33.1,59.9,2021-09-20 03:03:01
12.1,33.1,59.9,2021-09-20 03:03:08
12.1,33.1,59.9,2021-09-20 03:03:16
12.1,33.1,59.9,2021-09-20 03:04:25
12.1,33.1,59.9,2021-09-20 03:04:32
12.1,33.1,59.9,2021-09-20 03:04:40
12.1,33.1,59.9,2021-09-20 03:05:48
12.1,33.1,59.9,2021-09-20 03:05:56
12.1,33.1,59.9,2021-09-20 03:06:03
12.1,33.1,59.9,2021-09-20 03:07:12
12.1,33.1,59.9,2021-09-20 03:07:20
12.1,33.1,59.9,2021-09-20 03:07:27
12.1,33.1,59.9,2021-09-20 03:08:36
12.1,33.1,59.9,2021-09-20 03:08:43
12.1,33.1,59.9,2021-09-20 03:08:51
12.1,33.1,59.9,2021-09-20 03:10:00
12.1,33.1,59.9,2021-09-20 03:10:07
12.1,33.1,59.9,2021-09-20 03:10:15
12.1,33.1,59.9,2021-09-20 03:11:24
12.1,33.1,59.9,2021-09-20 03:11:31
12.1,33.1,59.9,2021-09-20 03:11:39
12.1,33.1,59.9,2021-09-20 03:12:47
12.1,33.1,59.9,2021-09-20 03:12:55
12.1,33.1,59.9,2021-09-20 03:13:02
12.1,33.1,59.9,2021-09-20 03:14:11
12.1,33.1,59.9,2021-09-20 03:14:19
12.1,33.1,59.9,2021-09-20 03:14:29
12.1,33.1,59.9,2021-09-20 03:15:37
12.1,33.1,59.9,2021-09-20 03:15:45
12.1,33.1,59.9,2021-09-20 03:15:52
12.1,33.1,59.9,2021-09-20 03:17:01
12.1,33.1,59.9,2021-09-20 03:17:08
12.1,33.1,59.9,2021-09-20 03:17:16
12.1,33.1,59.9,2021-09-20 03:18:25
12.1,33.1,59.9,2021-09-20 03:18:32
12.1,33.1,59.9,2021-09-20 03:18:40
12.1,33.1,59.9,2021-09-20 03:19:48
12.1,33.1,59.9,2021-09-20 03:19:56
12.1,33.1,59.9,2021-09-20 03:20:04
12.1,33.1,59.9,2021-09-20 03:21:12
12.1,33.1,59.9,2021-09-20 03:21:20
12.1,33.1,59.9,2021-09-20 03:21:27
12.1,33.1,59.9,2021-09-20 03:22:36
12.1,33.1,59.9,2021-09-20 03:22:44
12.1,33.1,59.9,2021-09-20 03:22:51
12.1,33.1,59.9,2021-09-20 03:24:00
12.1,33.1,59.9,2021-09-20 03:24:07
12.1,33.1,59.9,2021-09-20 03:24:15
12.1,33.1,59.9,2021-09-20 03:25:24
12.1,33.1,59.9,2021-09-20 03:25:31
12.1,33.1,59.9,2021-09-20 03:25:39
12.1,33.1,59.9,2021-09-20 03:26:47
12.1,33.1,59.9,2021-09-20 03:26:55
12.1,33.1,59.9,2021-09-20 03:27:03
12.1,33.1,59.9,2021-09-20 03:28:11
12.1,33.1,59.9,2021-09-20 03:28:19
12.1,33.1,59.9,2021-09-20 03:28:26
12.1,33.1,59.9,2021-09-20 03:29:37
12.1,33.1,59.9,2021-09-20 03:29:45
12.1,33.1,59.9,2021-09-20 03:29:52
12.1,33.1,59.9,2021-09-20 03:31:01
12.1,33.1,59.9,2021-09-20 03:31:09
12.1,33.1,59.9,2021-09-20 03:31:17
12.1,33.1,59.9,2021-09-20 03:32:25
12.1,33.1,59.9,2021-09-20 03:32:33
12.1,33.1,59.9,2021-09-20 03:32:40
12.1,33.1,59.9,2021-09-20 03:33:49
12.1,33.1,59.9,2021-09-20 03:33:57
12.1,33.1,59.9,2021-09-20 03:34:04
12.1,33.1,59.9,2021-09-20 03:35:13
12.1,33.1,59.9,2021-09-20 03:35:21
12.1,33.1,59.9,2021-09-20 03:35:28
12.1,33.1,59.9,2021-09-20 03:36:37
12.1,33.1,59.9,2021-09-20 03:36:44
12.1,33.1,59.9,2021-09-20 03:36:52
12.1,33.1,59.9,2021-09-20 03:38:01
12.1,33.1,59.9,2021-09-20 03:38:08
12.1,33.1,59.9,2021-09-20 03:38:16
12.1,33.1,59.9,2021-09-20 03:39:24
12.1,33.1,59.9,2021-09-20 03:39:32
12.1,33.1,59.9,2021-09-20 03:39:40
12.1,33.1,59.9,2021-09-20 03:40:48
12.1,33.1,59.9,2021-09-20 03:40:56
12.1,33.1,59.9,2021-09-20 03:41:04
12.1,33.1,59.9,2021-09-20 03:42:12
12.1,33.1,59.9,2021-09-20 03:42:20
12.1,33.1,59.9,2021-09-20 03:42:28
12.1,33.1,59.9,2021-09-20 03:43:36
12.1,33.1,59.9,2021-09-20 03:43:46
12.1,33.1,59.9,2021-09-20 03:43:53
12.1,33.1,59.9,2021-09-20 03:45:02
12.1,33.1,59.9,2021-09-20 03:45:09
12.1,33.1,59.9,2021-09-20 03:45:17
12.1,33.1,59.9,2021-09-20 03:46:25
12.1,33.1,59.9,2021-09-20 03:46:33
12.1,33.1,59.9,2021-09-20 03:46:41
12.1,33.1,59.9,2021-09-20 03:47:49
12.1,33.1,59.9,2021-09-20 03:47:57
12.1,33.1,59.9,2021-09-20 03:48:05
12.1,33.1,59.9,2021-09-20 03:49:13
12.1,33.1,59.9,2021-09-20 03:49:21
12.1,33.1,59.9,2021-09-20 03:49:29
12.1,33.1,59.9,2021-09-20 03:50:37
12.1,33.1,59.9,2021-09-20 03:50:45
12.1,33.1,59.9,2021-09-20 03:50:52
12.1,33.1,59.9,2021-09-20 03:52:01
12.1,33.1,59.9,2021-09-20 03:52:08
12.1,33.1,59.9,2021-09-20 03:52:16
12.1,33.1,59.9,2021-09-20 03:53:25
12.1,33.1,59.9,2021-09-20 03:53:32
12.1,33.1,59.9,2021-09-20 03:53:40
12.1,33.1,59.9,2021-09-20 03:54:49
12.1,33.1,59.9,2021-09-20 03:54:56
12.1,33.1,59.9,2021-09-20 03:55:04
12.1,33.1,59.9,2021-09-20 03:56:13
12.1,33.1,59.9,2021-09-20 03:56:20
12.1,33.1,59.9,2021-09-20 03:56:28
12.1,33.1,59.9,2021-09-20 03:57:37
12.1,33.1,59.9,2021-09-20 03:57:44
12.1,33.1,59.9,2021-09-20 03:57:54
12.1,33.1,59.9,2021-09-20 03:59:03
12.1,33.1,59.9,2021-09-20 03:59:11
12.1,33.1,59.9,2021-09-20 03:59:18
12.1,33.1,59.9,2021-09-20 04:00:27
12.1,33.1,59.9,2021-09-20 04:00:35
12.1,33.1,59.9,2021-09-20 04:00:42
12.1,33.1,59.9,2021-09-20 04:01:51
12.1,33.1,59.9,2021-09-20 04:01:59
12.1,33.1,59.9,2021-09-20 04:02:06
12.1,33.1,59.9,2021-09-20 04:03:15
12.1,33.1,59.9,2021-09-20 04:03:22
12.1,33.1,59.9,2021-09-20 04:03:30
12.1,33.1,59.9,2021-09-20 04:04:38
12.1,33.1,59.9,2021-09-20 04:04:46
12.1,33.1,59.9,2021-09-20 04:04:53
12.1,33.1,59.9,2021-09-20 04:06:02
12.1,33.1,59.9,2021-09-20 04:06:10
12.1,33.1,59.9,2021-09-20 04:06:17
12.1,33.1,59.9,2021-09-20 04:07:26
12.1,33.1,59.9,2021-09-20 04:07:34
12.1,33.1,59.9,2021-09-20 04:07:41
12.1,33.1,59.9,2021-09-20 04:08:50
12.1,33.1,59.9,2021-09-20 04:08:57
12.1,33.1,59.9,2021-09-20 04:09:05
12.1,33.1,59.9,2021-09-20 04:10:14
12.1,33.1,59.9,2021-09-20 04:10:21
12.1,33.1,59.9,2021-09-20 04:10:29
12.1,33.1,59.9,2021-09-20 04:11:37
12.1,33.1,59.9,2021-09-20 04:11:45
12.1,33.1,59.9,2021-09-20 04:11:53
12.1,33.1,59.9,2021-09-20 04:13:03
12.1,33.1,59.9,2021-09-20 04:13:11
12.1,33.1,59.9,2021-09-20 04:13:18
12.1,33.1,59.9,2021-09-20 04:14:27
12.1,33.1,59.9,2021-09-20 04:14:34
12.1,33.1,59.9,2021-09-20 04:14:42
12.1,33.1,59.9,2021-09-20 04:15:51
12.1,33.1,59.9,2021-09-20 04:15:58
12.1,33.1,59.9,2021-09-20 04:16:06
12.1,33.1,59.9,2021-09-20 04:17:14
12.1,33.1,59.9,2021-09-20 04:17:22
12.1,33.1,59.9,2021-09-20 04:17:30
12.1,33.1,59.9,2021-09-20 04:18:38
12.1,33.1,59.9,2021-09-20 04:18:46
12.1,33.1,59.9,2021-09-20 04:18:53
12.1,33.1,59.9,2021-09-20 04:20:02
12.1,33.1,59.9,2021-09-20 04:20:10
12.1,33.1,59.9,2021-09-20 04:20:17
