humidity,temp,PM2_5,PM10_0,datetime
68.2,29.9,19.1,20.8,2021-09-24 12:06:54
64.5,30.5,18.7,21,2021-09-24 12:07:04
68,29.9,19.1,20.8,2021-09-24 12:07:14
68,29.9,19.1,20.8,2021-09-24 12:07:24
68.1,29.9,19.1,20.8,2021-09-24 12:07:34
68.1,29.9,19.1,20.8,2021-09-24 12:07:44
68.1,29.9,19.1,20.8,2021-09-24 12:07:54
68,29.9,19.1,20.8,2021-09-24 12:08:04
68,29.9,19.1,20.8,2021-09-24 12:08:14
67.9,29.9,19.1,20.8,2021-09-24 12:08:24
64.4,30.6,18.7,21,2021-09-24 12:08:34
67.9,29.9,19.4,21.1,2021-09-24 12:08:44
68,29.9,19.4,21.1,2021-09-24 12:08:54
68,29.9,19.4,21.1,2021-09-24 12:09:04
68,29.9,19.4,21.1,2021-09-24 12:09:14
68,29.9,19.4,21.1,2021-09-24 12:09:24
68.1,29.9,19.5,21.1,2021-09-24 12:09:34
68,29.9,19.4,21.1,2021-09-24 12:09:44
68,29.9,19.1,20.8,2021-09-24 12:09:54
68.1,29.9,19.5,21.1,2021-09-24 12:10:04
64.5,30.6,19,21.3,2021-09-24 12:10:14
68,29.9,19.4,21.1,2021-09-24 12:10:24
68,30,19.1,20.8,2021-09-24 12:10:34
68,29.9,19.4,21.1,2021-09-24 12:10:44
68,29.9,19.4,21.1,2021-09-24 12:10:54
68,29.9,19.1,20.8,2021-09-24 12:11:04
68.1,30,19.5,21.1,2021-09-24 12:11:14
68.1,29.9,19.1,20.8,2021-09-24 12:11:24
68.2,30,19.1,20.8,2021-09-24 12:11:34
68.2,30,19.1,20.8,2021-09-24 12:11:44
64.5,30.7,18.7,21,2021-09-24 12:11:54
68.2,30,19.1,20.8,2021-09-24 12:12:04
68.2,30,18.8,20.5,2021-09-24 12:12:14
68.3,30,19.2,20.8,2021-09-24 12:12:24
68.3,30,18.8,20.5,2021-09-24 12:12:34
68.2,30,18.8,20.5,2021-09-24 12:12:44
68.2,30,19.1,20.8,2021-09-24 12:12:54
68.2,30,19.1,20.8,2021-09-24 12:13:04
68.2,30,19.1,20.8,2021-09-24 12:13:14
68.1,30,19.1,20.8,2021-09-24 12:13:24
64.5,30.7,18.7,21,2021-09-24 12:13:34
68.1,30,19.1,20.8,2021-09-24 12:13:44
68.1,30.1,19.2,20.8,2021-09-24 12:13:54
68,30,19.1,20.8,2021-09-24 12:14:04
68.1,30.1,19.2,20.8,2021-09-24 12:14:14
68.1,30.1,19.2,20.8,2021-09-24 12:14:24
68.1,30.1,19.2,20.8,2021-09-24 12:14:34
68,30.1,19.1,20.8,2021-09-24 12:14:44
67.9,30.1,19.1,20.8,2021-09-24 12:14:54
67.9,30.1,19.1,20.8,2021-09-24 12:15:04
64.4,30.7,18.7,21,2021-09-24 12:15:14
67.8,30.1,18.7,20.5,2021-09-24 12:15:24
67.8,30.1,18.8,20.5,2021-09-24 12:15:34
67.9,30.1,18.8,20.5,2021-09-24 12:15:44
67.9,30.1,18.8,20.5,2021-09-24 12:15:54
67.9,30.1,18.8,20.5,2021-09-24 12:16:04
67.8,30.1,18.8,20.5,2021-09-24 12:16:14
67.8,30.1,18.7,20.5,2021-09-24 12:16:24
67.7,30.1,18.7,20.5,2021-09-24 12:16:34
67.7,30.1,18.7,20.5,2021-09-24 12:16:44
64.2,30.7,18.3,20.7,2021-09-24 12:16:54
67.7,30.1,18.7,20.5,2021-09-24 12:17:04
67.7,30.2,18.8,20.5,2021-09-24 12:17:14
67.7,30.1,18.7,20.5,2021-09-24 12:17:24
67.7,30.2,18.8,20.5,2021-09-24 12:17:34
67.7,30.2,18.8,20.5,2021-09-24 12:17:44
67.7,30.2,18.8,20.5,2021-09-24 12:17:54
67.6,30.2,18.7,20.5,2021-09-24 12:18:04
67.5,30.2,18.7,20.5,2021-09-24 12:18:14
67.4,30.2,18.7,20.5,2021-09-24 12:18:24
64.1,30.8,18.3,20.7,2021-09-24 12:18:34
67.5,30.2,18.7,20.5,2021-09-24 12:18:44
67.5,30.2,18.7,20.5,2021-09-24 12:18:54
67.5,30.2,18.4,20.2,2021-09-24 12:19:04
67.5,30.2,18.7,20.5,2021-09-24 12:19:14
67.6,30.2,18.7,20.5,2021-09-24 12:19:24
67.6,30.2,18.7,20.5,2021-09-24 12:19:34
67.5,30.2,18.4,20.2,2021-09-24 12:19:44
67.5,30.2,18.7,20.5,2021-09-24 12:19:54
67.6,30.2,18.7,20.5,2021-09-24 12:20:04
64.2,30.8,18,20.4,2021-09-24 12:20:14
67.5,30.2,18.7,20.5,2021-09-24 12:20:24
67.5,30.2,18.4,20.2,2021-09-24 12:20:34
67.5,30.3,18.8,20.6,2021-09-24 12:20:44
67.4,30.3,18.4,20.3,2021-09-24 12:20:54
67.4,30.3,18.7,20.6,2021-09-24 12:21:04
67.4,30.3,18.7,20.6,2021-09-24 12:21:14
67.4,30.3,18.4,20.3,2021-09-24 12:21:24
67.4,30.3,18.7,20.6,2021-09-24 12:21:34
64.1,30.9,18,20.4,2021-09-24 12:21:44
67.4,30.3,18.7,20.6,2021-09-24 12:21:54
67.3,30.3,18.4,20.3,2021-09-24 12:22:04
67.3,30.3,18.7,20.6,2021-09-24 12:22:14
67.3,30.3,18.7,20.6,2021-09-24 12:22:24
67.3,30.3,18.7,20.6,2021-09-24 12:22:34
67.3,30.3,18.7,20.6,2021-09-24 12:22:44
67.4,30.3,18.7,20.6,2021-09-24 12:22:54
67.4,30.3,19.1,20.9,2021-09-24 12:23:04
67.3,30.3,19.1,20.9,2021-09-24 12:23:14
64,30.9,18.4,20.7,2021-09-24 12:23:24
67.3,30.3,18.7,20.6,2021-09-24 12:23:34
67.3,30.3,19.1,20.9,2021-09-24 12:23:44
67.3,30.3,18.7,20.6,2021-09-24 12:23:54
67.3,30.3,18.7,20.6,2021-09-24 12:24:04
67.4,30.3,18.7,20.6,2021-09-24 12:24:14
67.4,30.3,18.7,20.6,2021-09-24 12:24:24
67.4,30.3,18.7,20.6,2021-09-24 12:24:34
67.3,30.3,18.7,20.6,2021-09-24 12:24:44
67.3,30.3,18.7,20.6,2021-09-24 12:24:54
64,30.9,18.4,20.7,2021-09-24 12:25:04
67.4,30.3,18.4,20.3,2021-09-24 12:25:14
67.4,30.3,18.4,20.3,2021-09-24 12:25:24
67.4,30.3,18.4,20.3,2021-09-24 12:25:34
67.4,30.3,18.4,20.3,2021-09-24 12:25:44
67.4,30.3,18.4,20.3,2021-09-24 12:25:54
67.3,30.3,18.1,20,2021-09-24 12:26:04
67.3,30.3,18,20,2021-09-24 12:26:14
67.3,30.3,18,20,2021-09-24 12:26:24
67.3,30.3,18.4,20.3,2021-09-24 12:26:34
64,30.9,17.7,20.1,2021-09-24 12:26:44
67.3,30.3,18,20,2021-09-24 12:26:54
67.3,30.3,18,20,2021-09-24 12:27:04
67.2,30.3,18,20,2021-09-24 12:27:14
67.2,30.3,18,20,2021-09-24 12:27:24
67.2,30.3,18.4,20.3,2021-09-24 12:27:34
67.2,30.3,18.4,20.3,2021-09-24 12:27:44
67.2,30.3,18.4,20.3,2021-09-24 12:27:54
67.2,30.3,18.4,20.3,2021-09-24 12:28:04
67.2,30.3,18.4,20.3,2021-09-24 12:28:14
64,30.9,17.7,20.1,2021-09-24 12:28:24
67.3,30.3,18,20,2021-09-24 12:28:34
67.3,30.3,18,20,2021-09-24 12:28:44
67.3,30.3,18.4,20.3,2021-09-24 12:28:54
67.3,30.3,18.4,20.3,2021-09-24 12:29:04
67.3,30.3,18.4,20.3,2021-09-24 12:29:14
67.3,30.3,18.7,20.6,2021-09-24 12:29:24
67.2,30.3,18.7,20.6,2021-09-24 12:29:34
67.2,30.3,18.4,20.3,2021-09-24 12:29:44
67.1,30.3,18.4,20.3,2021-09-24 12:29:54
63.9,30.9,18.4,20.8,2021-09-24 12:30:04
67.2,30.4,18.7,20.6,2021-09-24 12:30:14
67.1,30.3,18.4,20.3,2021-09-24 12:30:24
67.1,30.3,18.4,20.3,2021-09-24 12:30:34
67.1,30.3,18.7,20.6,2021-09-24 12:30:44
67.2,30.4,18.4,20.3,2021-09-24 12:30:54
67.2,30.4,18.4,20.3,2021-09-24 12:31:04
67.2,30.3,18.4,20.3,2021-09-24 12:31:14
67.2,30.3,18.4,20.3,2021-09-24 12:31:24
67.2,30.4,18.4,20.3,2021-09-24 12:31:34
64,31,18,20.5,2021-09-24 12:31:44
67.2,30.4,18.4,20.3,2021-09-24 12:31:54
67.3,30.4,18.1,20,2021-09-24 12:32:04
67.3,30.4,18.1,20,2021-09-24 12:32:14
67.3,30.4,18.1,20,2021-09-24 12:32:24
67.3,30.4,18.1,20,2021-09-24 12:32:34
67.3,30.4,18.1,20,2021-09-24 12:32:44
67.2,30.4,18.1,20,2021-09-24 12:32:54
67.2,30.4,18.4,20.3,2021-09-24 12:33:04
67.1,30.4,18.4,20.3,2021-09-24 12:33:14
63.9,31,18,20.5,2021-09-24 12:33:24
67.1,30.4,18.7,20.6,2021-09-24 12:33:34
67.2,30.4,18.4,20.3,2021-09-24 12:33:44
67.2,30.4,18,20,2021-09-24 12:33:54
67.1,30.4,18,20,2021-09-24 12:34:04
67.1,30.4,18,20,2021-09-24 12:34:14
67.1,30.4,18,20,2021-09-24 12:34:24
67,30.4,18,20,2021-09-24 12:34:34
67,30.4,18.4,20.3,2021-09-24 12:34:44
67,30.4,18.4,20.3,2021-09-24 12:34:54
63.9,31,18,20.5,2021-09-24 12:35:04
67,30.4,18,20,2021-09-24 12:35:14
67,30.4,18,20,2021-09-24 12:35:24
67,30.4,18.4,20.3,2021-09-24 12:35:34
67.1,30.4,18.4,20.3,2021-09-24 12:35:44
67.1,30.4,18,20,2021-09-24 12:35:54
67.1,30.4,18.4,20.3,2021-09-24 12:36:04
67,30.4,18.7,20.6,2021-09-24 12:36:14
67,30.4,18.7,20.6,2021-09-24 12:36:24
67,30.4,18.7,20.6,2021-09-24 12:36:34
63.9,31,18.4,20.8,2021-09-24 12:36:44
67,30.4,18.7,20.6,2021-09-24 12:36:54
67,30.4,18.7,20.6,2021-09-24 12:37:04
67,30.4,18.4,20.3,2021-09-24 12:37:14
67.1,30.4,18.4,20.3,2021-09-24 12:37:24
67.1,30.4,18,20,2021-09-24 12:37:34
67.2,30.4,18,20,2021-09-24 12:37:44
67.2,30.4,18,20,2021-09-24 12:37:54
67.2,30.4,18.4,20.3,2021-09-24 12:38:04
67.1,30.4,18.4,20.3,2021-09-24 12:38:14
63.9,31,18,20.5,2021-09-24 12:38:24
67,30.4,18.4,20.3,2021-09-24 12:38:34
67,30.4,18.4,20.3,2021-09-24 12:38:44
67,30.4,18.4,20.3,2021-09-24 12:38:54
67,30.5,18.4,20.3,2021-09-24 12:39:04
67,30.5,18,20,2021-09-24 12:39:14
66.9,30.5,18,20,2021-09-24 12:39:24
66.9,30.4,18,20,2021-09-24 12:39:34
67,30.5,18,20,2021-09-24 12:39:44
67,30.5,18.1,20,2021-09-24 12:39:54
63.9,31,18,20.5,2021-09-24 12:40:04
67.1,30.5,18.4,20.3,2021-09-24 12:40:14
67,30.5,18.4,20.3,2021-09-24 12:40:24
67,30.5,18.4,20.3,2021-09-24 12:40:34
67,30.5,18.4,20.3,2021-09-24 12:40:44
67,30.5,18.7,20.7,2021-09-24 12:40:54
67,30.5,18.7,20.7,2021-09-24 12:41:04
66.9,30.4,18.7,20.6,2021-09-24 12:41:14
66.9,30.5,18.7,20.7,2021-09-24 12:41:24
66.9,30.5,18.4,20.3,2021-09-24 12:41:34
63.8,31,18,20.5,2021-09-24 12:41:44
67,30.4,18.4,20.3,2021-09-24 12:41:54
67.1,30.5,18.4,20.3,2021-09-24 12:42:04
67.2,30.5,18.1,20,2021-09-24 12:42:14
67.1,30.4,18,20,2021-09-24 12:42:24
67.2,30.5,18.4,20.3,2021-09-24 12:42:34
67.1,30.5,18.4,20.3,2021-09-24 12:42:44
67.1,30.5,18.4,20.3,2021-09-24 12:42:54
67.1,30.5,18.4,20.3,2021-09-24 12:43:04
67.1,30.5,18.4,20.3,2021-09-24 12:43:14
63.9,31,18,20.5,2021-09-24 12:43:24
67.2,30.5,18.4,20.3,2021-09-24 12:43:34
67,30.5,18.4,20.3,2021-09-24 12:43:44
67,30.5,18.4,20.3,2021-09-24 12:43:54
66.9,30.5,18,20,2021-09-24 12:44:04
66.9,30.5,18,20,2021-09-24 12:44:14
66.8,30.5,18,20,2021-09-24 12:44:24
66.8,30.5,18,20,2021-09-24 12:44:34
66.8,30.5,18,20,2021-09-24 12:44:44
66.8,30.5,18,20,2021-09-24 12:44:54
63.8,31,17.7,20.2,2021-09-24 12:45:04
66.8,30.5,18.4,20.3,2021-09-24 12:45:14
66.8,30.5,18.4,20.3,2021-09-24 12:45:24
66.8,30.5,18.4,20.3,2021-09-24 12:45:34
66.9,30.5,18.4,20.3,2021-09-24 12:45:44
66.9,30.5,18.4,20.3,2021-09-24 12:45:54
66.9,30.5,18.4,20.3,2021-09-24 12:46:04
66.9,30.5,18.4,20.3,2021-09-24 12:46:14
66.9,30.5,18,20,2021-09-24 12:46:24
66.9,30.5,18,20,2021-09-24 12:46:34
63.8,31,17.7,20.2,2021-09-24 12:46:44
67,30.5,18,20,2021-09-24 12:46:54
67,30.5,18.1,20,2021-09-24 12:47:04
67,30.5,18,20,2021-09-24 12:47:14
67,30.5,18.4,20.3,2021-09-24 12:47:24
67,30.5,18,20,2021-09-24 12:47:34
66.9,30.5,18,20,2021-09-24 12:47:44
66.9,30.5,18,20,2021-09-24 12:47:54
66.9,30.5,17.7,19.7,2021-09-24 12:48:04
66.8,30.5,17.7,19.7,2021-09-24 12:48:14
63.8,31,17.3,19.9,2021-09-24 12:48:24
66.8,30.5,17.7,19.7,2021-09-24 12:48:34
66.8,30.5,17.7,19.7,2021-09-24 12:48:44
66.7,30.5,17.6,19.7,2021-09-24 12:48:54
66.7,30.5,18,20,2021-09-24 12:49:04
66.7,30.5,18,20,2021-09-24 12:49:14
66.7,30.6,18,20.1,2021-09-24 12:49:24
66.7,30.6,18,20.1,2021-09-24 12:49:34
66.7,30.5,18.3,20.3,2021-09-24 12:49:44
63.7,31,18,20.5,2021-09-24 12:49:54
66.8,30.5,18.4,20.3,2021-09-24 12:50:04
66.8,30.5,18.4,20.3,2021-09-24 12:50:14
66.8,30.6,18.4,20.4,2021-09-24 12:50:24
66.8,30.5,18,20,2021-09-24 12:50:34
66.8,30.5,18,20,2021-09-24 12:50:44
66.8,30.5,17.7,19.7,2021-09-24 12:50:54
66.8,30.6,18,20.1,2021-09-24 12:51:04
66.8,30.6,18,20.1,2021-09-24 12:51:14
66.8,30.6,18,20.1,2021-09-24 12:51:24
63.7,31.1,17.7,20.2,2021-09-24 12:51:34
66.7,30.6,17.7,19.7,2021-09-24 12:51:44
66.8,30.6,17.7,19.7,2021-09-24 12:51:54
66.8,30.6,17.7,19.7,2021-09-24 12:52:04
66.8,30.6,17.7,19.7,2021-09-24 12:52:14
66.8,30.6,17.7,19.7,2021-09-24 12:52:24
66.9,30.6,17.7,19.7,2021-09-24 12:52:34
66.9,30.6,17.7,19.7,2021-09-24 12:52:44
66.8,30.6,17.7,19.7,2021-09-24 12:52:54
66.8,30.6,17.7,19.7,2021-09-24 12:53:04
63.8,31.1,17,19.3,2021-09-24 12:53:14
66.8,30.6,17.7,19.7,2021-09-24 12:53:24
66.7,30.6,17.7,19.7,2021-09-24 12:53:34
66.7,30.6,17.7,19.7,2021-09-24 12:53:44
66.7,30.6,17.7,19.7,2021-09-24 12:53:54
66.7,30.6,17.7,19.7,2021-09-24 12:54:04
66.7,30.6,17.7,19.7,2021-09-24 12:54:14
66.7,30.6,17.7,19.7,2021-09-24 12:54:24
66.7,30.6,17.7,19.7,2021-09-24 12:54:34
63.7,31.1,17.3,19.9,2021-09-24 12:54:44
66.7,30.6,17.7,19.7,2021-09-24 12:54:54
66.7,30.6,17.7,19.7,2021-09-24 12:55:04
66.7,30.6,17.7,19.7,2021-09-24 12:55:14
66.7,30.6,17.7,19.7,2021-09-24 12:55:24
66.7,30.6,17.7,19.7,2021-09-24 12:55:34
66.7,30.6,18,20.1,2021-09-24 12:55:44
66.7,30.6,18,20.1,2021-09-24 12:55:54
66.7,30.6,18,20.1,2021-09-24 12:56:04
66.7,30.6,18,20.1,2021-09-24 12:56:14
63.7,31.1,17.7,20.2,2021-09-24 12:56:24
66.7,30.6,18,20.1,2021-09-24 12:56:34
66.8,30.6,18,20.1,2021-09-24 12:56:44
66.8,30.6,18,20.1,2021-09-24 12:56:54
66.7,30.6,17.7,19.7,2021-09-24 12:57:04
66.7,30.6,17.7,19.7,2021-09-24 12:57:14
66.7,30.6,17.7,19.7,2021-09-24 12:57:24
66.7,30.6,17.7,19.7,2021-09-24 12:57:34
66.6,30.6,18,20.1,2021-09-24 12:57:44
63.6,31.1,17.7,20.2,2021-09-24 12:57:54
66.6,30.6,18,20.1,2021-09-24 12:58:04
66.6,30.6,18.4,20.4,2021-09-24 12:58:14
66.6,30.6,18.4,20.4,2021-09-24 12:58:24
66.6,30.6,18.4,20.4,2021-09-24 12:58:34
66.6,30.6,18.4,20.4,2021-09-24 12:58:44
66.6,30.6,18.4,20.4,2021-09-24 12:58:54
66.6,30.6,18.4,20.4,2021-09-24 12:59:04
66.6,30.6,18.4,20.4,2021-09-24 12:59:14
63.6,31.1,17.7,20.2,2021-09-24 12:59:24
66.5,30.6,18,20.1,2021-09-24 12:59:34
66.5,30.6,18,20.1,2021-09-24 12:59:44
66.5,30.6,18,20.1,2021-09-24 12:59:54
66.5,30.6,17.6,19.7,2021-09-24 13:00:04
66.5,30.6,17.6,19.7,2021-09-24 13:00:14
66.5,30.7,17.7,19.8,2021-09-24 13:00:24
66.6,30.7,17.7,19.8,2021-09-24 13:00:34
66.6,30.6,17.7,19.7,2021-09-24 13:00:44
66.6,30.6,17.7,19.7,2021-09-24 13:00:54
63.6,31.1,17.3,19.9,2021-09-24 13:01:04
66.7,30.7,18,20.1,2021-09-24 13:01:14
66.7,30.6,17.7,19.7,2021-09-24 13:01:24
