humidity,temp,PM2_5,PM10_0,datetime
66.6,29.6,21.5,23.5,2021-09-24 11:43:07
66.6,29.6,21.5,23.5,2021-09-24 11:43:17
66.6,29.6,21.5,23.5,2021-09-24 11:43:27
66.6,29.6,21.5,23.5,2021-09-24 11:43:37
66.7,29.6,21.9,23.8,2021-09-24 11:43:47
63.7,30.4,21.3,23.7,2021-09-24 11:43:57
66.8,29.7,21.2,23.2,2021-09-24 11:44:07
66.6,29.7,21.2,23.2,2021-09-24 11:44:17
66.5,29.7,21.2,23.2,2021-09-24 11:44:27
66.4,29.7,21.2,23.2,2021-09-24 11:44:37
66.3,29.7,20.8,22.9,2021-09-24 11:44:47
66.2,29.7,20.8,22.9,2021-09-24 11:44:57
65.9,29.7,20.4,22.5,2021-09-24 11:45:07
65.8,29.7,20,22.2,2021-09-24 11:45:17
65.6,29.7,20,22.2,2021-09-24 11:45:27
63.1,30.4,19.4,21.8,2021-09-24 11:45:37
65.5,29.8,19.7,21.6,2021-09-24 11:45:47
65.4,29.7,19.6,21.6,2021-09-24 11:45:57
65.4,29.8,19.6,21.6,2021-09-24 11:46:07
65.3,29.8,19.6,21.9,2021-09-24 11:46:17
65.1,29.8,19.6,21.6,2021-09-24 11:46:27
65,29.8,19.9,22.2,2021-09-24 11:46:37
64.9,29.8,19.9,22.2,2021-09-24 11:46:47
64.9,29.8,19.9,22.2,2021-09-24 11:46:57
65,29.9,19.9,22.3,2021-09-24 11:47:07
62.7,30.5,19.8,22.5,2021-09-24 11:47:17
65,29.9,19.9,22.3,2021-09-24 11:47:27
65,29.9,19.9,22.3,2021-09-24 11:47:37
64.9,29.9,19.9,22.3,2021-09-24 11:47:47
64.9,29.9,19.6,21.6,2021-09-24 11:47:57
64.9,29.9,19.6,21.6,2021-09-24 11:48:07
64.8,29.9,19.6,21.6,2021-09-24 11:48:17
64.8,29.9,19.2,21.3,2021-09-24 11:48:27
64.7,29.9,19.5,21.6,2021-09-24 11:48:37
62.6,30.5,19.4,21.9,2021-09-24 11:48:47
64.6,29.9,19.6,22,2021-09-24 11:48:57
64.6,29.9,19.9,22.3,2021-09-24 11:49:07
64.5,29.9,19.9,22.3,2021-09-24 11:49:17
64.5,29.9,19.9,22.3,2021-09-24 11:49:27
64.5,29.9,19.9,22.3,2021-09-24 11:49:37
64.5,29.9,19.9,22.3,2021-09-24 11:49:47
64.5,29.9,19.5,21.7,2021-09-24 11:49:57
64.5,29.9,19.5,21.7,2021-09-24 11:50:07
64.5,30,19.6,21.7,2021-09-24 11:50:17
62.5,30.7,19.4,21.9,2021-09-24 11:50:27
64.5,30,19.9,22.3,2021-09-24 11:50:37
64.5,30,19.9,22.3,2021-09-24 11:50:47
64.5,30,19.9,22.3,2021-09-24 11:50:57
64.5,30,19.9,22.3,2021-09-24 11:51:07
64.5,30,19.9,22.3,2021-09-24 11:51:17
64.4,30,19.9,22.3,2021-09-24 11:51:27
64.3,30,19.9,22.3,2021-09-24 11:51:37
64.3,30,19.5,22,2021-09-24 11:51:47
64.4,30,19.5,21.7,2021-09-24 11:51:57
62.4,30.7,19.4,21.9,2021-09-24 11:52:07
64.5,30.1,19.6,22,2021-09-24 11:52:17
64.5,30.1,19.9,22.3,2021-09-24 11:52:27
64.5,30.1,19.9,22.3,2021-09-24 11:52:37
64.5,30.1,20.3,22.7,2021-09-24 11:52:47
64.5,30.1,20.3,22.7,2021-09-24 11:52:57
64.6,30.1,20.3,22.7,2021-09-24 11:53:07
64.6,30.2,20.3,22.7,2021-09-24 11:53:17
64.5,30.2,20,22.4,2021-09-24 11:53:27
64.5,30.2,20.3,22.7,2021-09-24 11:53:37
62.5,30.8,19.8,22.6,2021-09-24 11:53:47
64.4,30.2,19.9,22.4,2021-09-24 11:53:57
64.4,30.2,19.9,22.4,2021-09-24 11:54:07
64.4,30.2,19.9,22.4,2021-09-24 11:54:17
64.4,30.2,19.9,22.4,2021-09-24 11:54:27
64.3,30.2,19.6,21.8,2021-09-24 11:54:37
64.1,30.2,19.9,22.4,2021-09-24 11:54:47
64.1,30.2,19.9,22.4,2021-09-24 11:54:57
64.1,30.3,19.9,22.4,2021-09-24 11:55:07
64.1,30.3,19.6,21.8,2021-09-24 11:55:17
62.2,30.9,19.4,22,2021-09-24 11:55:27
64.1,30.3,19.9,22.4,2021-09-24 11:55:37
64.2,30.3,19.6,21.8,2021-09-24 11:55:47
64.2,30.3,19.6,22.1,2021-09-24 11:55:57
64.2,30.3,19.6,22.1,2021-09-24 11:56:07
64.1,30.3,19.6,21.8,2021-09-24 11:56:17
64.1,30.3,19.2,21.5,2021-09-24 11:56:27
64.1,30.3,19.2,21.5,2021-09-24 11:56:37
64.1,30.3,19.6,21.8,2021-09-24 11:56:47
62.2,30.9,19.8,22.6,2021-09-24 11:56:57
64.1,30.3,19.9,22.4,2021-09-24 11:57:07
64.1,30.4,20,22.5,2021-09-24 11:57:17
64.1,30.4,20,22.5,2021-09-24 11:57:27
64,30.4,20,22.5,2021-09-24 11:57:37
64,30.3,19.6,22.1,2021-09-24 11:57:47
64,30.4,19.6,21.8,2021-09-24 11:57:57
64,30.4,19.6,21.8,2021-09-24 11:58:07
64,30.4,19.6,21.8,2021-09-24 11:58:17
64,30.4,19.2,21.8,2021-09-24 11:58:27
62.2,31,19.5,22,2021-09-24 11:58:37
64,30.4,19.2,21.5,2021-09-24 11:58:47
63.9,30.4,19.2,21.5,2021-09-24 11:58:57
63.9,30.5,19.3,21.5,2021-09-24 11:59:07
63.7,30.5,19.2,21.5,2021-09-24 11:59:17
63.6,30.5,19.2,21.9,2021-09-24 11:59:27
63.5,30.5,19.2,21.5,2021-09-24 11:59:37
61.9,31,19.1,21.7,2021-09-24 12:00:17
63.7,30.6,19.2,21.9,2021-09-24 12:00:27
63.7,30.5,19.2,21.5,2021-09-24 12:00:37
63.7,30.6,18.9,21.3,2021-09-24 12:00:47
63.6,30.6,18.9,21.3,2021-09-24 12:00:57
63.6,30.6,19.2,21.6,2021-09-24 12:01:07
63.5,30.6,18.9,21.3,2021-09-24 12:01:17
63.5,30.6,18.9,21.3,2021-09-24 12:01:27
63.4,30.6,18.9,21.3,2021-09-24 12:01:37
63.3,30.6,18.8,21.3,2021-09-24 12:01:47
61.8,31.1,18.7,21.4,2021-09-24 12:01:57
63.3,30.7,18.8,21.3,2021-09-24 12:02:07
63.3,30.7,18.8,21.3,2021-09-24 12:02:17
63.3,30.7,18.8,21.3,2021-09-24 12:02:27
63.3,30.7,18.8,21.6,2021-09-24 12:02:37
63.3,30.7,19.2,21.6,2021-09-24 12:02:47
63.1,30.7,18.8,21.3,2021-09-24 12:02:57
63.1,30.7,18.8,21.3,2021-09-24 12:03:07
63,30.7,18.5,21,2021-09-24 12:03:17
61.6,31.2,18.7,21.4,2021-09-24 12:03:27
62.9,30.7,18.5,21,2021-09-24 12:03:37
62.9,30.7,18.5,21,2021-09-24 12:03:47
62.9,30.7,18.5,21,2021-09-24 12:03:57
62.9,30.7,18.5,21,2021-09-24 12:04:07
62.9,30.7,18.8,21.3,2021-09-24 12:04:17
62.9,30.8,18.5,21,2021-09-24 12:04:27
62.9,30.8,18.5,21,2021-09-24 12:04:37
62.8,30.8,18.8,21.3,2021-09-24 12:04:47
62.8,30.8,18.5,21,2021-09-24 12:04:57
61.5,31.3,18.4,21.5,2021-09-24 12:05:07
62.6,30.8,18.4,21,2021-09-24 12:05:17
62.5,30.8,18.4,21,2021-09-24 12:05:27
62.6,30.8,18.4,21,2021-09-24 12:05:37
62.6,30.8,18.4,21,2021-09-24 12:05:47
62.6,30.8,18.4,21,2021-09-24 12:05:57
62.8,30.9,18.5,21.1,2021-09-24 12:06:07
62.8,30.9,18.5,21.1,2021-09-24 12:06:17
62.8,30.9,18.5,21.1,2021-09-24 12:06:27
62.8,30.9,18.5,21.1,2021-09-24 12:06:37
61.5,31.4,18.4,21.2,2021-09-24 12:06:47
62.6,30.9,18.5,21,2021-09-24 12:06:57
62.6,30.9,18.5,21,2021-09-24 12:07:07
62.5,30.9,18.4,21,2021-09-24 12:07:17
62.5,30.9,18.8,21.4,2021-09-24 12:07:27
62.5,30.9,18.8,21.4,2021-09-24 12:07:37
62.5,31,18.8,21.4,2021-09-24 12:07:47
62.5,31,18.8,21.4,2021-09-24 12:07:57
62.4,31,18.8,21.4,2021-09-24 12:08:07
61.3,31.4,18.8,21.5,2021-09-24 12:08:17
62.3,31,18.8,21.4,2021-09-24 12:08:27
62.3,31,18.8,21.4,2021-09-24 12:08:37
62.3,31,18.8,21.4,2021-09-24 12:08:47
62.3,31,18.8,21.7,2021-09-24 12:08:57
62.3,31,18.8,21.4,2021-09-24 12:09:07
62.4,31.1,18.8,21.4,2021-09-24 12:09:17
62.4,31.1,18.8,21.4,2021-09-24 12:09:27
62.4,31.1,19.2,21.7,2021-09-24 12:09:37
62.4,31.1,18.8,21.7,2021-09-24 12:09:47
61.3,31.5,18.8,21.9,2021-09-24 12:09:57
62.3,31.1,18.8,22,2021-09-24 12:10:07
62.3,31.1,18.8,21.4,2021-09-24 12:10:17
62.3,31.1,18.8,21.4,2021-09-24 12:10:27
62.2,31.1,18.8,21.4,2021-09-24 12:10:37
62.2,31.1,18.8,21.4,2021-09-24 12:10:47
62.2,31.1,18.8,21.4,2021-09-24 12:10:57
62.2,31.1,18.8,21.4,2021-09-24 12:11:07
62.2,31.1,18.8,21.4,2021-09-24 12:11:17
62.3,31.1,18.8,21.4,2021-09-24 12:11:27
61.2,31.5,19.1,21.9,2021-09-24 12:11:37
62.3,31.1,18.8,21.4,2021-09-24 12:11:47
62.3,31.1,19.2,22.3,2021-09-24 12:11:57
62.4,31.1,19.2,22.1,2021-09-24 12:12:07
62.4,31.1,19.2,22.1,2021-09-24 12:12:17
62.4,31.1,19.2,21.8,2021-09-24 12:12:27
62.4,31.1,19.2,22.1,2021-09-24 12:12:37
62.4,31.1,19.2,22.1,2021-09-24 12:12:47
62.3,31.1,19.2,21.8,2021-09-24 12:12:57
62.3,31.1,19.2,21.8,2021-09-24 12:13:07
61.3,31.6,19.1,21.9,2021-09-24 12:13:17
62.2,31.1,19.2,22.1,2021-09-24 12:13:27
62.2,31.1,19.2,21.7,2021-09-24 12:13:37
62.1,31.1,19.2,21.7,2021-09-24 12:13:47
62.1,31.1,18.8,21.4,2021-09-24 12:13:57
62.1,31.2,18.8,21.5,2021-09-24 12:14:07
62.1,31.1,18.8,21.4,2021-09-24 12:14:17
62.1,31.2,18.8,21.5,2021-09-24 12:14:27
62.1,31.2,18.8,21.5,2021-09-24 12:14:37
61.2,31.6,18.8,21.6,2021-09-24 12:14:47
62,31.2,18.8,21.5,2021-09-24 12:14:57
61.9,31.2,19.1,21.8,2021-09-24 12:15:07
61.7,31.2,18.8,21.5,2021-09-24 12:15:17
61.7,31.2,19.1,21.8,2021-09-24 12:15:27
61.7,31.2,19.1,21.8,2021-09-24 12:15:37
61.7,31.2,18.8,21.5,2021-09-24 12:15:47
61.8,31.2,18.8,21.5,2021-09-24 12:15:57
61.8,31.3,18.8,21.5,2021-09-24 12:16:07
61.8,31.3,18.8,21.5,2021-09-24 12:16:17
61,31.7,18.8,21.9,2021-09-24 12:16:27
61.6,31.3,18.4,21.2,2021-09-24 12:16:37
61.6,31.3,18.4,21.2,2021-09-24 12:16:47
61.6,31.3,18.1,20.9,2021-09-24 12:16:57
61.5,31.3,18.4,21.2,2021-09-24 12:17:07
61.5,31.3,18.8,21.5,2021-09-24 12:17:17
61.5,31.3,18.7,21.5,2021-09-24 12:17:27
61.5,31.3,18.7,21.5,2021-09-24 12:17:37
61.5,31.3,18.7,21.5,2021-09-24 12:17:47
61.5,31.4,18.8,21.5,2021-09-24 12:17:57
60.8,31.7,18.4,21.3,2021-09-24 12:18:07
61.4,31.4,18.4,21.2,2021-09-24 12:18:17
61.2,31.4,18.4,21.2,2021-09-24 12:18:27
61.2,31.4,18.4,21.2,2021-09-24 12:18:37
61.2,31.4,18.4,21.5,2021-09-24 12:18:47
61.2,31.4,18.4,21.2,2021-09-24 12:18:57
61.2,31.4,18.4,21.2,2021-09-24 12:19:07
61.3,31.4,18,20.9,2021-09-24 12:19:17
61.3,31.4,18,20.9,2021-09-24 12:19:27
60.7,31.7,18.1,21,2021-09-24 12:19:37
61.3,31.4,18.4,21.2,2021-09-24 12:19:47
61.2,31.4,18.4,21.2,2021-09-24 12:19:57
61.3,31.4,18.4,21.2,2021-09-24 12:20:07
61.3,31.4,18.4,21.2,2021-09-24 12:20:17
61.3,31.4,18.7,21.5,2021-09-24 12:20:27
61.2,31.4,18.7,21.5,2021-09-24 12:20:37
61.2,31.4,18.4,21.2,2021-09-24 12:20:47
61.2,31.4,18.4,21.2,2021-09-24 12:20:57
61.1,31.4,18.4,21.2,2021-09-24 12:21:07
60.6,31.8,18.4,21.3,2021-09-24 12:21:17
61,31.4,18.4,21.2,2021-09-24 12:21:27
61,31.4,18,20.9,2021-09-24 12:21:37
61,31.4,18,20.9,2021-09-24 12:21:47
60.9,31.4,18,20.9,2021-09-24 12:21:57
60.9,31.4,17.7,20.6,2021-09-24 12:22:07
60.9,31.4,17.6,20.6,2021-09-24 12:22:17
60.8,31.4,18,20.9,2021-09-24 12:22:27
60.8,31.4,17.6,20.6,2021-09-24 12:22:37
60.9,31.4,17.6,20.6,2021-09-24 12:22:47
60.4,31.8,17.7,20.7,2021-09-24 12:22:57
60.9,31.5,18,20.9,2021-09-24 12:23:07
60.9,31.5,18,20.9,2021-09-24 12:23:17
60.9,31.5,18,20.9,2021-09-24 12:23:27
60.9,31.5,18,20.9,2021-09-24 12:23:37
60.9,31.5,18.4,21.2,2021-09-24 12:23:47
60.9,31.5,18.4,21.2,2021-09-24 12:23:57
60.9,31.5,18.4,21.2,2021-09-24 12:24:07
60.9,31.5,18,20.9,2021-09-24 12:24:17
60.5,31.9,18.1,21.1,2021-09-24 12:24:27
60.9,31.5,18,20.9,2021-09-24 12:24:37
60.9,31.5,18,20.9,2021-09-24 12:24:47
60.8,31.5,18,20.9,2021-09-24 12:24:57
60.9,31.5,18,20.9,2021-09-24 12:25:07
60.9,31.5,18,20.9,2021-09-24 12:25:17
60.9,31.5,18,20.9,2021-09-24 12:25:27
60.9,31.5,18.4,21.3,2021-09-24 12:25:37
60.9,31.5,18.4,21.2,2021-09-24 12:25:47
60.8,31.5,18.4,21.2,2021-09-24 12:25:57
60.4,31.9,18.4,21.4,2021-09-24 12:26:07
60.8,31.5,18.4,21.2,2021-09-24 12:26:17
60.8,31.5,18.4,21.2,2021-09-24 12:26:27
60.7,31.5,18,20.9,2021-09-24 12:26:37
60.7,31.5,18,20.9,2021-09-24 12:26:47
60.7,31.6,18,21,2021-09-24 12:26:57
60.7,31.6,18,21,2021-09-24 12:27:07
60.7,31.5,18,20.9,2021-09-24 12:27:17
60.6,31.5,18.3,21.2,2021-09-24 12:27:27
60.6,31.6,18.4,21.3,2021-09-24 12:27:37
60.3,31.9,18.4,21.4,2021-09-24 12:27:47
60.6,31.5,18.3,21.2,2021-09-24 12:27:57
60.6,31.6,18.4,21.3,2021-09-24 12:28:07
60.6,31.5,18.7,21.6,2021-09-24 12:28:17
60.6,31.6,18.4,21.3,2021-09-24 12:28:27
60.7,31.6,18.4,21.3,2021-09-24 12:28:37
60.7,31.6,18,21,2021-09-24 12:28:47
60.7,31.6,18,21,2021-09-24 12:28:57
60.7,31.6,18,21,2021-09-24 12:29:07
60.7,31.6,18,21,2021-09-24 12:29:17
60.4,31.9,18.1,21.1,2021-09-24 12:29:27
60.6,31.6,18,21,2021-09-24 12:29:37
60.6,31.6,18.3,21.3,2021-09-24 12:29:47
60.5,31.6,18.3,21.3,2021-09-24 12:29:57
60.5,31.6,18.3,21.3,2021-09-24 12:30:07
60.5,31.6,18.3,21.3,2021-09-24 12:30:17
60.5,31.6,18.3,21.3,2021-09-24 12:30:27
60.5,31.6,18.3,21.3,2021-09-24 12:30:37
60.5,31.6,18.3,21.3,2021-09-24 12:30:47
60.2,31.9,18.4,21.4,2021-09-24 12:30:57
60.5,31.6,18,21,2021-09-24 12:31:07
60.5,31.6,18,21,2021-09-24 12:31:17
60.5,31.6,18,21,2021-09-24 12:31:27
60.5,31.7,18,21,2021-09-24 12:31:37
60.5,31.7,18.4,21.3,2021-09-24 12:31:47
60.6,31.7,18,21,2021-09-24 12:31:57
60.5,31.6,18.3,21.3,2021-09-24 12:32:07
60.6,31.6,18.3,21.3,2021-09-24 12:32:17
60.6,31.7,18,21,2021-09-24 12:32:27
60.3,32,18.1,21.1,2021-09-24 12:32:37
60.6,31.7,18,21,2021-09-24 12:32:47
60.5,31.6,18,21,2021-09-24 12:32:57
60.5,31.7,18,21,2021-09-24 12:33:07
60.4,31.6,18,21,2021-09-24 12:33:17
60.4,31.7,18,21,2021-09-24 12:33:27
60.4,31.7,18.3,21.3,2021-09-24 12:33:37
60.4,31.7,18,21,2021-09-24 12:33:47
60.5,31.7,18.4,21.3,2021-09-24 12:33:57
60.4,31.7,18.3,21.3,2021-09-24 12:34:07
60.2,32,18.4,21.4,2021-09-24 12:34:17
60.4,31.7,18,21,2021-09-24 12:34:27
60.4,31.7,18,21,2021-09-24 12:34:37
60.4,31.7,18,21,2021-09-24 12:34:47
60.4,31.7,18,21,2021-09-24 12:34:57
60.4,31.7,18,21,2021-09-24 12:35:07
60.4,31.8,18,21,2021-09-24 12:35:17
60.4,31.7,18,21,2021-09-24 12:35:27
60.4,31.7,18,21,2021-09-24 12:35:37
60.2,32,18.4,21.4,2021-09-24 12:35:47
60.4,31.7,18,21,2021-09-24 12:35:57
60.4,31.8,18.4,21.3,2021-09-24 12:36:07
60.4,31.8,18,21,2021-09-24 12:36:17
60.3,31.8,18,21,2021-09-24 12:36:27
60.3,31.7,18.3,21.3,2021-09-24 12:36:37
60.3,31.7,18,21,2021-09-24 12:36:47
60.3,31.7,18,21,2021-09-24 12:36:57
60.3,31.8,18.4,21.3,2021-09-24 12:37:07
60.3,31.7,18,21,2021-09-24 12:37:17
60.1,32,18,21.1,2021-09-24 12:37:27
60.4,31.8,18,21,2021-09-24 12:37:37
60.4,31.8,18,21,2021-09-24 12:37:47
60.4,31.7,18.3,21.3,2021-09-24 12:37:57
60.4,31.8,18.4,21.3,2021-09-24 12:38:07
60.4,31.7,18.3,21.3,2021-09-24 12:38:17
60.4,31.8,18.4,21.3,2021-09-24 12:38:27
60.3,31.8,18.4,21.3,2021-09-24 12:38:37
60.2,31.8,18.3,21.3,2021-09-24 12:38:47
60.1,32.1,18.1,21.1,2021-09-24 12:38:57
60.1,31.8,18,21,2021-09-24 12:39:07
60.1,31.8,18,21,2021-09-24 12:39:17
60.1,31.8,18,21,2021-09-24 12:39:27
60.1,31.8,18,21,2021-09-24 12:39:37
60.1,31.8,18,21,2021-09-24 12:39:47
60.2,31.8,18,21,2021-09-24 12:39:57
60.2,31.8,18,21,2021-09-24 12:40:07
60.2,31.8,18,21,2021-09-24 12:40:47
60.2,31.8,17.6,20.7,2021-09-24 12:40:57
60.1,31.8,17.6,20.7,2021-09-24 12:41:07
60.1,31.8,17.6,20.7,2021-09-24 12:41:17
60.1,31.8,17.6,21,2021-09-24 12:41:27
60.1,31.8,18,21,2021-09-24 12:41:37
60.1,31.8,17.6,20.7,2021-09-24 12:41:47
60.2,31.8,17.6,20.7,2021-09-24 12:41:57
60.2,31.8,17.6,20.7,2021-09-24 12:42:07
60.1,32.1,17.7,20.8,2021-09-24 12:42:17
60.3,31.8,17.7,20.7,2021-09-24 12:42:27
60.3,31.8,17.3,20.4,2021-09-24 12:42:37
60.3,31.8,17.7,20.7,2021-09-24 12:42:47
60.3,31.8,17.7,20.7,2021-09-24 12:42:57
60.2,31.8,17.6,20.7,2021-09-24 12:43:07
60.2,31.8,17.6,20.7,2021-09-24 12:43:17
60.3,31.8,17.7,20.7,2021-09-24 12:43:27
60.3,31.8,18,21,2021-09-24 12:43:37
60.1,32.1,18.1,21.1,2021-09-24 12:43:47
60.1,31.8,18,21,2021-09-24 12:43:57
60.1,31.8,18.3,21.3,2021-09-24 12:44:07
60,31.8,18.3,21.3,2021-09-24 12:44:17
60,31.8,17.9,21,2021-09-24 12:44:27
60,31.8,18,21,2021-09-24 12:44:37
60,31.8,17.9,21,2021-09-24 12:44:47
60,31.8,17.6,20.7,2021-09-24 12:44:57
59.9,31.8,17.6,20.7,2021-09-24 12:45:07
60,31.8,17.3,20.4,2021-09-24 12:45:17
59.9,32.1,17.4,20.5,2021-09-24 12:45:27
60,31.8,17.3,20.4,2021-09-24 12:45:37
60,31.8,17.3,20.4,2021-09-24 12:45:47
60,31.8,17.3,20.4,2021-09-24 12:45:57
60.1,31.8,17.3,20.4,2021-09-24 12:46:07
60.1,31.8,17.3,20.4,2021-09-24 12:46:17
60.1,31.8,17.3,20.4,2021-09-24 12:46:27
60.1,31.8,17.3,20.4,2021-09-24 12:46:37
60.1,31.8,17.3,20.4,2021-09-24 12:46:47
60,32.1,17.7,20.8,2021-09-24 12:46:57
60.1,31.8,17.7,20.7,2021-09-24 12:47:07
60.1,31.8,17.7,20.7,2021-09-24 12:47:17
60.1,31.8,17.7,20.7,2021-09-24 12:47:27
60.1,31.8,18,21,2021-09-24 12:47:37
60.1,31.8,18,21,2021-09-24 12:47:47
60.1,31.8,17.7,20.7,2021-09-24 12:47:57
60.1,31.8,17.7,20.7,2021-09-24 12:48:07
60,31.8,17.6,20.7,2021-09-24 12:48:17
60,31.8,17.3,20.4,2021-09-24 12:48:27
59.9,32.1,17.4,20.5,2021-09-24 12:48:37
59.9,31.8,17.6,20.7,2021-09-24 12:48:47
59.8,31.8,17.6,20.7,2021-09-24 12:48:57
59.8,31.8,17.2,20.4,2021-09-24 12:49:07
59.8,31.8,17.2,20.4,2021-09-24 12:49:17
59.8,31.8,17.2,20.4,2021-09-24 12:49:27
59.7,31.8,16.9,20.1,2021-09-24 12:49:37
59.7,31.8,17.2,20.4,2021-09-24 12:49:47
59.8,31.8,17.2,20.4,2021-09-24 12:49:57
59.8,31.8,17.2,20.4,2021-09-24 12:50:07
59.9,32.1,17.3,20.5,2021-09-24 12:50:17
59.9,31.8,17.6,20.7,2021-09-24 12:50:27
59.9,31.8,17.3,20.4,2021-09-24 12:50:37
59.9,31.8,17.3,20.4,2021-09-24 12:50:47
59.9,31.8,17.6,20.7,2021-09-24 12:50:57
59.9,31.8,17.6,20.7,2021-09-24 12:51:07
59.9,31.8,17.3,20.4,2021-09-24 12:51:17
59.9,31.8,17.6,20.7,2021-09-24 12:51:27
59.8,31.8,17.6,20.7,2021-09-24 12:51:37
59.9,32.1,17.7,20.8,2021-09-24 12:51:47
59.7,31.8,17.2,20.4,2021-09-24 12:51:57
59.8,31.8,17.2,20.4,2021-09-24 12:52:07
59.8,31.8,17.2,20.4,2021-09-24 12:52:17
59.9,31.9,17.6,20.8,2021-09-24 12:52:27
59.9,31.9,17.3,20.4,2021-09-24 12:52:37
59.9,31.9,17.3,20.4,2021-09-24 12:52:47
59.9,31.9,17.6,20.8,2021-09-24 12:52:57
59.9,31.9,17.6,20.8,2021-09-24 12:53:07
59.9,31.9,17.6,20.8,2021-09-24 12:53:17
59.9,32.2,17.4,20.5,2021-09-24 12:53:27
59.7,31.9,17.3,20.4,2021-09-24 12:53:37
59.7,31.9,17.3,20.4,2021-09-24 12:53:47
59.7,31.9,17.3,20.4,2021-09-24 12:53:57
59.6,31.9,17.2,20.4,2021-09-24 12:54:07
59.6,31.9,17.2,20.4,2021-09-24 12:54:17
59.7,31.9,17.3,20.4,2021-09-24 12:54:27
59.6,31.9,17.2,20.4,2021-09-24 12:54:37
59.6,31.9,17.6,20.8,2021-09-24 12:54:47
59.6,31.9,17.6,20.8,2021-09-24 12:54:57
59.7,32.2,17.7,20.8,2021-09-24 12:55:07
59.6,31.9,17.6,20.8,2021-09-24 12:55:17
59.6,31.9,17.6,20.8,2021-09-24 12:55:27
59.6,31.9,17.2,20.4,2021-09-24 12:55:37
59.6,31.9,17.2,20.4,2021-09-24 12:55:47
59.6,31.9,17.2,20.4,2021-09-24 12:55:57
59.6,31.9,17.2,20.4,2021-09-24 12:56:07
59.6,31.9,17.2,20.4,2021-09-24 12:56:17
