datetime,PM2_5_e,PM10_e,temp_e,humidity_e,CO_e,NO2_e,SO2_e,PM2_5_1,PM10_1,temp_1,humidity_1,CO_1,NO2_1,SO2_1,PM2_5_14,PM10_14,temp_14,humidity_14,CO_14,NO2_14,SO2_14,PM2_5_20,PM10_20,temp_20,humidity_20,CO_20,NO2_20,SO2_20,PM2_5_27,PM10_27,temp_27,humidity_27,CO_27,NO2_27,SO2_27,PM2_5_30,PM10_30,temp_30,humidity_30,CO_30,NO2_30,SO2_30
2022-02-11 14:53:00,53.0,66.0,20.22,80.85,0.7,0.0,0.0,18.4,20.9,26.1,63.2,43.05,-0.46,0.07,27.72,27.72,24.95,77.97,-1.68,-0.54,0.06,22.0,24.1,25.3,65.5,-226.86,-0.48,0.07,21.1,22.649999999999995,24.23,68.58,-1.82,-0.43,0.1,24.5,26.83,25.8,64.07,-0.97,-0.43,0.09
2022-02-11 14:55:00,53.0,67.0,20.19,80.76,0.7,0.0,0.0,17.68,20.18,26.28,63.04999999999999,43.07,-0.46,0.06,28.149999999999995,28.399999999999995,24.93,78.0,-1.66,-0.54,0.06,21.77,23.93,25.63,64.98,-227.08,-0.48,0.07,23.88,25.350000000000005,23.899999999999995,69.13,-1.78,-0.43,0.1,22.93,25.18,26.070000000000004,64.27,-0.9499999999999998,-0.43,0.1
2022-02-11 14:56:00,53.0,66.0,20.1,81.12,0.72,0.0,0.0,18.9,21.45,26.0,63.29999999999999,43.12,-0.46,0.07,27.5,27.820000000000004,25.18,76.67,-1.66,-0.54,0.07,20.73,22.8,25.38,65.3,-227.22,-0.48,0.07,23.43,25.0,24.22,68.4,-1.74,-0.43,0.1,23.7,25.95,25.8,64.43,-0.92,-0.43,0.09
2022-02-11 14:57:00,55.0,68.0,20.04,81.85,0.7,0.0,0.0,18.9,21.38,26.25,63.18,43.07,-0.46,0.07,26.03,26.43,25.18,76.67,-1.67,-0.54,0.07,19.18,21.33,25.67,64.9,-227.36,-0.48,0.07,22.820000000000004,24.3,24.22,68.5,-1.74,-0.43,0.1,24.399999999999995,26.8,26.070000000000004,64.13,-0.9499999999999998,-0.43,0.09
2022-02-11 14:58:00,55.0,68.0,20.03,82.45,0.7,0.0,0.0,18.33,20.78,26.25,63.28,43.06,-0.46,0.06,25.72,25.820000000000004,24.899999999999995,78.0,-1.67,-0.54,0.07,18.43,20.52,25.67,64.9,-227.47,-0.48,0.06,22.28,23.7,23.899999999999995,69.22,-1.74,-0.43,0.1,24.42,26.7,25.8,64.5,-0.96,-0.43,0.09
2022-02-11 15:00:00,54.0,68.0,20.01,82.28,0.69,0.0,0.0,18.6,21.13,26.25,63.13,43.01,-0.46,0.06,24.7,24.7,24.85,78.0,-1.7,-0.54,0.06,21.17,23.42,25.67,64.77,-227.66,-0.48,0.07,22.93,24.38,24.22,68.55,-1.79,-0.43,0.1,24.100000000000005,26.43,26.05,64.13,-1.01,-0.43,0.09
2022-02-11 15:02:00,54.0,69.0,20.05,81.71,0.7,0.0,0.0,18.07,20.42,26.149999999999995,63.04999999999999,43.18,-0.46,0.08,23.16,23.54,25.14,76.4,-1.7,-0.54,0.06,17.57,19.6,25.67,64.9,-227.79,-0.48,0.06,20.47,21.93,24.22,68.65,-1.81,-0.43,0.1,25.100000000000005,27.42,26.05,63.95000000000001,-0.94,-0.43,0.09
2022-02-11 15:03:00,54.0,68.0,20.08,81.58,0.75,0.0,0.0,18.58,21.13,26.17,63.07,43.32,-0.46,0.09,22.33,22.25,24.8,78.0,-1.68,-0.54,0.06,17.6,19.65,25.67,64.9,-227.84,-0.48,0.07,20.82,22.23,23.88,69.4,-1.74,-0.43,0.1,24.23,26.58,26.05,64.05,-0.86,-0.43,0.09
2022-02-11 15:05:00,53.0,68.0,20.14,81.61,0.77,0.0,0.0,18.53,21.08,26.149999999999995,63.22,43.330000000000005,-0.46,0.08,22.22,22.399999999999995,25.08,76.67,-1.6499999999999997,-0.54,0.07,17.18,19.25,25.67,64.9,-227.92,-0.48,0.07,19.83,21.27,24.13,68.78,-1.6900000000000002,-0.43,0.1,24.75,27.03,26.03,64.2,-0.7799999999999999,-0.43,0.1
2022-02-11 15:06:00,54.0,69.0,20.07,81.64,0.75,0.0,0.0,18.55,21.05,25.92,63.42,43.21,-0.46,0.08,22.87,22.899999999999995,24.78,78.0,-1.63,-0.54,0.07,17.72,19.83,25.67,64.9,-227.95,-0.48,0.07,20.3,21.600000000000005,23.8,69.4,-1.71,-0.43,0.1,25.43,27.73,26.02,64.12,-0.84,-0.43,0.1
2022-02-11 15:07:00,53.0,67.0,20.1,81.43,0.76,0.0,0.0,18.97,21.43,26.22,63.22,43.22,-0.46,0.08,22.0,22.18,25.05,76.67,-1.64,-0.54,0.07,16.6,18.65,25.399999999999995,65.3,-227.99,-0.48,0.07,19.45,20.95,24.12,68.8,-1.71,-0.43,0.1,25.47,27.67,25.72,64.4,-0.85,-0.43,0.1
2022-02-11 15:08:00,54.0,69.0,20.11,81.34,0.75,0.0,0.0,19.13,21.58,26.23,63.13,43.21,-0.46,0.08,22.17,22.149999999999995,24.72,78.0,-1.62,-0.54,0.06,16.12,18.28,25.67,64.9,-228.02,-0.48,0.07,19.4,20.8,23.8,69.5,-1.72,-0.43,0.1,25.570000000000004,28.03,25.95,64.07,-0.87,-0.43,0.1
2022-02-11 15:10:00,53.0,69.0,20.22,81.14,0.75,0.0,0.0,18.4,20.83,26.25,63.20000000000001,43.24,-0.46,0.08,21.72,21.93,25.0,76.67,-1.64,-0.54,0.07,15.37,17.32,25.67,65.0,-228.13,-0.48,0.07,17.22,18.6,24.12,68.87,-1.71,-0.43,0.1,26.27,28.83,25.95,64.12,-0.86,-0.43,0.1
2022-02-11 15:11:00,55.0,69.0,20.24,81.14,0.74,0.0,0.0,18.78,21.15,26.0,63.5,43.22,-0.46,0.08,21.7,21.7,24.7,78.0,-1.63,-0.54,0.07,15.03,17.02,25.67,65.0,-228.19,-0.48,0.07,17.73,18.9,23.8,69.65,-1.7299999999999998,-0.43,0.1,25.8,28.13,25.95,64.18,-0.89,-0.43,0.1
2022-02-11 15:12:00,55.0,69.0,20.34,80.82,0.77,0.0,0.0,18.85,21.38,26.25,63.15,43.330000000000005,-0.46,0.09,21.5,21.73,25.0,76.67,-1.62,-0.54,0.07,15.4,17.3,25.399999999999995,65.42,-228.26,-0.48,0.08,17.3,18.67,24.12,68.98,-1.7299999999999998,-0.43,0.1,24.77,27.0,25.7,64.52,-0.82,-0.43,0.1
2022-02-11 15:13:00,54.0,68.0,20.44,80.65,0.77,0.0,0.0,19.3,21.73,26.27,63.15,43.34,-0.46,0.1,21.5,21.73,25.0,76.67,-1.6000000000000003,-0.54,0.07,14.97,16.92,25.67,65.07,-228.33,-0.48,0.07,15.949999999999998,17.4,24.12,69.07,-1.72,-0.43,0.11,25.63,27.92,25.95,64.1,-0.79,-0.43,0.1
2022-02-11 15:15:00,56.0,68.0,20.47,80.98,0.78,0.0,0.0,18.87,21.28,26.320000000000004,63.330000000000005,43.37,-0.46,0.1,23.03,23.33,25.0,76.67,-1.57,-0.54,0.07,15.9,18.0,25.399999999999995,65.43,-228.48,-0.48,0.07,15.48,16.75,24.22,69.17,-1.71,-0.43,0.1,26.08,28.37,25.7,64.8,-0.77,-0.43,0.11
2022-02-11 15:16:00,58.0,70.0,20.53,81.16,0.79,0.0,0.0,19.22,21.58,26.33,63.330000000000005,43.39000000000001,-0.46,0.1,23.27,23.399999999999995,24.68,78.0,-1.5599999999999998,-0.54,0.07,15.9,18.05,25.67,65.08,-228.55000000000004,-0.48,0.08,15.050000000000002,16.25,23.899999999999995,69.9,-1.7,-0.43,0.1,25.77,27.98,25.97,64.43,-0.7399999999999999,-0.43,0.11
2022-02-11 15:17:00,58.0,70.0,20.58,80.96,0.78,0.0,0.0,18.8,21.2,26.100000000000005,63.53,43.330000000000005,-0.46,0.09,22.67,22.98,24.93,76.67,-1.5599999999999998,-0.54,0.07,15.4,17.3,25.399999999999995,65.5,-228.63,-0.48,0.08,14.67,16.0,24.22,69.17,-1.68,-0.43,0.11,26.13,28.5,25.78,64.68,-0.79,-0.43,0.1
2022-02-11 15:18:00,58.0,70.0,20.65,80.59,0.77,0.0,0.0,19.4,21.78,26.33,63.20000000000001,43.26,-0.46,0.09,22.070000000000004,22.23,24.93,76.67,-1.58,-0.54,0.08,15.42,17.38,25.67,65.08,-228.71,-0.48,0.08,14.48,15.82,24.22,69.17,-1.7,-0.43,0.11,25.55,27.850000000000005,26.05,64.17,-0.85,-0.43,0.1
2022-02-11 15:20:00,58.0,70.0,20.71,80.3,0.76,0.0,0.0,18.75,21.23,26.33,63.12,43.29999999999999,-0.46,0.09,21.52,21.7,24.899999999999995,76.67,-1.57,-0.54,0.07,15.5,17.45,25.47,65.5,-228.89,-0.48,0.08,13.6,14.92,24.22,69.3,-1.7,-0.43,0.11,26.18,28.600000000000005,25.78,64.48,-0.83,-0.43,0.1
2022-02-11 15:21:00,60.0,71.0,20.74,80.2,0.76,0.0,0.0,18.78,21.23,26.350000000000005,63.17,43.330000000000005,-0.46,0.09,21.48,21.45,24.600000000000005,78.0,-1.57,-0.54,0.07,15.12,17.13,25.72,65.08,-228.98,-0.48,0.08,13.58,15.0,24.22,69.35,-1.7,-0.43,0.11,26.100000000000005,28.48,26.05,64.23,-0.83,-0.43,0.1
2022-02-11 15:22:00,60.0,71.0,20.79,80.08,0.76,0.0,0.0,18.25,20.6,26.100000000000005,63.4,43.34,-0.46,0.09,21.45,21.649999999999995,24.899999999999995,76.67,-1.57,-0.54,0.07,14.92,16.88,25.73,65.1,-229.09,-0.48,0.08,13.52,14.699999999999998,23.899999999999995,70.1,-1.7,-0.43,0.11,25.78,28.13,26.05,64.23,-0.81,-0.43,0.1
2022-02-11 15:23:00,56.0,69.0,20.82,79.92,0.77,0.0,0.0,18.88,21.350000000000005,26.350000000000005,63.13,43.37,-0.46,0.09,21.63,21.8,24.899999999999995,76.73,-1.5599999999999998,-0.54,0.07,14.9,16.8,25.43,65.5,-229.18,-0.48,0.08,13.27,14.4,24.22,69.35,-1.7,-0.43,0.11,25.850000000000005,28.100000000000005,25.8,64.6,-0.8000000000000002,-0.43,0.1
2022-02-11 15:25:00,56.0,70.0,20.85,79.73,0.76,0.0,0.0,19.12,21.600000000000005,26.350000000000005,63.13,43.34,-0.46,0.08,21.77,21.899999999999995,24.899999999999995,76.75,-1.58,-0.54,0.07,14.48,16.53,25.77,65.18,-229.38,-0.48,0.08,12.83,14.0,24.23,69.43,-1.7,-0.43,0.11,26.100000000000005,28.399999999999995,25.8,64.67,-0.83,-0.43,0.1
2022-02-11 15:26:00,56.0,70.0,20.77,79.79,0.76,0.0,0.0,19.23,21.72,26.38,63.080000000000005,43.330000000000005,-0.46,0.09,21.97,22.100000000000005,24.899999999999995,76.75,-1.5599999999999998,-0.54,0.07,14.9,16.8,25.5,65.6,-229.48,-0.48,0.07,13.93,15.27,24.23,69.43,-1.7,-0.43,0.11,25.850000000000005,28.13,26.05,64.37,-0.85,-0.43,0.1
2022-02-11 15:27:00,55.0,69.0,20.8,79.76,0.74,0.0,0.0,18.38,20.77,26.13,63.29999999999999,43.32,-0.46,0.08,21.68,21.649999999999995,24.600000000000005,78.1,-1.59,-0.54,0.06,14.68,16.68,25.77,65.18,-229.59,-0.48,0.08,13.75,14.97,23.899999999999995,70.2,-1.7,-0.43,0.11,26.67,29.08,26.05,64.35,-0.86,-0.43,0.1
2022-02-11 15:28:00,56.0,70.0,20.76,79.69,0.77,0.0,0.0,18.48,20.98,26.43,63.0,43.49,-0.46,0.1,22.62,22.88,24.899999999999995,76.73,-1.5599999999999998,-0.54,0.07,14.699999999999998,16.65,25.5,65.6,-229.69,-0.48,0.08,14.300000000000002,15.63,24.23,69.43,-1.68,-0.43,0.11,26.25,28.649999999999995,25.8,64.62,-0.7799999999999999,-0.43,0.11
2022-02-11 15:30:00,57.0,70.0,20.7,79.73,0.78,0.0,0.0,18.15,20.67,26.2,63.15,43.41,-0.46,0.09,22.78,23.12,24.899999999999995,76.73,-1.55,-0.54,0.07,15.22,17.13,25.8,65.13,-229.92,-0.48,0.08,15.9,17.0,23.899999999999995,70.27,-1.64,-0.43,0.11,24.67,26.95,26.05,64.43,-0.7600000000000001,-0.43,0.11
2022-02-11 15:31:00,55.0,69.0,20.62,79.98,0.79,0.0,0.0,19.38,21.98,26.45,62.95000000000001,43.4,-0.46,0.09,22.95,23.33,24.899999999999995,76.72,-1.5599999999999998,-0.54,0.06,16.28,18.35,25.600000000000005,65.5,-230.03,-0.48,0.08,16.73,18.13,24.23,69.43,-1.66,-0.43,0.11,25.63,27.83,25.8,64.75,-0.79,-0.43,0.1
2022-02-11 15:32:00,57.0,70.0,20.54,80.71,0.76,0.0,0.0,19.33,21.850000000000005,26.2,63.27,43.32,-0.46,0.09,22.47,22.33,24.600000000000005,78.1,-1.55,-0.54,0.07,16.12,18.28,25.87,65.1,-230.13,-0.48,0.08,17.3,18.65,24.23,69.43,-1.6499999999999997,-0.43,0.11,25.92,28.23,26.05,64.43,-0.85,-0.43,0.1
2022-02-11 15:33:00,57.0,71.0,20.51,80.99,0.74,0.0,0.0,19.28,21.73,26.45,63.04999999999999,43.28,-0.46,0.08,23.100000000000005,23.48,24.899999999999995,76.75,-1.57,-0.54,0.07,16.17,18.33,25.87,65.1,-230.22,-0.48,0.08,17.7,18.85,23.899999999999995,70.18,-1.67,-0.43,0.11,25.45,27.63,26.05,64.42,-0.89,-0.43,0.1
2022-02-11 15:35:00,58.0,71.0,20.49,80.97,0.75,0.0,0.0,19.17,21.649999999999995,26.2,63.18,43.42,-0.46,0.09,22.2,22.100000000000005,24.600000000000005,78.1,-1.57,-0.54,0.06,15.800000000000002,17.97,25.87,65.1,-230.39,-0.48,0.08,17.18,18.38,23.899999999999995,70.2,-1.66,-0.43,0.11,26.28,28.68,26.05,64.27,-0.81,-0.43,0.1
2022-02-11 15:36:00,58.0,71.0,20.36,81.58,0.78,0.0,0.0,19.22,21.73,26.45,62.95000000000001,43.46,-0.46,0.09,22.55,22.8,24.899999999999995,76.75,-1.57,-0.54,0.07,15.699999999999998,17.77,25.92,65.08,-230.49,-0.48,0.08,17.87,19.15,24.23,69.35,-1.64,-0.43,0.1,26.25,28.7,25.8,64.63,-0.75,-0.43,0.1
2022-02-11 15:37:00,60.0,73.0,20.36,81.72,0.79,0.0,0.0,19.45,21.850000000000005,26.2,63.23,43.45000000000001,-0.46,0.09,22.08,22.2,24.899999999999995,76.75,-1.57,-0.54,0.07,15.5,17.4,25.7,65.5,-230.57,-0.48,0.08,17.2,18.55,24.23,69.4,-1.62,-0.43,0.11,26.42,28.88,26.05,64.25,-0.75,-0.43,0.11
2022-02-11 15:38:00,60.0,72.0,20.21,82.04,0.79,0.0,0.0,19.75,22.13,26.45,63.04999999999999,43.41,-0.46,0.08,22.58,22.47,24.600000000000005,78.1,-1.5599999999999998,-0.54,0.08,15.83,17.93,25.95,65.05,-230.64,-0.48,0.08,18.08,19.25,23.899999999999995,70.15,-1.63,-0.43,0.11,26.600000000000005,29.03,26.05,64.38,-0.77,-0.43,0.1
2022-02-11 15:43:00,60.0,71.0,20.17,82.29,0.79,0.0,0.0,19.98,22.38,26.45,63.03,43.45000000000001,-0.46,0.09,21.32,21.53,24.899999999999995,76.75,-1.5599999999999998,-0.54,0.07,14.25,16.32,25.97,65.0,-230.98,-0.48,0.08,18.0,19.15,23.899999999999995,70.1,-1.6000000000000003,-0.43,0.11,26.67,29.23,25.97,64.28,-0.73,-0.43,0.11
2022-02-11 15:44:00,59.0,71.0,20.21,82.2,0.79,0.0,0.0,19.17,21.73,26.45,63.03,43.46,-0.46,0.1,20.87,20.92,24.570000000000004,78.1,-1.54,-0.54,0.07,13.97,16.03,25.95,65.0,-231.05000000000004,-0.48,0.08,17.52,18.85,24.23,69.37,-1.59,-0.43,0.11,26.93,29.25,25.7,64.65,-0.73,-0.43,0.11
2022-02-11 15:45:00,60.0,72.0,20.18,82.17,0.8,0.0,0.0,19.02,21.55,26.2,63.20000000000001,43.46,-0.46,0.09,20.67,20.93,24.83,76.75,-1.53,-0.54,0.07,14.0,16.07,25.8,65.4,-231.1,-0.48,0.08,17.07,18.45,24.23,69.38,-1.59,-0.43,0.11,26.62,29.03,25.95,64.32,-0.7399999999999999,-0.43,0.11
2022-02-11 15:46:00,60.0,71.0,20.27,81.94,0.82,0.0,0.0,19.4,21.93,26.45,62.88,43.54,-0.46,0.1,22.17,22.350000000000005,24.820000000000004,76.75,-1.5200000000000002,-0.54,0.07,13.97,16.07,26.03,65.0,-231.17,-0.48,0.08,16.93,18.17,23.899999999999995,70.2,-1.59,-0.43,0.11,26.97,29.33,25.95,64.25,-0.67,-0.43,0.11
2022-02-11 15:48:00,59.0,71.0,20.36,81.76,0.86,0.0,0.0,19.85,22.28,26.45,62.87,43.66,-0.46,0.1,22.63,22.899999999999995,24.8,76.75,-1.47,-0.54,0.08,14.82,16.88,26.05,64.95,-231.30000000000004,-0.48,0.08,15.58,16.8,24.23,69.52,-1.59,-0.43,0.11,26.649999999999995,29.13,25.95,64.23,-0.55,-0.43,0.12
2022-02-11 15:49:00,60.0,72.0,20.45,81.57,0.88,0.0,0.0,18.65,21.38,26.45,62.93,43.68,-0.46,0.11,22.33,22.48,24.8,76.75,-1.46,-0.54,0.08,15.13,17.13,26.05,64.9,-231.36,-0.48,0.08,15.25,16.4,23.899999999999995,70.3,-1.57,-0.43,0.11,26.8,29.18,25.95,64.35,-0.53,-0.43,0.12
2022-02-11 15:50:00,58.0,70.0,20.49,81.21,0.89,0.0,0.0,18.97,21.55,26.2,63.20000000000001,43.67,-0.46,0.1,22.23,22.149999999999995,24.5,78.1,-1.4400000000000002,-0.54,0.08,15.25,17.15,25.8,65.32,-231.42,-0.48,0.09,15.699999999999998,16.85,24.23,69.53,-1.55,-0.43,0.11,26.28,28.73,25.7,64.8,-0.53,-0.43,0.12
2022-02-11 15:51:00,63.0,73.0,20.45,81.26,0.91,0.0,0.0,19.7,22.13,26.48,63.0,43.68,-0.46,0.11,21.87,22.03,24.8,76.75,-1.42,-0.54,0.08,15.27,17.33,26.05,64.9,-231.48,-0.48,0.09,16.22,17.48,24.23,69.53,-1.53,-0.43,0.11,25.5,27.649999999999995,25.95,64.52,-0.52,-0.43,0.12
2022-02-11 15:53:00,63.0,73.0,20.46,81.22,0.92,0.0,0.0,19.87,22.52,26.47,62.87,43.72,-0.46,0.1,22.070000000000004,22.0,24.5,78.1,-1.39,-0.54,0.08,15.13,17.05,25.8,65.32,-231.58,-0.48,0.09,16.03,17.32,24.23,69.63,-1.49,-0.43,0.12,27.0,29.3,25.7,64.68,-0.46,-0.43,0.12
2022-02-11 15:54:00,62.0,73.0,20.51,81.1,0.94,0.0,0.0,19.92,22.55,26.47,62.87,43.76,-0.46,0.11,22.12,22.23,24.8,76.77,-1.36,-0.54,0.08,15.15,17.13,26.05,64.9,-231.62,-0.48,0.1,15.35,16.4,23.899999999999995,70.4,-1.4799999999999998,-0.43,0.12,27.13,29.53,25.95,64.28,-0.43,-0.43,0.13
2022-02-11 15:55:00,61.0,73.0,20.55,81.03,0.96,0.0,0.0,19.1,21.600000000000005,26.25,63.1,43.75,-0.46,0.11,21.75,21.93,24.8,76.77,-1.34,-0.54,0.08,15.33,17.3,25.8,65.3,-231.66,-0.48,0.09,15.15,16.35,24.23,69.63,-1.46,-0.43,0.12,26.600000000000005,28.98,25.7,64.73,-0.42,-0.43,0.13
2022-02-11 15:56:00,63.0,75.0,20.59,80.9,0.96,0.0,0.0,20.05,22.58,26.47,62.85,43.76,-0.46,0.1,22.53,22.5,24.5,78.1,-1.32,-0.54,0.08,16.48,18.6,26.05,64.9,-231.69,-0.48,0.09,15.6,16.8,24.23,69.67,-1.43,-0.43,0.11,26.03,28.28,25.95,64.47,-0.42,-0.43,0.13
2022-02-11 15:58:00,63.0,74.0,20.63,80.79,0.96,0.0,0.0,20.15,22.55,26.5,62.79999999999999,43.71,-0.46,0.11,23.92,24.18,24.8,76.77,-1.29,-0.54,0.09,17.65,19.65,25.8,65.2,-231.72,-0.48,0.1,14.32,15.65,24.23,69.72,-1.43,-0.43,0.12,27.100000000000005,29.399999999999995,25.7,64.7,-0.44,-0.43,0.12
2022-02-11 15:59:00,65.0,75.0,20.67,80.66,0.95,0.0,0.0,19.33,21.83,26.52,62.830000000000005,43.67,-0.46,0.1,23.8,23.83,24.45,78.1,-1.27,-0.54,0.08,17.82,19.93,26.05,64.82,-231.71,-0.48,0.1,14.07,15.4,24.23,69.73,-1.42,-0.43,0.12,27.23,29.68,25.95,64.42,-0.47,-0.43,0.12
2022-02-11 16:00:00,63.0,74.0,20.68,80.47,0.92,0.0,0.0,19.55,21.95,26.28,63.1,43.59,-0.46,0.1,23.52,23.77,24.73,76.77,-1.29,-0.54,0.08,17.0,19.08,25.95,64.82,-231.68,-0.48,0.1,14.1,15.300000000000002,23.899999999999995,70.58,-1.43,-0.43,0.12,25.83,28.23,25.95,64.52,-0.51,-0.43,0.12
2022-02-11 16:01:00,63.0,73.0,20.68,80.34,0.9,0.0,0.0,19.75,22.18,26.48,62.82,43.62,-0.46,0.1,23.22,23.48,24.7,76.77,-1.29,-0.54,0.09,16.18,18.3,25.7,65.3,-231.66,-0.48,0.1,13.87,15.18,24.23,69.8,-1.41,-0.43,0.12,26.78,29.08,25.7,64.8,-0.54,-0.43,0.11
2022-02-11 16:03:00,63.0,73.0,20.67,80.28,0.9,0.0,0.0,19.92,22.45,26.2,63.1,43.67,-0.46,0.1,22.070000000000004,22.18,24.7,76.77,-1.28,-0.54,0.09,15.949999999999998,18.18,25.95,64.9,-231.58,-0.48,0.1,13.35,14.300000000000002,23.899999999999995,70.6,-1.41,-0.43,0.12,27.070000000000004,29.43,25.95,64.43,-0.51,-0.43,0.12
2022-02-11 16:04:00,63.0,74.0,20.66,80.4,0.92,0.0,0.0,20.52,23.399999999999995,26.47,62.87,43.74,-0.46,0.11,21.93,22.08,24.7,76.77,-1.3,-0.54,0.08,15.53,17.53,25.68,65.33,-231.54,-0.48,0.1,13.5,14.65,24.23,69.82,-1.3999999999999997,-0.43,0.12,27.600000000000005,30.0,25.7,64.87,-0.47,-0.43,0.12
2022-02-11 16:05:00,61.0,72.0,20.66,80.54,0.94,0.0,0.0,19.78,22.25,26.22,63.1,43.78,-0.46,0.11,21.72,21.649999999999995,24.399999999999995,78.1,-1.29,-0.54,0.09,15.25,17.2,25.87,64.9,-231.48,-0.48,0.1,13.4,14.35,23.899999999999995,70.6,-1.41,-0.43,0.12,27.48,30.03,25.95,64.45,-0.43,-0.43,0.12
2022-02-11 16:06:00,65.0,74.0,20.66,80.6,0.96,0.0,0.0,19.78,22.28,26.45,62.87,43.85,-0.46,0.12,21.68,21.87,24.7,76.77,-1.27,-0.54,0.08,15.65,17.67,25.62,65.3,-231.42,-0.48,0.1,13.050000000000002,14.12,24.23,69.9,-1.39,-0.43,0.12,28.070000000000004,30.320000000000004,25.7,64.83,-0.3699999999999999,-0.43,0.13
2022-02-11 16:08:00,63.0,73.0,20.66,80.71,0.96,0.0,0.0,19.72,22.320000000000004,26.2,63.13,43.62,-0.46,0.11,20.92,21.13,24.649999999999995,76.77,-1.25,-0.54,0.09,16.18,18.32,25.87,64.9,-231.26,-0.48,0.1,13.15,14.050000000000002,23.899999999999995,70.7,-1.38,-0.43,0.12,27.28,29.63,25.95,64.53,-0.43,-0.43,0.12
2022-02-11 16:09:00,61.0,73.0,20.67,80.76,0.94,0.0,0.0,20.22,22.68,26.45,62.87,43.6,-0.46,0.1,21.77,21.899999999999995,24.62,76.77,-1.26,-0.54,0.08,17.22,19.2,25.600000000000005,65.3,-231.17,-0.48,0.1,13.07,14.1,24.23,69.9,-1.38,-0.43,0.12,27.43,29.649999999999995,25.7,64.9,-0.52,-0.43,0.12
2022-02-11 16:10:00,63.0,73.0,20.66,80.77,0.88,0.0,0.0,19.72,22.100000000000005,26.2,63.1,43.44,-0.46,0.09,24.399999999999995,24.42,24.320000000000004,78.1,-1.31,-0.54,0.08,19.07,21.28,25.850000000000005,64.85,-231.06000000000003,-0.48,0.09,13.22,14.27,24.23,69.9,-1.3999999999999997,-0.43,0.12,26.45,28.88,25.95,64.48,-0.65,-0.43,0.11
2022-02-11 16:11:00,63.0,73.0,20.66,80.7,0.82,0.0,0.0,19.63,22.18,26.45,62.78,43.29,-0.46,0.06,25.67,26.03,24.62,76.77,-1.37,-0.54,0.09,19.82,21.98,25.77,64.72,-230.93,-0.48,0.09,13.300000000000002,14.199999999999998,23.899999999999995,70.7,-1.3999999999999997,-0.43,0.12,26.73,29.18,25.95,64.43,-0.8000000000000002,-0.43,0.11
2022-02-11 16:12:00,63.0,73.0,20.64,80.68,0.78,0.0,0.0,19.92,22.33,26.45,62.78,43.22,-0.46,0.06,26.3,26.58,24.62,76.77,-1.43,-0.54,0.09,19.32,21.399999999999995,25.48,65.18,-230.77,-0.48,0.08,13.25,14.37,24.23,69.9,-1.43,-0.43,0.11,27.47,29.75,25.7,64.72,-0.9,-0.43,0.1
2022-02-11 16:14:00,63.0,73.0,20.63,80.75,0.78,0.0,0.0,19.92,22.38,26.45,62.87,43.42,-0.46,0.08,25.5,25.73,24.62,76.77,-1.49,-0.54,0.08,18.28,20.35,25.399999999999995,65.28,-230.45,-0.48,0.08,13.27,14.300000000000002,24.23,70.0,-1.4799999999999998,-0.43,0.11,26.93,29.22,25.600000000000005,64.87,-0.7600000000000001,-0.43,0.11
2022-02-11 16:15:00,64.0,74.0,20.61,80.88,0.78,0.0,0.0,19.5,21.9,26.2,63.1,43.4,-0.46,0.08,26.35,26.48,24.3,78.1,-1.48,-0.54,0.07,18.23,20.27,25.93,64.5,-230.31000000000003,-0.48,0.09,13.45,14.62,24.38,69.6,-1.5,-0.43,0.11,26.570000000000004,29.070000000000004,26.13,64.1,-0.77,-0.43,0.11
2022-02-11 16:19:00,68.0,76.0,20.58,81.24,0.77,0.0,0.0,20.08,22.68,26.350000000000005,63.04999999999999,43.35,-0.46,0.1,24.75,24.649999999999995,24.28,78.18,-1.54,-0.54,0.07,16.45,18.58,25.570000000000004,65.0,-229.47,-0.48,0.08,13.6,14.6,23.899999999999995,70.9,-1.55,-0.43,0.11,27.72,30.08,25.87,64.6,-0.81,-0.43,0.11
2022-02-11 16:20:00,66.0,75.0,20.58,81.42,0.79,0.0,0.0,20.63,23.13,26.350000000000005,63.1,43.41,-0.46,0.1,23.820000000000004,24.03,24.53,76.85,-1.55,-0.54,0.07,16.2,18.27,25.25,65.4,-229.28,-0.48,0.08,13.17,14.199999999999998,24.22,70.08,-1.5599999999999998,-0.43,0.12,27.350000000000005,29.649999999999995,25.600000000000005,65.05,-0.77,-0.43,0.11
2022-02-11 16:22:00,66.0,75.0,20.58,81.53,0.76,0.0,0.0,20.9,23.43,26.33,63.13,43.16,-0.46,0.09,24.45,24.45,24.2,78.2,-1.57,-0.54,0.08,17.3,19.25,25.2,65.5,-228.91,-0.48,0.08,13.43,14.4,23.899999999999995,70.9,-1.59,-0.43,0.11,27.67,29.83,25.55,65.07,-0.9,-0.43,0.1
2022-02-11 16:23:00,66.0,75.0,20.58,81.55,0.73,0.0,0.0,20.85,23.52,26.100000000000005,63.32,43.15,-0.46,0.07,25.100000000000005,25.3,24.5,76.85,-1.61,-0.54,0.06,18.27,20.2,25.48,65.08,-228.74,-0.48,0.08,13.63,14.82,24.22,70.1,-1.6000000000000003,-0.43,0.12,27.77,30.13,25.8,64.67,-0.96,-0.43,0.09
