datetime,PM2_5,PM10,temp,humidity,CO,NO2,SO2
2021-12-26 01:36:00,14.7,18.8,25.8,52.6,-3.37,-0.51,0.04
2021-12-26 01:37:00,14.7,18.8,25.8,52.6,-3.38,-0.51,0.04
2021-12-26 10:37:00,18.8,23.0,25.2,53.1,-2.73,-0.51,0.06
2021-12-26 13:02:00,16.7,20.8,25.2,53.1,-2.95,-0.51,0.05
2021-12-26 13:03:00,16.7,20.8,25.2,53.1,-2.94,-0.51,0.05
2021-12-26 17:39:00,26.8,31.0,24.2,52.79999999999999,-2.7999999999999994,-0.51,0.05000000000000001
2021-12-26 18:39:00,25.87,29.8,24.0,54.57,-2.9500000000000006,-0.51,0.04
2021-12-26 20:41:00,16.9,20.5,22.58,55.1,-3.19,-0.51,0.15
2021-12-26 20:42:00,16.63,20.28,22.38,54.9,-3.16,-0.51,0.16
2021-12-26 20:43:00,16.68,20.4,21.98,54.57,-3.15,-0.51,0.18000000000000002
2021-12-26 20:44:00,17.22,20.88,22.33,55.0,-3.15,-0.51,0.16
2021-12-26 20:45:00,17.1,20.75,21.929999999999996,54.65,-3.16,-0.51,0.18000000000000002
2021-12-26 20:46:00,17.25,20.78,22.28,55.0,-3.17,-0.51,0.16
2021-12-26 20:47:00,16.8,20.43,22.28,55.0,-3.17,-0.51,0.16
2021-12-26 20:48:00,17.33,21.0,21.899999999999995,54.68,-3.16,-0.51,0.18000000000000002
2021-12-26 20:49:00,17.52,21.13,22.28,55.080000000000005,-3.17,-0.51,0.16
2021-12-26 20:50:00,16.05,19.7,22.28,55.04999999999999,-3.18,-0.51,0.15
2021-12-26 20:51:00,15.270000000000001,18.85,21.87,54.6,-3.18,-0.51,0.18000000000000002
2021-12-26 20:52:00,15.020000000000001,18.63,22.22,54.98,-3.19,-0.51,0.16
2021-12-26 20:53:00,15.42,19.1,22.2,54.98,-3.17,-0.51,0.16
2021-12-26 20:54:00,15.63,19.4,21.8,54.70000000000001,-3.16,-0.51,0.18000000000000002
2021-12-26 20:55:00,17.6,21.25,22.2,55.13,-3.15,-0.51,0.16
2021-12-26 20:56:00,17.75,21.32,22.2,55.18,-3.16,-0.51,0.16
2021-12-26 20:57:00,17.2,20.7,21.8,54.79999999999999,-3.18,-0.51,0.18000000000000002
2021-12-26 20:58:00,16.8,20.4,22.2,55.169999999999995,-3.18,-0.51,0.16
2021-12-26 20:59:00,15.82,19.55,21.73,54.70000000000001,-3.19,-0.51,0.18000000000000002
2021-12-26 21:00:00,15.949999999999998,19.58,22.13,55.12,-3.17,-0.51,0.16
2021-12-26 21:01:00,16.67,20.25,22.149999999999995,55.13,-3.16,-0.51,0.16
2021-12-26 21:02:00,16.6,20.25,21.73,54.82,-3.17,-0.51,0.18000000000000002
2021-12-26 21:03:00,17.48,21.0,22.12,55.23,-3.17,-0.51,0.16
2021-12-26 21:04:00,17.83,21.32,22.100000000000005,55.32,-3.18,-0.51,0.16
2021-12-26 21:05:00,16.65,20.25,21.7,54.82,-3.18,-0.51,0.18000000000000002
2021-12-26 21:06:00,16.2,19.85,22.100000000000005,55.18,-3.18,-0.51,0.16
2021-12-26 21:07:00,16.15,19.83,22.100000000000005,55.20000000000001,-3.18,-0.51,0.16
2021-12-26 21:08:00,15.93,19.65,21.7,54.82,-3.17,-0.51,0.18000000000000002
