datetime,PM2_5,PM10,temp,humidity,CO,NO2,SO2
2022-02-01 18:15:00,14.03,16.75,21.23,60.37,-182.18999999999997,-0.48,0.18000000000000002
2022-02-01 18:16:00,13.979999999999999,16.7,20.8,60.419999999999995,-182.14,-0.48,0.22
2022-02-01 18:17:00,13.479999999999999,16.2,21.23,60.37,-182.1,-0.48,0.18000000000000002
2022-02-01 18:18:00,13.85,16.6,20.8,60.4,-182.06000000000003,-0.48,0.22
2022-02-01 18:19:00,14.18,16.9,21.23,60.38,-182.01,-0.48,0.18000000000000002
2022-02-01 18:20:00,14.43,17.1,21.23,60.47,-181.96,-0.48,0.18000000000000002
2022-02-01 18:21:00,13.88,16.6,20.78,60.5,-181.91,-0.48,0.22
2022-02-01 18:22:00,14.14,16.86,21.26,60.48,-181.84,-0.48,0.17
2022-02-01 18:23:00,13.47,16.25,20.78,60.580000000000005,-181.79,-0.48,0.22
2022-02-01 18:24:00,13.85,16.6,21.22,60.5,-181.73,-0.48,0.18000000000000002
2022-02-01 18:25:00,14.08,16.8,21.22,60.54999999999999,-181.68999999999997,-0.48,0.18000000000000002
2022-02-01 18:26:00,14.38,17.0,20.73,60.63,-181.64,-0.48,0.22
2022-02-01 18:27:00,14.13,16.85,21.17,60.580000000000005,-181.59,-0.48,0.19000000000000003
2022-02-01 18:28:00,14.1,16.8,20.73,60.6,-181.56000000000003,-0.48,0.22
2022-02-01 18:29:00,14.13,16.85,21.17,60.54999999999999,-181.52,-0.48,0.19000000000000003
2022-02-01 18:30:00,14.18,16.9,21.17,60.54999999999999,-181.49,-0.48,0.19000000000000003
2022-02-01 18:31:00,14.37,17.0,20.75,60.6,-181.44999999999996,-0.48,0.22
2022-02-01 18:32:00,13.9,16.65,21.13,60.5,-181.42,-0.48,0.18000000000000002
2022-02-01 18:33:00,13.28,15.78,21.13,60.47,-181.4,-0.48,0.18000000000000002
2022-02-01 18:34:00,13.5,16.12,20.7,60.53,-181.35,-0.48,0.21
2022-02-01 18:35:00,14.18,16.9,21.13,60.54999999999999,-181.32000000000002,-0.48,0.18000000000000002
2022-02-01 18:36:00,14.1,16.8,20.7,60.6,-181.27,-0.48,0.22
2022-02-01 18:37:00,14.62,17.25,21.13,60.54999999999999,-181.23,-0.48,0.18000000000000002
2022-02-01 18:38:00,14.37,17.05,21.13,60.65,-181.17999999999998,-0.48,0.18000000000000002
2022-02-01 18:39:00,14.07,16.75,20.7,60.68,-181.11,-0.48,0.22
2022-02-01 18:40:00,14.229999999999999,16.95,21.12,60.57,-181.06000000000003,-0.48,0.18000000000000002
2022-02-01 18:41:00,14.35,17.0,20.68,60.68,-181.02,-0.48,0.22
2022-02-01 18:42:00,14.43,17.1,21.13,60.54999999999999,-180.96,-0.48,0.18000000000000002
2022-02-01 18:43:00,14.43,17.1,21.13,60.580000000000005,-180.92,-0.48,0.18000000000000002
2022-02-01 18:44:00,14.050000000000002,16.75,20.67,60.70000000000001,-180.86,-0.48,0.22
2022-02-01 18:45:00,13.85,16.58,21.1,60.6,-180.82000000000002,-0.48,0.18000000000000002
2022-02-01 18:46:00,13.57,16.33,20.65,60.63,-180.77,-0.48,0.22
2022-02-01 18:47:00,14.229999999999999,16.95,21.05,60.63,-180.72,-0.48,0.18000000000000002
2022-02-01 18:48:00,13.979999999999999,16.7,21.03,60.68,-180.67,-0.48,0.18000000000000002
2022-02-01 18:49:00,14.37,17.05,20.6,60.88,-180.6,-0.48,0.22
2022-02-01 18:50:00,14.050000000000002,16.75,21.03,60.9,-180.55000000000004,-0.48,0.18000000000000002
