datetime,PM2_5,temp,humidity,PM2_5_cal
2021-01-01 00:05:00,45.0,14.197256,61.85202,25.9
2021-01-01 00:10:00,40.0,14.207981,61.455292,27.0
2021-01-01 00:15:00,36.0,14.240156,61.287445,26.9
2021-01-01 00:20:00,40.0,14.186531,59.83786,23.8
2021-01-01 00:25:00,31.0,14.154355,60.036224,22.5
2021-01-01 00:30:00,34.0,14.12218,60.295624,23.2
2021-01-01 00:35:00,34.0,14.12218,60.6008,24.2
2021-01-01 00:40:00,34.0,14.14363,60.402435,24.8
2021-01-01 00:45:00,38.0,14.07928,59.074921,24.8
2021-01-01 00:50:00,38.0,14.05783,58.304352,24.7
2021-01-01 00:55:00,37.0,14.068555,57.938141,24.9
2021-01-01 01:00:00,37.0,14.03638,57.365936,24.8
2021-01-01 01:05:00,44.0,13.982754,56.43515,26.0
2021-01-01 01:10:00,38.0,13.982754,56.343597,26.8
2021-01-01 01:15:00,44.0,13.972029,55.611176,26.3
2021-01-01 01:20:00,40.0,13.982754,55.946869,27.5
2021-01-01 01:25:00,45.0,13.961304,56.717438,28.2
2021-01-01 01:30:00,40.0,13.907679,56.297821,27.7
2021-01-01 01:35:00,47.0,13.875503,56.465668,28.0
2021-01-01 01:40:00,45.0,13.811152,56.862396,28.5
2021-01-01 01:45:00,47.0,13.789702,56.267303,28.5
2021-01-01 01:50:00,52.0,13.768252,56.976837,28.9
2021-01-01 01:55:00,50.0,13.768252,57.32016,30.5
2021-01-01 02:00:00,56.0,13.703901,58.373016,31.1
2021-01-01 02:05:00,43.0,13.714626,58.655304,32.2
2021-01-01 02:10:00,54.0,13.682451,58.70871,32.0
2021-01-01 02:15:00,56.0,13.703901,59.58609,32.7
2021-01-01 02:20:00,51.0,13.628826,60.440582,34.0
2021-01-01 02:25:00,56.0,13.6181,60.867828,35.4
2021-01-01 02:30:00,62.0,13.543025,62.23349,36.7
2021-01-01 02:35:00,71.0,13.585925,62.317413,38.9
2021-01-01 02:40:00,78.0,13.543025,62.23349,44.2
2021-01-01 02:45:00,106.0,13.467949,61.546844,46.0
2021-01-01 02:50:00,127.0,13.435774,61.325592,51.9
2021-01-01 02:55:00,96.0,13.392874,60.867828,52.6
2021-01-01 03:00:00,77.0,13.328523,59.258026,45.6
2021-01-01 03:05:00,76.0,13.221272,57.076019,39.4
2021-01-01 03:10:00,76.0,13.114021,57.243866,37.2
2021-01-01 03:15:00,76.0,13.02822,56.68692,37.3
2021-01-01 03:20:00,73.0,13.00677,55.435699,37.6
2021-01-01 03:25:00,69.0,12.98532,54.703278,36.3
2021-01-01 03:30:00,59.0,12.974595,55.832428,36.4
2021-01-01 03:35:00,66.0,12.942419,55.183929,34.9
2021-01-01 03:40:00,65.0,12.920969,55.779022,35.3
2021-01-01 03:45:00,90.0,12.824444,56.885284,39.1
2021-01-01 03:50:00,101.0,12.824444,54.626984,43.1
2021-01-01 03:55:00,111.0,12.727918,53.497833,47.6
2021-01-01 04:00:00,135.0,12.738643,53.383392,50.8
2021-01-01 04:05:00,139.0,12.727918,52.589935,52.1
2021-01-01 04:10:00,119.0,12.749368,52.27713,53.1
2021-01-01 04:15:00,116.0,12.609941,51.994843,51.9
2021-01-01 04:20:00,111.0,12.577766,53.215546,49.7
2021-01-01 04:25:00,108.0,12.449065,53.192657,46.5
2021-01-01 04:30:00,94.0,12.43834,53.589386,40.9
2021-01-01 04:35:00,80.0,12.352539,53.879303,36.6
2021-01-01 04:40:00,74.0,12.309639,54.329437,32.9
2021-01-01 04:45:00,73.0,12.213113,56.335968,31.9
2021-01-01 04:50:00,74.0,12.202388,55.862946,32.1
2021-01-01 04:55:00,65.0,12.105862,57.526154,31.9
2021-01-01 05:00:00,66.0,12.020061,58.174652,31.1
2021-01-01 05:05:00,58.0,11.91281,57.610077,30.1
2021-01-01 05:10:00,59.0,11.848459,58.182281,28.9
2021-01-01 05:15:00,66.0,11.91281,57.70163,28.4
2021-01-01 05:20:00,57.0,11.805559,57.503265,28.6
2021-01-01 05:25:00,60.0,11.837734,57.671112,28.3
2021-01-01 05:30:00,54.0,11.773384,56.824249,27.7
2021-01-01 05:35:00,58.0,11.773384,57.19046,27.1
2021-01-01 05:40:00,58.0,11.784109,56.656403,27.1
2021-01-01 05:45:00,56.0,11.698308,55.779022,26.6
2021-01-01 05:50:00,60.0,11.601782,56.206268,26.2
2021-01-01 05:55:00,61.0,11.601782,56.236786,26.0
2021-01-01 06:00:00,49.0,11.591057,56.633514,26.0
2021-01-01 06:05:00,59.0,11.440906,57.533783,26.5
2021-01-01 06:10:00,57.0,11.505257,56.633514,27.5
2021-01-01 06:15:00,53.0,11.505257,57.19809,26.5
2021-01-01 06:20:00,50.0,11.38728,58.723969,27.0
2021-01-01 06:25:00,63.0,11.430181,58.464569,28.1
2021-01-01 06:30:00,57.0,11.398005,58.380646,28.3
2021-01-01 06:35:00,61.0,11.408731,57.396454,29.2
2021-01-01 06:40:00,59.0,11.419456,57.678741,29.1
2021-01-01 06:45:00,59.0,11.398005,57.625336,29.9
2021-01-01 06:50:00,62.0,11.398005,56.778473,29.5
2021-01-01 06:55:00,59.0,11.440906,56.999725,29.6
2021-01-01 07:00:00,57.0,11.38728,57.06076,30.1
2021-01-01 07:05:00,60.0,11.430181,56.496185,30.0
2021-01-01 07:10:00,65.0,11.515982,55.67984,29.5
2021-01-01 07:15:00,54.0,11.676858,55.450958,29.0
2021-01-01 07:20:00,63.0,11.687583,55.618805,29.0
2021-01-01 07:25:00,54.0,11.805559,55.580658,30.0
2021-01-01 07:30:00,55.0,11.923535,55.29837,30.4
2021-01-01 07:35:00,59.0,12.062962,52.383942,29.8
2021-01-01 07:40:00,49.0,12.277463,51.361603,28.4
2021-01-01 07:45:00,60.0,12.352539,48.576874,28.0
2021-01-01 07:50:00,52.0,12.577766,48.714203,26.9
2021-01-01 07:55:00,53.0,12.652842,46.257538,26.6
2021-01-01 08:00:00,47.0,12.835169,45.72348,25.5
2021-01-01 08:05:00,50.0,12.910244,45.548004,25.2
2021-01-01 08:10:00,50.0,13.103296,43.724579,24.5
2021-01-01 08:15:00,42.0,13.296348,44.418854,23.2
2021-01-01 08:25:00,47.0,13.446499,43.144745,23.3
2021-01-01 08:30:00,49.0,13.6181,44.457001,24.7
2021-01-01 08:35:00,46.0,13.768252,44.296783,23.4
2021-01-01 08:40:00,50.0,13.961304,43.266815,23.3
2021-01-01 08:45:00,44.0,14.12218,41.931671,21.7
2021-01-01 09:05:00,41.0,14.636985,39.093536,26.9
2021-01-01 09:10:00,43.0,14.368857,37.743134,25.3
2021-01-01 09:15:00,44.0,14.422482,38.391632,25.8
2021-01-01 09:20:00,42.0,14.433208,38.002533,26.2
2021-01-01 09:25:00,46.0,14.636985,37.65921,26.9
2021-01-01 09:30:00,42.0,14.733511,38.29245,26.3
2021-01-01 09:35:00,39.0,15.13034,37.28537,25.7
2021-01-01 09:40:00,37.0,15.398467,35.461945,24.9
2021-01-01 09:45:00,41.0,14.990913,36.339325,25.3
2021-01-01 09:50:00,42.0,14.905112,36.491913,25.3
2021-01-01 09:55:00,44.0,15.344841,35.919708,25.1
2021-01-01 10:00:00,38.0,15.69877,36.369843,25.3
2021-01-01 10:05:00,29.0,16.685478,34.103912,24.4
2021-01-01 10:10:00,46.0,16.181398,33.989471,23.9
2021-01-01 10:15:00,41.0,16.138498,34.416718,24.0
2021-01-01 10:20:00,42.0,16.782005,33.62326,23.7
2021-01-01 10:25:00,41.0,16.653303,33.485931,23.7
2021-01-01 10:30:00,43.0,17.200283,33.134979,23.7
2021-01-01 10:35:00,38.0,17.607838,32.066864,23.8
2021-01-01 10:40:00,37.0,17.88669,32.272858,24.6
2021-01-01 10:45:00,38.0,18.026115,31.509918,23.6
2021-01-01 10:50:00,42.0,17.543486,32.677216,23.8
2021-01-01 10:55:00,41.0,17.661463,30.930084,22.7
2021-01-01 11:00:00,38.0,17.607838,31.792206,23.9
2021-01-01 11:05:00,42.0,17.86524,30.98349,24.4
2021-01-01 11:10:00,46.0,17.650738,31.677765,25.2
2021-01-01 11:15:00,46.0,17.747263,32.143158,26.6
2021-01-01 11:20:00,43.0,18.090466,31.425995,25.2
2021-01-01 11:25:00,30.0,18.594545,31.197113,24.8
2021-01-01 11:30:00,36.0,19.034275,28.297943,21.6
2021-01-01 11:35:00,40.0,19.162975,29.991669,23.3
2021-01-01 11:40:00,44.0,19.10935,29.236359,24.4
2021-01-01 11:45:00,41.0,18.60527,30.251068,23.8
2021-01-01 11:50:00,45.0,19.0021,29.511017,24.4
2021-01-01 11:55:00,44.0,18.862673,28.122467,23.6
2021-01-01 12:00:00,40.0,19.098625,28.297943,21.4
2021-01-01 12:05:00,45.0,18.819773,29.022736,24.8
2021-01-01 12:10:00,39.0,19.045,28.687042,24.4
2021-01-01 12:15:00,35.0,19.752857,26.5737,22.3
2021-01-01 12:20:00,36.0,19.516905,26.444,21.0
2021-01-01 12:25:00,38.0,20.267662,26.260895,21.6
2021-01-01 12:30:00,39.0,20.11751,26.520294,21.8
2021-01-01 12:35:00,35.0,19.63488,26.482147,22.0
2021-01-01 12:40:00,42.0,19.806482,26.69577,22.3
2021-01-01 12:45:00,42.0,19.409653,26.787323,22.4
2021-01-01 12:50:00,40.0,19.334578,26.039642,21.3
2021-01-01 12:55:00,35.0,19.323853,26.184601,20.0
2021-01-01 13:00:00,34.0,19.988808,25.05545,19.9
2021-01-01 13:05:00,38.0,19.774307,25.475067,19.8
2021-01-01 13:10:00,32.0,19.688505,25.124115,19.3
2021-01-01 13:15:00,30.0,20.13896,24.597687,19.4
2021-01-01 13:20:00,34.0,20.24621,25.665802,21.3
2021-01-01 13:25:00,35.0,20.932617,25.253815,22.7
2021-01-01 13:30:00,42.0,20.814642,25.986237,22.6
2021-01-01 13:35:00,39.0,20.878992,25.513214,22.2
2021-01-01 13:40:00,39.0,20.803917,25.513214,22.2
2021-01-01 13:45:00,39.0,20.407087,26.001495,21.3
2021-01-01 13:50:00,34.0,20.13896,24.673981,19.9
2021-01-01 13:55:00,32.0,19.892282,25.879425,19.1
2021-01-01 14:00:00,31.0,20.214035,25.551361,19.5
2021-01-01 14:05:00,33.0,20.803917,25.085968,20.0
2021-01-01 14:10:00,31.0,21.19002,23.735565,20.2
2021-01-01 14:15:00,33.0,20.814642,24.887604,20.4
2021-01-01 14:20:00,35.0,20.986242,25.05545,20.1
2021-01-01 14:25:00,38.0,20.589415,25.459808,20.1
2021-01-01 14:30:00,38.0,20.514338,25.368256,19.9
2021-01-01 14:35:00,35.0,20.868267,25.124115,20.3
2021-01-01 14:40:00,37.0,20.675215,25.536102,20.7
2021-01-01 14:45:00,36.0,20.55724,25.459808,20.7
2021-01-01 14:50:00,38.0,20.22476,26.215118,20.8
2021-01-01 14:55:00,36.0,20.77174,25.909943,21.3
2021-01-01 15:00:00,31.0,21.19002,25.505585,21.2
2021-01-01 15:05:00,32.0,21.812075,24.742645,20.9
2021-01-01 15:10:00,36.0,21.629749,25.124115,21.4
2021-01-01 15:15:00,40.0,21.651199,25.55899,21.7
2021-01-01 15:20:00,36.0,21.157845,25.749725,21.7
2021-01-01 15:25:00,33.0,21.404522,26.291412,22.0
2021-01-01 15:30:00,32.0,21.812075,24.826569,21.7
2021-01-01 15:35:00,37.0,21.930052,24.68161,21.4
2021-01-01 15:40:00,28.0,22.187454,25.169891,21.3
2021-01-01 15:45:00,31.0,22.423407,24.872345,21.1
2021-01-01 15:50:00,35.0,21.983677,24.68161,21.3
2021-01-01 15:55:00,40.0,22.241079,24.620575,21.3
2021-01-01 16:00:00,39.0,21.833525,25.139374,21.3
2021-01-01 16:05:00,34.0,21.790625,25.497955,21.2
2021-01-01 16:10:00,33.0,21.436697,25.581879,21.2
2021-01-01 16:15:00,36.0,21.072044,26.733917,21.5
2021-01-01 16:20:00,38.0,21.007692,26.596588,21.1
2021-01-01 16:25:00,32.0,20.932617,27.145905,21.3
2021-01-01 16:30:00,28.0,20.77174,27.016205,21.5
2021-01-01 16:35:00,25.0,20.868267,26.855988,21.4
2021-01-01 16:40:00,30.0,20.739565,27.168793,21.5
2021-01-01 16:45:00,32.0,20.03171,28.603119,21.9
2021-01-01 16:50:00,31.0,19.806482,29.60257,22.4
2021-01-01 16:55:00,31.0,19.624155,29.663605,22.4
2021-01-01 17:00:00,30.0,19.366753,30.47995,22.8
2021-01-01 17:05:00,28.0,19.045,31.35733,23.6
2021-01-01 17:10:00,31.0,18.776873,30.815643,23.6
2021-01-01 17:15:00,33.0,18.51947,32.722992,23.8
2021-01-01 17:20:00,28.0,18.251343,32.539886,24.3
2021-01-01 17:25:00,30.0,17.95104,33.989471,24.4
2021-01-01 17:30:00,26.0,17.757988,34.157318,25.0
2021-01-01 17:35:00,33.0,17.543486,34.859222,25.7
2021-01-01 17:40:00,35.0,17.38261,34.622711,25.4
2021-01-01 17:45:00,35.0,17.253908,35.194916,26.2
2021-01-01 17:50:00,30.0,17.114483,35.225433,26.2
2021-01-01 17:55:00,30.0,16.953606,35.500092,26.6
2021-01-01 18:00:00,25.0,16.749828,37.087006,27.4
2021-01-01 18:05:00,26.0,16.588953,36.942047,26.8
2021-01-01 18:10:00,29.0,16.556778,37.628693,27.5
2021-01-01 18:15:00,28.0,16.428076,39.04776,28.4
2021-01-01 18:20:00,24.0,16.288651,40.466827,27.7
2021-01-01 18:25:00,23.0,16.138498,40.443939,27.2
2021-01-01 18:30:00,22.0,15.988347,41.44339,27.3
2021-01-01 18:35:00,22.0,15.848921,42.305511,27.0
2021-01-01 18:40:00,22.0,15.795296,42.336029,27.2
2021-01-01 18:45:00,23.0,15.69877,42.694611,26.9
2021-01-01 18:50:00,23.0,15.570068,42.839569,27.0
2021-01-01 18:55:00,22.0,15.505718,43.96109,27.0
2021-01-01 19:00:00,28.0,15.419917,41.977448,27.1
2021-01-01 19:05:00,32.0,15.441367,41.908783,32.9
2021-01-01 19:10:00,28.0,15.387742,43.213409,35.8
2021-01-01 19:15:00,29.0,15.323391,43.419403,32.7
2021-01-01 19:20:00,56.0,15.323391,41.893524,36.5
2021-01-01 19:25:00,47.0,15.484267,42.107147,45.0
2021-01-01 19:30:00,53.0,15.377017,42.526764,45.7
2021-01-01 19:35:00,45.0,15.237591,43.518585,44.9
2021-01-01 19:40:00,44.0,15.19469,43.617767,46.0
2021-01-01 19:45:00,52.0,15.183965,43.976349,45.7
2021-01-01 19:50:00,45.0,15.119615,44.601959,46.2
2021-01-01 19:55:00,41.0,15.065989,44.930023,47.5
2021-01-01 20:00:00,51.0,15.012363,44.998688,47.5
2021-01-01 20:05:00,44.0,14.948012,45.692963,47.3
2021-01-01 20:10:00,43.0,14.883662,45.85318,47.9
2021-01-01 20:20:00,45.0,14.712061,46.585602,46.8
2021-01-01 20:25:00,39.0,14.658435,47.752899,46.4
2021-01-01 20:30:00,40.0,14.60481,47.768158,46.4
2021-01-01 20:35:00,39.0,14.561909,47.310394,46.3
2021-01-01 20:40:00,41.0,14.508284,48.576874,46.3
2021-01-01 20:45:00,45.0,14.465384,47.714752,47.3
2021-01-01 20:50:00,41.0,14.390307,47.943634,49.3
2021-01-01 20:55:00,66.0,14.368857,46.936554,55.6
2021-01-01 21:00:00,55.0,14.336682,49.141449,58.4
2021-01-01 21:05:00,52.0,14.283056,49.866241,53.4
2021-01-01 21:10:00,44.0,14.261606,49.698395,50.7
2021-01-01 21:15:00,54.0,14.229431,49.225372,54.9
2021-01-01 21:20:00,66.0,14.132905,49.316925,59.1
2021-01-01 21:25:00,59.0,14.090005,49.957794,60.1
2021-01-01 21:30:00,66.0,14.090005,49.263519,59.3
2021-01-01 21:35:00,71.0,14.07928,49.393219,61.2
2021-01-01 21:40:00,67.0,14.14363,48.37851,62.6
2021-01-01 21:45:00,55.0,14.165081,49.316925,61.4
2021-01-01 21:50:00,81.0,14.154355,48.927826,60.3
2021-01-01 21:55:00,59.0,14.175806,49.751801,59.6
2021-01-01 22:00:00,52.0,14.07928,50.331635,59.0
2021-01-01 22:05:00,48.0,14.111455,51.041168,58.9
2021-01-01 22:10:00,62.0,14.07928,50.865692,58.0
2021-01-01 22:15:00,61.0,14.025654,51.407379,58.0
2021-01-01 22:20:00,52.0,13.982754,51.575226,58.5
2021-01-01 22:25:00,61.0,13.993479,52.28476,57.8
2021-01-01 22:35:00,59.0,13.993479,52.231354,58.5
2021-01-01 22:40:00,54.0,13.907679,51.89566,58.3
2021-01-01 22:45:00,53.0,13.854053,52.750153,58.7
2021-01-01 22:50:00,74.0,13.864778,53.146881,60.1
2021-01-01 22:55:00,54.0,13.778977,53.490204,59.9
2021-01-01 23:00:00,56.0,13.714626,53.970856,60.8
2021-01-01 23:05:00,63.0,13.607375,54.367584,60.5
2021-01-01 23:10:00,54.0,13.543025,55.565399,60.1
2021-01-01 23:15:00,52.0,13.5323,55.283112,60.1
2021-01-01 23:20:00,58.0,13.5323,54.260773,65.8
2021-01-01 23:25:00,59.0,13.51085,54.062408,68.3
2021-01-01 23:30:00,63.0,13.457224,55.542511,74.0
2021-01-01 23:35:00,77.0,13.435774,55.656952,71.8
2021-01-01 23:40:00,80.0,13.371424,56.961578,73.4
2021-01-01 23:45:00,80.0,13.285623,59.45639,73.3
2021-01-01 23:50:00,88.0,13.296348,58.403534,72.1
2021-01-01 23:55:00,93.0,13.264173,57.70163,74.0
2021-01-02 00:00:00,82.0,13.296348,56.81662,75.4
2021-01-02 00:05:00,93.0,13.307073,56.198639,75.2
2021-01-02 00:10:00,87.0,13.296348,55.626434,75.0
2021-01-02 00:15:00,93.0,13.285623,54.352325,75.9
2021-01-02 00:20:00,95.0,13.189096,54.756683,75.7
2021-01-02 00:25:00,105.0,13.242723,54.474396,76.7
2021-01-02 00:30:00,100.0,13.264173,54.184479,77.6
2021-01-02 00:35:00,102.0,13.210546,55.061859,78.9
2021-01-02 00:40:00,102.0,13.146196,55.717987,80.6
2021-01-02 00:45:00,104.0,13.081845,55.519623,82.0
2021-01-02 00:50:00,109.0,13.07112,55.748505,83.8
2021-01-02 00:55:00,123.0,13.02822,56.030792,85.3
2021-01-02 01:00:00,156.0,13.02822,57.335419,87.1
2021-01-02 01:05:00,114.0,13.017495,57.44986,88.9
2021-01-02 01:10:00,141.0,12.931694,58.525604,89.0
2021-01-02 01:15:00,145.0,12.920969,59.059662,87.5
2021-01-02 01:20:00,127.0,12.878069,59.265656,86.1
2021-01-02 01:25:00,110.0,12.867344,58.838409,86.2
2021-01-02 01:30:00,111.0,12.781543,59.036774,85.9
2021-01-02 01:35:00,99.0,12.770818,59.296173,85.0
2021-01-02 01:40:00,104.0,12.674292,60.112518,85.6
2021-01-02 01:45:00,96.0,12.631392,60.143036,85.3
2021-01-02 01:50:00,100.0,12.52414,59.578461,85.2
2021-01-02 01:55:00,99.0,12.416889,60.432953,85.4
2021-01-02 02:00:00,133.0,12.43834,62.096161,93.1
2021-01-02 02:05:00,154.0,12.470515,64.026398,94.3
2021-01-02 02:10:00,147.0,12.491965,65.079254,94.2
2021-01-02 02:15:00,163.0,12.50269,65.399689,92.2
2021-01-02 02:20:00,150.0,12.491965,65.369171,88.7
2021-01-02 02:25:00,156.0,12.54559,64.819855,86.6
2021-01-02 02:30:00,138.0,12.491965,64.926666,84.6
2021-01-02 02:35:00,120.0,12.427615,65.926117,81.3
2021-01-02 02:40:00,122.0,12.406164,66.193146,79.0
2021-01-02 02:45:00,122.0,12.406164,66.460175,77.0
2021-01-02 02:50:00,126.0,12.373989,66.689056,75.4
2021-01-02 02:55:00,116.0,12.406164,67.673248,74.8
2021-01-02 03:00:00,120.0,12.298914,68.146271,74.0
2021-01-02 03:05:00,110.0,12.245288,69.366974,74.6
2021-01-02 03:10:00,101.0,12.245288,69.023651,74.1
2021-01-02 03:15:00,93.0,12.213113,69.176239,73.6
2021-01-02 03:20:00,96.0,12.180938,69.41275,72.6
2021-01-02 03:25:00,74.0,12.191663,68.565887,73.0
2021-01-02 03:30:00,93.0,12.170213,68.199677,72.8
2021-01-02 03:35:00,85.0,12.105862,67.825836,72.3
2021-01-02 03:40:00,66.0,12.062962,68.962616,72.0
2021-01-02 03:45:00,64.0,12.020061,69.328827,72.0
2021-01-02 03:50:00,95.0,12.062962,69.252533,72.0
2021-01-02 03:55:00,79.0,12.084412,69.046539,70.8
2021-01-02 04:00:00,87.0,12.041512,70.122284,71.8
2021-01-02 04:05:00,60.0,12.020061,70.862335,71.1
2021-01-02 04:10:00,78.0,12.041512,69.778961,70.0
2021-01-02 04:15:00,74.0,12.062962,69.145721,67.5
2021-01-02 04:20:00,78.0,12.030787,69.115204,67.0
2021-01-02 04:25:00,56.0,12.020061,68.901581,66.5
2021-01-02 04:30:00,55.0,11.99861,69.03891,66.4
2021-01-02 04:35:00,66.0,11.966435,70.068878,66.3
2021-01-02 04:40:00,116.0,12.062962,74.387115,67.3
2021-01-02 04:45:00,99.0,12.180938,73.036713,70.5
2021-01-02 04:50:00,100.0,12.062962,72.82309,76.5
2021-01-02 04:55:00,158.0,12.148762,70.442719,81.6
2021-01-02 05:00:00,108.0,12.073687,70.259613,80.9
2021-01-02 05:05:00,143.0,12.041512,71.022552,86.1
2021-01-02 05:10:00,141.0,12.030787,69.222015,83.4
2021-01-02 05:15:00,143.0,12.041512,69.199127,81.2
2021-01-02 05:20:00,132.0,12.030787,68.459076,79.1
2021-01-02 05:25:00,140.0,11.966435,68.878693,77.7
2021-01-02 05:30:00,132.0,11.966435,68.298859,78.4
2021-01-02 05:35:00,127.0,11.816284,69.374603,78.2
2021-01-02 05:40:00,160.0,11.816284,69.191498,80.6
2021-01-02 05:45:00,139.0,11.848459,68.924469,83.0
2021-01-02 05:50:00,176.0,11.751934,69.267792,83.7
2021-01-02 05:55:00,126.0,11.698308,69.16861,83.9
2021-01-02 06:00:00,149.0,11.633958,69.481415,84.5
2021-01-02 06:05:00,158.0,11.601782,70.717377,83.9
2021-01-02 06:10:00,137.0,11.591057,70.030731,82.0
2021-01-02 06:15:00,95.0,11.483807,69.580597,79.0
2021-01-02 06:20:00,121.0,11.494532,69.817108,76.2
2021-01-02 06:25:00,111.0,11.419456,69.656891,74.6
2021-01-02 06:30:00,131.0,11.38728,70.137543,72.3
2021-01-02 06:35:00,105.0,11.376555,69.634003,70.1
2021-01-02 06:40:00,122.0,11.333654,69.313568,68.3
2021-01-02 06:45:00,96.0,11.38728,68.230194,64.9
2021-01-02 06:50:00,108.0,11.398005,66.727203,59.3
2021-01-02 06:55:00,97.0,11.376555,65.651459,57.0
2021-01-02 07:00:00,100.0,11.483807,64.537567,55.8
2021-01-02 07:05:00,103.0,11.558882,63.202423,55.3
2021-01-02 07:10:00,95.0,11.633958,62.8591,54.2
2021-01-02 07:15:00,102.0,11.773384,61.821503,53.4
2021-01-02 07:20:00,87.0,11.923535,61.142487,53.3
2021-01-02 07:25:00,91.0,12.105862,60.684723,52.9
2021-01-02 07:30:00,96.0,12.256013,60.34903,53.1
2021-01-02 07:35:00,90.0,12.43834,60.120148,53.7
2021-01-02 07:40:00,92.0,12.738643,59.685272,54.7
2021-01-02 07:45:00,111.0,12.931694,58.922333,53.3
2021-01-02 07:50:00,108.0,13.038945,59.235138,56.1
2021-01-02 07:55:00,123.0,13.167646,59.570831,55.4
2021-01-02 08:00:00,120.0,13.178371,60.135406,53.9
2021-01-02 08:05:00,111.0,13.478674,60.158295,53.3
2021-01-02 08:10:00,110.0,13.757526,60.158295,52.8
2021-01-02 08:15:00,100.0,13.961304,59.608978,53.3
2021-01-02 08:20:00,96.0,14.047105,57.228607,50.6
2021-01-02 08:25:00,96.0,14.111455,55.923981,48.4
2021-01-02 08:30:00,96.0,14.411757,54.688019,47.4
2021-01-02 08:35:00,97.0,14.572635,54.657501,47.4
2021-01-02 08:40:00,95.0,14.862212,53.993744,50.0
2021-01-02 08:45:00,99.0,15.033813,55.695099,50.7
2021-01-02 08:50:00,87.0,15.419917,55.05423,53.1
2021-01-02 08:55:00,90.0,16.052698,52.238983,51.1
2021-01-02 09:00:00,79.0,16.310101,51.971954,49.3
2021-01-02 09:05:00,107.0,16.277925,51.285309,50.2
2021-01-02 09:10:00,109.0,16.642578,51.125092,51.2
2021-01-02 09:15:00,108.0,16.749828,50.575775,51.9
2021-01-02 09:20:00,109.0,16.81418,50.491852,52.2
2021-01-02 09:25:00,106.0,16.975056,51.254791,52.9
2021-01-02 09:40:00,105.0,17.44696,48.950714,52.3
2021-01-02 09:45:00,123.0,17.99394,49.950165,54.1
2021-01-02 09:50:00,115.0,18.111916,47.707123,55.8
2021-01-02 09:55:00,98.0,17.897415,46.898407,49.6
2021-01-02 10:00:00,99.0,17.650738,45.242828,49.2
2021-01-02 10:10:00,100.0,18.05829,46.722931,49.6
2021-01-02 10:15:00,108.0,18.219168,46.280426,49.7
2021-01-02 10:20:00,107.0,18.347868,46.272797,51.3
2021-01-02 10:25:00,89.0,18.41222,45.059723,46.6
2021-01-02 10:30:00,95.0,18.701797,44.312042,46.5
2021-01-02 10:35:00,74.0,19.1308,43.556732,45.6
2021-01-02 10:40:00,88.0,19.452553,42.770905,45.4
2021-01-02 10:45:00,79.0,19.441828,42.412323,44.3
2021-01-02 10:50:00,88.0,19.945908,41.252655,44.0
2021-01-02 10:55:00,78.0,19.849382,41.496796,43.6
2021-01-02 11:10:00,90.0,19.65633,41.054291,43.9
2021-01-02 11:15:00,78.0,19.935183,40.161652,45.1
2021-01-02 11:20:00,83.0,20.310562,39.67337,44.8
2021-01-02 11:30:00,92.0,20.439262,37.621063,45.6
2021-01-02 11:35:00,102.0,19.817207,41.138214,49.0
2021-01-02 11:40:00,111.0,19.280952,42.95401,49.6
2021-01-02 11:45:00,95.0,19.935183,40.199799,48.1
2021-01-02 11:50:00,93.0,20.192585,39.642853,47.1
2021-01-02 11:55:00,87.0,19.731407,38.635773,44.5
2021-01-02 12:00:00,68.0,20.289112,39.017242,45.3
2021-01-02 12:05:00,80.0,20.460712,39.032501,44.9
2021-01-02 12:10:00,67.0,21.31872,37.354034,44.1
2021-01-02 12:15:00,91.0,20.932617,37.941498,44.7
2021-01-02 12:20:00,73.0,21.436697,37.445587,44.3
2021-01-02 12:30:00,83.0,21.350897,37.323517,44.7
2021-01-02 12:35:00,77.0,21.80135,37.254852,44.0
2021-01-02 12:40:00,78.0,21.854975,36.957306,44.3
2021-01-02 12:50:00,85.0,21.554672,36.682648,43.2
2021-01-02 12:55:00,72.0,22.037302,36.575836,42.5
2021-01-02 13:00:00,64.0,22.251804,35.744232,42.5
2021-01-02 13:05:00,79.0,22.745159,35.072845,41.8
2021-01-02 13:10:00,70.0,22.39123,35.690826,40.5
2021-01-02 13:15:00,84.0,21.7799,36.003632,39.8
2021-01-02 13:20:00,71.0,21.726274,36.049408,39.9
2021-01-02 13:25:00,63.0,22.745159,34.63797,39.7
2021-01-02 13:30:00,63.0,23.131262,33.905548,39.5
2021-01-02 13:35:00,75.0,22.530657,34.332794,41.1
2021-01-02 13:40:00,64.0,22.745159,33.905548,40.7
2021-01-02 13:45:00,75.0,22.498482,35.149139,40.4
2021-01-02 13:50:00,60.0,22.616457,34.706635,40.1
2021-01-02 13:55:00,73.0,22.916759,35.248322,40.8
2021-01-02 14:00:00,69.0,22.39123,34.935516,40.6
2021-01-02 14:10:00,89.0,23.335039,34.866852,42.0
2021-01-02 14:15:00,62.0,23.002562,34.149689,40.8
2021-01-02 14:20:00,68.0,23.002562,33.859772,40.5
2021-01-02 14:25:00,79.0,22.734434,34.676117,43.0
2021-01-02 14:30:00,83.0,22.863134,35.034698,42.0
2021-01-02 14:35:00,76.0,23.056187,34.729523,42.0
2021-01-02 14:40:00,63.0,23.259964,34.5159,41.5
2021-01-02 14:45:00,71.0,22.863134,34.431976,41.6
