datetime,PM2_5,temp,humidity,PM2_5_cal,temp_cal,humidity_cal
2021-03-07 15:30:00,57.0,26.670544,65.285248,83.22609999999999,25.9,77.0
2021-03-07 15:45:00,58.0,26.788521,66.292328,86.19999999999999,25.9,77.1
2021-03-07 16:00:00,62.0,26.445318,67.413849,87.92399999999999,25.9,77.1
2021-03-07 16:15:00,62.0,26.027039,68.504852,88.0964,25.7,77.2
2021-03-07 16:30:00,60.0,25.716011,69.267792,90.5962,25.6,77.4
2021-03-07 16:45:00,63.0,25.565859,70.229095,91.82455,25.4,77.9
2021-03-08 01:45:00,53.0,21.436697,86.288971,85.51039999999999,21.4,86.1
2021-03-08 04:00:00,69.0,21.286545,86.967987,106.8018,21.0,87.9
2021-03-08 04:15:00,69.0,21.329445,86.685699,107.21125,21.1,87.9
2021-03-08 04:30:00,68.0,21.222195,87.250275,110.1636,21.0,88.1
2021-03-08 04:45:00,68.0,21.16857,87.387604,113.0082,21.0,88.3
2021-03-08 05:00:00,73.0,21.372347,86.967987,114.71065,21.0,88.5
2021-03-08 05:15:00,67.0,21.436697,87.151093,115.22785,21.0,88.6
2021-03-08 05:30:00,75.0,21.629749,86.563629,118.0509,21.0,88.9
2021-03-08 05:45:00,73.0,21.694099,86.784882,121.7575,21.1,89.0
2021-03-08 06:00:00,71.0,21.694099,86.891693,123.76165,21.1,89.0
2021-03-08 06:15:00,67.0,21.8228,86.777252,124.3435,21.2,89.0
2021-03-08 06:30:00,68.0,21.972952,86.517853,127.29585,21.2,89.2
2021-03-08 06:45:00,70.0,22.048027,86.266083,129.53705,21.2,89.3
2021-03-08 07:00:00,78.0,21.972952,87.021393,132.40319999999997,21.3,89.3
2021-03-08 07:15:00,83.0,21.951502,88.081879,141.06629999999998,21.4,89.6
2021-03-08 07:30:00,78.0,21.586847,90.805573,140.91545,21.3,89.9
2021-03-08 07:45:00,78.0,21.672649,90.157074,142.1007,21.3,90.2
2021-03-08 16:00:00,67.0,24.010719,86.578888,109.53865,23.6,89.5
2021-03-08 16:15:00,65.0,23.753319,87.80722,111.77984999999998,23.6,89.5
2021-03-08 16:30:00,66.0,23.839119,87.547821,109.36625,23.6,89.7
2021-03-08 16:45:00,71.0,23.817669,87.68515,111.52125,23.5,89.9
2021-03-08 17:00:00,68.0,23.785494,88.173431,106.6725,23.5,90.1
2021-03-08 17:15:00,62.0,23.817669,87.93692,105.53034999999998,23.5,90.1
2021-03-08 17:30:00,64.0,23.817669,87.578339,103.69859999999998,23.5,90.1
2021-03-09 00:15:00,37.0,23.367214,89.287323,61.78385,23.0,91.3
2021-03-09 00:30:00,32.0,23.356489,89.508575,59.30559999999999,23.0,91.4
2021-03-09 00:45:00,31.0,23.474464,89.249176,58.8315,23.0,91.5
2021-03-09 01:00:00,32.0,23.442289,89.2034,62.27949999999999,23.0,91.4
2021-03-09 01:15:00,35.0,23.463739,89.172882,66.00765,23.0,91.4
2021-03-09 01:30:00,41.0,23.292139,89.745087,65.61975,23.0,91.5
2021-03-09 01:45:00,35.0,23.431564,89.287323,66.2878,23.0,91.6
2021-03-09 02:00:00,42.0,23.270689,89.661163,69.75734999999999,23.0,91.6
2021-03-09 02:15:00,43.0,23.238514,89.966339,70.5547,23.0,91.6
2021-03-09 02:30:00,39.0,23.281414,89.943451,70.87795,22.9,91.7
2021-03-09 02:45:00,41.0,23.195612,90.134186,70.92104999999998,22.9,91.7
2021-03-09 03:00:00,40.0,23.195612,90.027374,68.96,22.9,91.7
2021-03-09 03:15:00,38.0,23.259964,89.57724,67.38685,22.9,91.7
2021-03-09 03:30:00,41.0,23.249239,89.378876,67.7101,22.9,91.7
2021-03-09 03:45:00,39.0,23.292139,88.982147,63.07684999999999,22.9,91.7
2021-03-09 12:15:00,52.0,27.710878,75.58493,78.3127,25.4,89.7
2021-03-09 12:30:00,51.0,27.625078,75.890106,72.86055,25.8,88.8
2021-03-09 12:45:00,45.0,27.710878,75.218719,68.93844999999999,26.1,87.6
2021-03-09 13:00:00,42.0,27.743053,74.997467,64.88704999999999,26.3,87.2
2021-03-09 13:15:00,44.0,28.493811,72.281403,64.1759,26.7,86.8
2021-03-09 13:30:00,44.0,28.665413,71.259064,58.8315,27.0,85.7
2021-03-09 13:45:00,38.0,28.32221,72.525543,54.49994999999999,27.1,85.0
2021-03-09 14:00:00,33.0,27.582178,75.295013,41.87165,27.2,84.3
2021-03-09 14:15:00,24.0,27.324776,75.363678,37.4539,27.1,84.2
2021-03-09 14:30:00,24.0,26.981573,77.293915,34.7386,26.9,84.6
2021-03-09 14:45:00,21.0,27.314051,76.34024,34.1352,26.9,84.8
2021-03-09 15:00:00,23.0,26.852871,77.446503,34.566199999999995,26.8,84.7
2021-03-09 15:15:00,23.0,27.067373,76.927704,34.48,26.7,84.8
2021-03-09 15:30:00,19.0,26.842146,77.690643,29.0925,26.6,84.6
2021-03-09 15:45:00,21.0,26.670544,77.400726,28.101199999999995,26.6,84.4
2021-03-10 00:15:00,27.0,23.699692,87.242645,44.93175,23.5,89.8
2021-03-10 00:30:00,26.0,23.549541,87.708038,44.5223,23.5,89.9
2021-03-10 00:45:00,25.0,23.603167,87.395233,41.11739999999999,23.5,90.0
2021-03-10 01:00:00,23.0,23.613892,87.395233,40.06145,23.5,89.8
2021-03-10 01:15:00,27.0,23.420839,87.883514,39.15635,23.4,89.8
2021-03-10 01:30:00,23.0,23.238514,88.455719,38.16505,23.3,89.9
2021-03-10 01:45:00,24.0,23.195612,88.844818,39.15635,23.2,90.1
2021-03-10 02:00:00,23.0,23.249239,88.707489,37.10909999999999,23.2,90.3
2021-03-10 02:15:00,22.0,23.238514,88.341278,36.57035,23.2,90.3
2021-03-10 02:30:00,23.0,23.356489,88.272614,40.75105,23.1,90.5
2021-03-10 02:45:00,23.0,23.410114,87.715668,40.4278,23.1,90.5
2021-03-10 03:00:00,23.0,23.141987,88.844818,40.92345,23.0,90.5
2021-03-10 03:15:00,25.0,23.217064,88.562531,42.84139999999999,23.0,90.6
2021-03-10 03:30:00,26.0,23.024012,89.241547,44.1775,22.9,90.8
2021-03-10 03:45:00,26.0,23.077637,89.272064,45.7291,22.9,90.9
2021-03-10 04:00:00,28.0,23.056187,89.355988,48.1427,22.9,90.9
2021-03-10 12:30:00,16.0,28.139883,72.266144,28.20895,26.9,85.7
2021-03-10 12:45:00,17.0,28.547436,70.717377,27.21765,27.1,84.7
2021-03-10 13:00:00,17.0,28.922815,70.313019,26.6789,27.5,84.0
2021-03-10 13:15:00,16.0,28.504536,70.999664,28.9201,27.7,83.3
2021-03-10 13:30:00,19.0,28.901365,69.107574,31.2475,27.8,82.4
2021-03-10 13:45:00,20.0,28.418736,70.541901,34.99719999999999,27.8,82.4
2021-03-10 14:00:00,28.0,29.426895,67.360443,32.7129,27.9,82.3
2021-03-10 14:15:00,22.0,29.180218,66.711945,30.8596,28.1,80.9
2021-03-10 14:30:00,19.0,28.214958,69.077057,31.463,28.1,80.5
2021-03-10 14:45:00,20.0,28.601063,68.871063,37.84179999999999,28.1,80.9
2021-03-10 15:00:00,25.0,29.362543,66.742462,35.0834,28.1,80.5
2021-03-10 15:15:00,22.0,29.072966,68.52774,35.70835,28.0,80.4
2021-03-10 15:30:00,34.0,28.450911,69.733185,36.4626,27.9,80.6
2021-03-10 15:45:00,18.0,28.150608,70.755524,30.2993,27.7,80.7
2021-03-10 16:00:00,19.0,28.665413,69.298309,32.4974,27.7,80.8
2021-03-10 16:15:00,21.0,28.032631,70.938629,34.049,27.8,80.4
2021-03-11 00:30:00,33.0,23.367214,88.501495,55.14645,23.3,89.6
2021-03-11 00:45:00,35.0,23.388664,88.501495,59.97364999999999,23.3,89.7
2021-03-11 01:00:00,37.0,23.356489,88.753265,62.34414999999999,23.3,89.8
2021-03-11 01:15:00,36.0,23.431564,88.638824,60.36155,23.3,89.8
2021-03-11 01:30:00,33.0,23.656792,87.69278,57.5816,23.3,89.9
2021-03-11 01:45:00,34.0,23.688967,87.30368,55.2542,23.3,89.9
2021-03-11 02:00:00,32.0,23.699692,87.326569,53.96119999999999,23.3,89.9
2021-03-11 02:15:00,32.0,23.699692,87.578339,51.50449999999999,23.4,89.9
2021-03-11 02:30:00,32.0,23.710417,87.212128,50.70715,23.4,89.8
2021-03-11 02:45:00,30.0,23.506641,87.509674,47.21605,23.3,89.7
2021-03-11 03:00:00,28.0,23.399389,87.68515,45.2981,23.3,89.7
2021-03-11 03:15:00,30.0,23.431564,87.547821,49.996,23.3,89.7
2021-03-11 03:30:00,34.0,23.410114,87.631744,59.30559999999999,23.2,89.8
2021-03-11 03:45:00,35.0,23.453014,87.570709,61.11579999999999,23.2,89.9
2021-03-11 04:00:00,38.0,23.560266,87.112946,57.27989999999999,23.2,89.8
2021-03-11 04:15:00,32.0,23.463739,87.204498,52.90525,23.3,89.8
2021-03-11 12:45:00,32.0,25.812536,81.299347,44.58695,25.3,87.9
2021-03-11 13:00:00,29.0,26.348791,78.903717,43.81114999999999,25.5,87.3
2021-03-11 13:15:00,29.0,26.209366,79.308075,45.83685,25.7,86.6
2021-03-11 13:30:00,29.0,25.887611,80.12442,48.18579999999999,25.7,86.5
2021-03-11 13:45:00,31.0,25.941238,80.353302,52.88369999999999,25.7,86.7
2021-03-11 14:00:00,36.0,26.273716,79.819244,54.9956,25.7,86.9
2021-03-11 14:15:00,35.0,26.788521,77.667755,51.69845,25.8,86.5
2021-03-11 14:30:00,31.0,27.003023,76.065582,45.14724999999999,26.0,86.3
2021-03-11 14:45:00,28.0,28.729763,71.17514,44.02665,26.3,86.1
